match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,captain,stat_shotOffTarget,stat_ownGoals,stat_shotValueNormalized,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
14073449,home,Leyton Orient,Dan Carter,Dan Carter,,dan-carter,D. Carter,,36,,3,M,1926088,EUR,,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073449,away,Wycombe Wanderers,Will Norris,,,will-norris,W. Norris,G,50,195.0,65,M,365296,EUR,745113600.0,G,50,50,False,53.0,34.0,22.0,7.0,0.0,32.0,39.0,2.0,14.0,7.0,,3.0,90.0,65.0,6.7,21.0,0.0812,0,-0.04,0.0,-0.18,0.1,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,
14073449,away,Wycombe Wanderers,Fin Back,Finley Back,,fin-back,F. Back,D,22,188.0,38,M,1133426,EUR,1032912000.0,D,22,22,False,30.0,23.0,,,0.0,11.0,14.0,12.0,16.0,5.0,,,90.0,64.0,7.7,12.0,,1,0.1,0.06,0.54,,,1.0,4.0,5.0,13.0,,1.0,3.0,,4.0,2.0,1.0,3.0,,2.0,,4.0,,,,0.0,1.0,,1.0,,1.0,1.0,1.0,,,,,
14073449,away,Wycombe Wanderers,Dan Casey,,,dan-casey,D. Casey,D,17,183.0,63,M,827351,EUR,878083200.0,D,17,17,False,71.0,58.0,11.0,5.0,0.0,49.0,55.0,9.0,16.0,4.0,,,90.0,84.0,7.5,14.0,,0,0.17,0.03,0.54,,1.0,1.0,3.0,2.0,4.0,,,3.0,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
14073449,away,Wycombe Wanderers,Anders Hagelskjær,,,anders-hagelskjaer,A. Hagelskjær,D,45,187.0,62,M,842358,EUR,856051200.0,D,45,45,False,60.0,47.0,8.0,1.0,0.0,39.0,46.0,8.0,14.0,4.0,,,90.0,74.0,7.0,14.0,,1,-0.03,0.04,0.32,,,1.0,1.0,2.0,3.0,1.0,,3.0,2.0,2.0,1.0,,,,1.0,,,,,,-0.06,,,1.0,,,,1.0,,,,,
14073449,away,Wycombe Wanderers,Alex Hartridge,,,alex-hartridge,A. Hartridge,D,16,185.0,23,M,884990,EUR,920937600.0,D,5,5,False,41.0,36.0,3.0,,0.0,28.0,30.0,8.0,11.0,2.0,,,90.0,65.0,7.0,10.0,,1,0.1,0.02,0.16,,,,2.0,,5.0,,,2.0,1.0,3.0,1.0,2.0,,,,,,,,,-0.51,,,,,,,1.0,,,,,
14073449,away,Wycombe Wanderers,George Abbott,,,george-abbott,G. Abbott,M,40,175.0,540,M,1397711,EUR,1124236800.0,M,30,30,False,19.0,13.0,2.0,1.0,0.0,7.0,9.0,6.0,10.0,1.0,,,61.0,30.0,6.8,9.0,,0,-0.03,0.07,0.19,,,,,2.0,4.0,,2.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,
14073449,away,Wycombe Wanderers,Caolan Boyd-Munce,,,caolan-boyd-munce,C. Boyd-Munce,M,8,183.0,63,M,991401,EUR,948844800.0,M,8,8,False,40.0,34.0,3.0,2.0,0.0,26.0,29.0,8.0,11.0,7.0,,,90.0,56.0,7.2,9.0,,0,0.33,0.0,0.13,,5.0,1.0,1.0,2.0,2.0,,,5.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,3.0,,,,,,,,
14073449,away,Wycombe Wanderers,James Tilley,,,james-tilley,J. Tilley,M,7,174.0,42,M,794660,EUR,897696000.0,M,15,15,False,24.0,21.0,1.0,,0.0,13.0,14.0,8.0,10.0,5.0,,,90.0,38.0,7.1,9.0,,1,0.08,0.45,0.14,,1.0,,,4.0,6.0,1.0,,1.0,,4.0,1.0,3.0,1.0,,,,2.0,,1.0,,-0.25,2.0,,2.0,,,,,,,,,
14073449,away,Wycombe Wanderers,Magnus Westergaard,,,magnus-westergaard,M. Westergaard,M,42,187.0,52,M,932133,EUR,896227200.0,M,42,42,False,26.0,19.0,3.0,,0.0,8.0,10.0,11.0,16.0,7.0,,,90.0,46.0,7.5,14.0,,1,0.11,0.38,0.24,,,1.0,1.0,6.0,11.0,1.0,4.0,,1.0,7.0,6.0,4.0,1.0,,,,1.0,,1.0,,-0.27,1.0,,1.0,,2.0,1.0,,,,,,
14073449,away,Wycombe Wanderers,Fred Onyedinma,,,fred-onyedinma,F. Onyedinma,M,44,185.0,123,M,370932,EUR,848793600.0,M,44,44,False,14.0,10.0,,,0.0,3.0,4.0,7.0,10.0,4.0,,,70.0,28.0,6.9,9.0,,2,-0.16,0.5,0.21,,,3.0,2.0,6.0,7.0,,2.0,1.0,,2.0,,2.0,1.0,,1.0,,2.0,True,,,-0.54,1.0,2.0,1.0,,1.0,,,,,,,2.0
14073449,away,Wycombe Wanderers,Cameron Stones,Cameron Stones,,cameron-stones,C. Stones,F,64,,14,M,2219639,EUR,,F,64,64,False,6.0,3.0,1.0,,0.0,2.0,2.0,1.0,4.0,2.0,,,70.0,17.0,6.4,5.0,,5,-0.05,0.55,0.14,,,3.0,1.0,7.0,3.0,,1.0,,,,,2.0,4.0,,,,1.0,,2.0,,-0.6,,2.0,,,1.0,,1.0,,,,,
14073449,away,Wycombe Wanderers,Junior Quitirna,,,junior-quitirna,J. Quitirna,M,7,170.0,106,M,992046,EUR,956620800.0,M,7,7,True,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,1.0,,,29.0,16.0,6.7,4.0,,2,0.14,0.34,0.21,,,,,3.0,1.0,,2.0,1.0,,,,1.0,2.0,,,,,,2.0,,-0.53,,,1.0,,1.0,,,,,,,
14073449,away,Wycombe Wanderers,Arthur Gregory,Arthur Gregory,,arthur-gregory,A. Gregory,D,,183.0,20,M,1984101,EUR,1188777600.0,D,65,65,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,20.0,5.0,6.4,4.0,,0,-0.17,-0.18,0.13,,,,,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0
14073449,away,Wycombe Wanderers,Alex Lowry,,,alex-lowry,A. Lowry,M,51,180.0,109,M,1127515,EUR,1056326400.0,M,51,51,True,8.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,,,20.0,15.0,6.7,7.0,,0,-0.03,0.37,-0.01,,,1.0,,1.0,2.0,,2.0,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,
14073449,away,Wycombe Wanderers,Laurence Shala,Laurence Shala,,laurence-shala,L. Shala,G,13,189.0,38,M,1147379,EUR,1094860800.0,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073449,away,Wycombe Wanderers,Stuart Moore,,,stuart-moore,S. Moore,G,31,188.0,13,M,770737,EUR,778982400.0,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073449,away,Wycombe Wanderers,Taylor Allen,,,taylor-allen,T. Allen,D,6,178.0,42,M,990382,EUR,961113600.0,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073449,away,Wycombe Wanderers,Jack Grimmer,,,jack-grimmer,J. Grimmer,D,2,184.0,25,M,112018,EUR,759456000.0,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073449,away,Wycombe Wanderers,Jamie Mullins,Jamie Mullins,,jamie-mullins,J. Mullins,M,21,177.0,105,M,1117678,EUR,1096416000.0,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073449,away,Wycombe Wanderers,Luke Leahy,,,luke-leahy,L. Leahy,M,10,178.0,42,M,255013,EUR,722131200.0,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
