match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_totalOffside,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11204752,home,Pittsburgh Riverhounds,Christian Garner,Christian Garner,,christian-garner,C. Garner,G,1,183.0,5,M,1476230,EUR,952560000,G,1,1,False,19.0,9.0,12.0,2.0,8.0,9.0,1.0,10.0,7.0,2.0,3.0,90.0,26.0,7.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Luke Biasi,Luke Biasi,,luke-biasi,L. Biasi,D,13,183.0,9,M,1190515,EUR,931996800,D,13,13,False,70.0,49.0,22.0,13.0,21.0,26.0,30.0,46.0,7.0,,,90.0,100.0,7.5,28.0,0,2.0,2.0,4.0,6.0,11.0,4.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Patrick Hogan,Patrick Hogan,,patrick-hogan,P. Hogan,D,3,191.0,2,M,1123532,EUR,874454400,D,3,3,False,63.0,51.0,18.0,12.0,41.0,43.0,10.0,20.0,6.0,,,90.0,73.0,7.3,13.0,3,,,6.0,3.0,7.0,2.0,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Michael DeShields,Michael DeShields,,michael-deshields,M. DeShields,D,,185.0,5,M,1101028,EUR,893289600,D,12,12,False,61.0,49.0,13.0,9.0,31.0,36.0,18.0,25.0,8.0,,,90.0,71.0,7.4,13.0,1,,,2.0,2.0,5.0,,,,5.0,,3.0,3.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Langston Blackstock,,,langston-blackstock,L. Blackstock,D,7,188.0,6,M,1476217,EUR,953769600,D,7,7,False,67.0,56.0,14.0,8.0,36.0,38.0,20.0,30.0,8.0,,,89.0,81.0,7.2,12.0,1,1.0,,2.0,3.0,7.0,1.0,1.0,1.0,1.0,,3.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Robbie Mertz,,,robbie-mertz,R. Mertz,F,14,173.0,11,M,983972,EUR,849657600,M,14,14,False,57.0,53.0,5.0,4.0,28.0,30.0,30.0,38.0,18.0,,,84.0,76.0,8.3,13.0,0,11.0,5.0,,5.0,3.0,1.0,,,1.0,,2.0,,2.0,1.0,2.0,6.0,1.0,,,,1.0,,True,2.0,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Trevor Zwetsloot,,,trevor-zwetsloot,T. Zwetsloot,M,,185.0,5,M,939688,EUR,940032000,M,20,20,False,52.0,40.0,5.0,5.0,19.0,21.0,21.0,31.0,9.0,,,90.0,67.0,7.1,15.0,1,,,1.0,5.0,10.0,2.0,2.0,1.0,,1.0,7.0,6.0,,1.0,,1.0,,,,,2.0,,,,1.0,1.0,,,,,,
11204752,home,Pittsburgh Riverhounds,Dionysius Harmon,Dionysius,Harmon,dionysius-harmon,D. Harmon,M,10,,5,M,881522,EUR,845942400,M,10,10,False,29.0,23.0,1.0,1.0,10.0,10.0,13.0,19.0,2.0,,,69.0,59.0,6.3,22.0,1,,,1.0,15.0,11.0,4.0,12.0,6.0,,,1.0,,8.0,3.0,3.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Burke Fahling,Burke Fahling,,burke-fahling,B. Fahling,M,,173.0,1,M,1120076,EUR,870566400,M,16,16,False,41.0,31.0,1.0,,6.0,6.0,26.0,36.0,4.0,,,90.0,70.0,7.3,16.0,6,1.0,1.0,1.0,9.0,11.0,3.0,8.0,6.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,,,,,
11204752,home,Pittsburgh Riverhounds,Tony Lopez,Tony Lopez,,tony-lopez,T. Lopez,M,18,185.0,1,M,1201235,EUR,879379200,M,22,22,False,26.0,22.0,,,13.0,13.0,9.0,14.0,4.0,,,69.0,42.0,6.0,11.0,3,1.0,,1.0,8.0,2.0,1.0,2.0,,,,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,,
11204752,home,Pittsburgh Riverhounds,Tola Showunmi,Tola Showunmi,,tola-showunmi,T. Showunmi,F,29,191.0,17,M,1172596,EUR,962582400,F,24,24,False,25.0,20.0,2.0,2.0,7.0,7.0,15.0,20.0,6.0,,,84.0,41.0,7.6,10.0,2,2.0,2.0,1.0,10.0,5.0,,4.0,1.0,1.0,,,,,3.0,,5.0,5.0,2.0,,,2.0,,,3.0,1.0,,,1.0,,,,
11204752,home,Pittsburgh Riverhounds,Nathan Dossantos,Nathan Dossantos,,nathan-dossantos,N. Dossantos,D,62,180.0,12,M,1172587,EUR,923788800,D,6,6,True,18.0,12.0,4.0,1.0,5.0,6.0,7.0,12.0,2.0,,,21.0,22.0,6.6,7.0,0,,,2.0,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Edward Kizza,Edward Kizza,,edward-kizza,E. Kizza,F,19,175.0,23,M,1107875,EUR,913852800,F,19,19,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,,,21.0,15.0,7.0,2.0,3,,,,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,
11204752,home,Pittsburgh Riverhounds,Arturo Ordoñez,Arturo Ordoñez,,arturo-ordonez,A. Ordoñez,D,5,187.0,4,M,1172548,EUR,864259200,D,5,5,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,11.0,2.0,6.6,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Marc Ybarra,Marc Ybarra,,marc-ybarra,M. Ybarra,M,23,183.0,4,M,1190690,EUR,913939200,M,23,23,True,6.0,5.0,,,2.0,2.0,3.0,4.0,1.0,,,11.0,8.0,6.8,1.0,0,,,1.0,,3.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Anders Bordoy,Anders Bordoy,,anders-bordoy,A. Bordoy,M,18,,2,M,1489397,EUR,1103155200,M,18,18,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,5.0,,3.0,1,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,
11204752,home,Pittsburgh Riverhounds,Jonathan Gomes,Jonathan Gomes,,jonathan-gomes,J. Gomes,G,,191.0,1,M,1476231,EUR,918518400,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204752,home,Pittsburgh Riverhounds,Albert Dikwa,,,albert-dikwa,A. Dikwa,F,10,180.0,18,M,935046,EUR,883699200,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204752,away,Maryland Bobcats FC,Alexander Sutton,,,alexander-sutton,A. Sutton,G,,188.0,2,M,1485342,EUR,959299200,G,24,24,False,43.0,19.0,31.0,7.0,13.0,17.0,6.0,26.0,11.0,1.0,3.0,90.0,52.0,6.4,24.0,0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,
11204752,away,Maryland Bobcats FC,Phillip Brown,Phillip Brown,,phillip-brown,P. Brown,D,,188.0,0,,1198932,EUR,1085702400,D,28,28,False,16.0,12.0,4.0,1.0,9.0,11.0,3.0,5.0,3.0,,,71.0,36.0,7.2,7.0,0,,,1.0,,6.0,,,,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
