match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_accurateCross,stat_keyPass,captain,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_penaltyConceded,stat_bigChanceMissed,stat_punches,stat_errorLeadToAShot,stat_totalOffside,stat_penaltyMiss,stat_hitWoodwork
14025014,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,40.0,26.0,23.0,9.0,0.0,20.0,24.0,6.0,16.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,51.0,8.2,14.0,0.00223573,0.4795,0,1.0593,0.1,0.0,0.33,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025014,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,27.0,19.0,4.0,1.0,0.0,12.0,15.0,7.0,12.0,2.0,1.0,,,,,,,,,90.0,52.0,6.7,15.0,0.00891084,,1,,-0.05,0.01,-0.01,,3.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0094,0.0103,-0.08,,,,,,,,,,,,,,,,,,,,,
14025014,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,47.0,39.0,5.0,1.0,0.0,35.0,38.0,4.0,9.0,3.0,3.0,,,,,,,,,90.0,56.0,7.1,10.0,0.0470802,,0,,-0.02,0.04,0.38,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14025014,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,32.0,28.0,2.0,,0.0,21.0,21.0,7.0,11.0,2.0,3.0,,,,,,,,,90.0,37.0,6.7,6.0,0.00324571,,0,,-0.03,0.15,0.14,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
14025014,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,28.0,21.0,4.0,1.0,1.0,7.0,9.0,14.0,19.0,2.0,3.0,,,,,,,,,90.0,54.0,6.9,20.0,0.121946,,0,,0.3,0.0,0.13,,8.0,2.0,6.0,3.0,,2.0,,2.0,,,,1.0,,,,,,2.0,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,
14025014,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,18.0,17.0,1.0,1.0,0.0,5.0,5.0,12.0,13.0,1.0,2.0,,,,,,,,,71.0,40.0,7.6,8.0,0.135389,,1,,0.48,0.31,0.18,,2.0,,4.0,7.0,2.0,1.0,1.0,1.0,3.0,,4.0,1.0,0.0542,0.0924,0.1,,,,1.0,3.0,,,1.0,3.0,True,,,,,,,,,,,
14025014,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,29.0,26.0,2.0,2.0,0.0,13.0,13.0,13.0,16.0,1.0,2.0,,,,,,,,,81.0,42.0,7.0,5.0,0.0393513,,1,,0.29,0.04,-0.14,,,1.0,6.0,6.0,2.0,1.0,1.0,,3.0,2.0,2.0,1.0,0.0319,0.0438,-0.16,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
14025014,home,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,27.0,21.0,5.0,3.0,0.0,6.0,8.0,15.0,19.0,4.0,2.0,,,,,,,,,71.0,39.0,8.2,6.0,0.0139081,,1,,0.02,0.14,0.26,,,,4.0,6.0,1.0,,1.0,,3.0,3.0,1.0,3.0,0.026,0.1743,0.54,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
14025014,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,24.0,16.0,1.0,1.0,0.0,5.0,7.0,11.0,17.0,2.0,5.0,,,,,,,,,71.0,44.0,8.5,10.0,0.0322897,,3,,0.02,0.26,0.14,,1.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,0.2191,0.5251,0.57,,,,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,
14025014,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,F,27,27,False,18.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,12.0,2.0,3.0,,,,,,,,,86.0,34.0,6.2,11.0,0.0249796,,1,,0.01,-0.78,-0.06,,1.0,3.0,6.0,4.0,1.0,,,,1.0,,1.0,1.0,0.0282,,-0.21,,,,,4.0,4.0,2.0,,,,,,,1.0,1.0,,,,,,
