match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,playerName,rescinded,injury,reason
14015668,FT,0.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
14015668,,0.0,5.0,,90,1.0,,1,,,goal,320852484.0,False,regular,1035515.0,Paxten Aaronson,,,,,
14015668,,,,,90,0.0,,1,,,injuryTime,,,,,,3.0,,,,
14015668,,0.0,4.0,,89,,,2,,,goal,320852382.0,False,regular,979315.0,Elye Wahi,,,,,
14015668,,,,,81,,,10,,,card,123744416.0,False,yellow,147745.0,Michy Batshuayi,,Michy Batshuayi,False,,
14015668,,,,,80,,,11,,,substitution,124295517.0,False,regular,,,,,,False,
14015668,,,,,80,,,11,,,substitution,124295516.0,False,regular,,,,,,False,
14015668,,,,,78,,,13,,,substitution,124295509.0,True,regular,,,,,,False,
14015668,,,,,78,,,13,,,substitution,124295508.0,True,regular,,,,,,False,
14015668,,,,,78,,,13,,,substitution,124295507.0,True,regular,,,,,,False,
14015668,,,,,77,,,14,,,card,123744403.0,True,yellow,1391501.0,Delil Arbursu,,Delil Arbursu,False,,Argument
14015668,,,,,71,,,20,,,substitution,124295461.0,False,regular,,,,,,False,
14015668,,,,,70,,,21,,,card,123744371.0,False,yellow,1048569.0,Nnamdi Collins,,Nnamdi Collins,False,,Time wasting
14015668,,,,,62,,,29,,,substitution,124295440.0,False,regular,,,,,,False,
14015668,,,,,62,,,29,,,substitution,124295439.0,False,regular,,,,,,False,
14015668,,,,,62,,,29,,,substitution,124295438.0,True,regular,,,,,,False,
14015668,,,,,55,,,36,,,substitution,124295407.0,True,regular,,,,,,False,
14015668,,0.0,3.0,,54,,,37,,,goal,320850733.0,False,regular,790965.0,Ritsu Doan,,,,,
14015668,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
14015668,,0.0,2.0,,45,,,1,,,goal,320849476.0,False,regular,790965.0,Ritsu Doan,,,,,
14015668,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,
14015668,,0.0,1.0,,44,,,2,,,goal,320849448.0,False,regular,1146148.0,Jean-Mattéo Bahoya,,,,,
14015668,,,,,28,,,18,,,card,123744165.0,True,yellow,792801.0,Vadim Semchuk,,Vadim Semchuk,False,,Foul
14015668,,,,,25,,,21,,,card,123744157.0,True,yellow,1064985.0,Goran Naric,,Goran Naric,False,,Foul
14015668,,,,,23,,,23,,,card,123744155.0,False,yellow,921789.0,Rasmus Kristensen,,Rasmus Kristensen,False,,Argument
