match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot
11540867,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,11.0,11.0,,,1.0,1.0,1.0,10.0,10.0,,,,,,,90.0,19.0,9.2,4.0,0.136102,3,,1.0,,3.0,1.0,,1.0,,,1.0,1.0,0.7371,4.0,,3.0,,,,,,,,,1.0,1.0,,2.0,2.0,0.8452,1.0,,
11540867,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,8.0,7.0,,,0.0,7.0,8.0,,,1.0,,,,,,16.0,8.0,6.4,1.0,0.00011732,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11540867,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,18.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,14.0,2.0,,,,,,16.0,24.0,7.0,7.0,0.0222706,1,,,,1.0,1.0,2.0,1.0,,,,,0.0492,,,,,,,,,,,,,,1.0,,,,,,
11540867,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,F,7,7,True,,10.0,10.0,,,1.0,2.0,2.0,8.0,8.0,2.0,,,,,,16.0,16.0,7.5,,0.109444,1,,,,,2.0,1.0,1.0,1.0,1.0,,,0.1092,2.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,
11540867,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,F,20,20,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,8.0,4.0,6.6,,0.00197304,1,,,,1.0,,,1.0,,,,1.0,0.0815,,,,,,,,,,,,,,,,,,,,
11540867,home,Galatasaray,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,,891920,EUR,796089600,F,95,95,True,,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,,,,,8.0,5.0,6.6,3.0,0.00019663,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
11540867,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,home,Galatasaray,Serge Aurier,serge-aurier,S. Aurier,D,,176,2921,M,Serge_aurier,105697,EUR,725155200,D,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,home,Galatasaray,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18594,M,wilfriedzaha,111850,EUR,721353600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187,62,M,,94540,EUR,647568000,G,35,35,False,,35.0,18.0,25.0,8.0,0.0,13.0,19.0,5.0,16.0,10.0,,2.0,2.0,1.0,1.0,90.0,45.0,5.5,19.0,0.218443,0,-2.5505,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,
11540867,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175,36,M,,893014,EUR,776390400,D,99,99,False,,18.0,12.0,4.0,,0.0,9.0,13.0,3.0,5.0,5.0,,,,,,77.0,42.0,5.9,13.0,0.102889,0,,2.0,,5.0,3.0,2.0,,,1.0,1.0,,,3.0,5.0,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,
11540867,away,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,15,187,79,M,,783466,EUR,818812800,D,44,44,False,,18.0,11.0,5.0,,0.0,9.0,11.0,2.0,7.0,4.0,,,,,,45.0,25.0,6.4,7.0,0.00117948,0,,,1.0,,4.0,,,1.0,2.0,1.0,,,,2.0,,,,,1.0,Achilleas,Poungouras,,,,,,,,,,,
11540867,away,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,2,185,334,M,,785850,EUR,698544000,D,4,4,False,,21.0,14.0,8.0,2.0,0.0,12.0,14.0,2.0,7.0,1.0,,,,,,90.0,33.0,5.9,7.0,0.00054117,0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,10.0,,,,1.0,,,,,,,,,,,,,,
11540867,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190,68,M,,837301,EUR,721699200,D,14,14,False,,27.0,19.0,9.0,4.0,0.0,10.0,13.0,9.0,14.0,2.0,,,,,,90.0,35.0,5.8,8.0,0.00426818,0,,1.0,2.0,2.0,5.0,1.0,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
11540867,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180,65,M,,142850,EUR,704937600,D,3,3,False,True,25.0,16.0,3.0,,0.0,10.0,13.0,8.0,15.0,3.0,,,,,,90.0,45.0,5.5,15.0,0.0630506,0,,1.0,,6.0,3.0,2.0,,3.0,2.0,,3.0,,1.0,,1.0,3.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,
11540867,away,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186,217,M,,51407,EUR,656467200,M,55,55,False,,20.0,14.0,,,0.0,2.0,3.0,12.0,18.0,3.0,,,,,,90.0,41.0,6.3,15.0,0.0488542,1,,3.0,3.0,9.0,7.0,2.0,1.0,,,3.0,2.0,0.0262,3.0,,4.0,1.0,,,,,,1.0,,,2.0,1.0,,,,,,
11540867,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177,130,M,,317297,EUR,789868800,M,8,8,False,,24.0,15.0,1.0,1.0,0.0,7.0,10.0,9.0,16.0,5.0,,,,,,90.0,41.0,6.3,16.0,0.0378368,2,,1.0,1.0,6.0,4.0,4.0,2.0,1.0,,1.0,1.0,0.1087,1.0,,1.0,2.0,1.0,,,,,2.0,,,,2.0,,,,,1.0,
11540867,away,Sivasspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,14,179,11,M,,847053,EUR,680054400,M,12,12,False,,30.0,18.0,7.0,1.0,0.0,10.0,13.0,8.0,18.0,10.0,,,,,,77.0,37.0,6.1,15.0,0.00620923,0,,,,,4.0,1.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0
11540867,away,Sivasspor,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,,997165,EUR,1045612800,M,33,33,False,,16.0,12.0,1.0,,0.0,7.0,9.0,5.0,7.0,2.0,,,,,,45.0,21.0,6.3,6.0,0.00543128,0,,,,1.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
11540867,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182,2059,M,,587882,EUR,856742400,F,9,9,False,,17.0,13.0,2.0,2.0,1.0,8.0,10.0,5.0,7.0,1.0,,,,,,90.0,34.0,6.9,8.0,0.572578,4,,5.0,5.0,10.0,7.0,2.0,1.0,,,3.0,3.0,0.1394,1.0,3.0,1.0,,,,,,,,2.0,3.0,1.0,,1.0,,0.0312,1.0,,
11540867,away,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182,35,M,,135941,EUR,569203200,D,88,88,True,,9.0,6.0,1.0,,0.0,4.0,6.0,2.0,3.0,1.0,,,,,,45.0,17.0,6.8,4.0,0.00039574,1,,1.0,,1.0,2.0,,,1.0,2.0,,,0.5156,,1.0,,,,1.0,2.0,,,,,,,,1.0,1.0,0.9555,,,
11540867,away,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,10,173,1143,M,,971572,EUR,780969600,M,90,90,True,,10.0,8.0,,,0.0,4.0,6.0,4.0,4.0,3.0,,,,,,45.0,15.0,6.5,4.0,0.00468531,1,,1.0,,3.0,,1.0,,2.0,,,,0.0127,1.0,,,,,,,,,,,1.0,1.0,,1.0,,0.1061,,,
11540867,away,Sivasspor,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,,857745,EUR,973382400,M,20,20,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,,13.0,6.0,6.3,2.0,0.00097944,0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
11540867,away,Sivasspor,Mijo Caktaš,mijo-caktas,M. Caktaš,M,,178,363,M,,152887,EUR,705283200,M,30,30,True,,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,,,13.0,6.0,6.4,,0.00494806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195,79,M,,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,away,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,16,187,93,M,,858926,EUR,882316800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,away,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177,60,M,,174141,EUR,703468800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,away,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,,175,913,M,,291665,EUR,745372800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540867,away,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,19,181,137,M,,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,,,,,
11540867,away,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,,174,209,M,,232318,EUR,808790400,F,95,95,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
