match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalClearance,stat_dispossessed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_challengeLost,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceMissed
13444487,home,Hartford Athletic,Gerold Ngnepi,Gerold Ngnepi,,gerold-ngnepi,G. Ngnepi,G,77,198.0,7,M,1118580,EUR,893635200.0,G,77,77,False,43.0,38.0,11.0,6.0,0.0,36.0,36.0,2.0,7.0,5.0,90.0,45.0,6.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444487,home,Hartford Athletic,Sebastian Anderson,,,sebastian-anderson,S. Anderson,M,2,175.0,37,M,980952,EUR,1028764800.0,D,2,2,False,71.0,65.0,9.0,6.0,0.0,26.0,27.0,39.0,44.0,3.0,90.0,108.0,8.5,16.0,1,14.0,5.0,2.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,
13444487,home,Hartford Athletic,Joseph Farrell,,,joseph-farrell,J. Farrell,D,15,188.0,3,M,882284,EUR,761097600.0,D,15,15,False,149.0,138.0,22.0,16.0,0.0,78.0,81.0,60.0,68.0,5.0,90.0,154.0,7.9,11.0,1,,,3.0,5.0,4.0,7.0,,,1.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
13444487,home,Hartford Athletic,Jordan Scarlett,,,jordan-scarlett,J. Scarlett,D,4,183.0,9,M,1019841,EUR,805161600.0,D,4,4,False,127.0,121.0,20.0,16.0,0.0,78.0,80.0,43.0,47.0,3.0,90.0,132.0,7.7,6.0,1,,,3.0,1.0,3.0,3.0,,,1.0,,,2.0,,,,1.0,1.0,True,1.0,,,,,,,,,,
13444487,home,Hartford Athletic,Thomas Presthus,Thomas Presthus,,thomas-presthus,T. Presthus,D,22,183.0,6,M,2052531,EUR,1045094400.0,D,22,22,False,79.0,71.0,10.0,8.0,0.0,37.0,38.0,34.0,41.0,2.0,90.0,91.0,7.3,12.0,1,2.0,,,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13444487,home,Hartford Athletic,Beverly Makangila,,,beverly-makangila,B. Makangila,M,6,180.0,17,M,1025274,EUR,955411200.0,M,6,6,False,61.0,59.0,9.0,8.0,0.0,25.0,25.0,34.0,36.0,4.0,90.0,68.0,7.1,4.0,0,,,3.0,3.0,7.0,4.0,,,,,2.0,1.0,1.0,1.0,,4.0,1.0,,,1.0,,,,,,,,,
13444487,home,Hartford Athletic,Marlon Hairston,,,marlon-hairston,M. Hairston,M,94,182.0,7,M,539368,EUR,764380800.0,M,94,94,False,82.0,78.0,4.0,3.0,0.0,48.0,50.0,30.0,32.0,7.0,90.0,92.0,7.3,7.0,1,1.0,,3.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
13444487,home,Hartford Athletic,Adewale Abdulgafar Obalola,Adewale Abdulgafar,Obalola,adewale-abdulgafar-obalola,A. A. Obalola,M,81,179.0,12,M,1877385,EUR,1133740800.0,M,81,81,False,23.0,17.0,1.0,1.0,1.0,6.0,7.0,11.0,16.0,4.0,90.0,39.0,8.5,11.0,1,2.0,2.0,,1.0,3.0,6.0,4.0,3.0,,,,1.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,
13444487,home,Hartford Athletic,Jonathan Jimenez,Jonathan Jimenez,,jonathan-jimenez,J. Jimenez,M,17,178.0,13,M,1173734,EUR,988156800.0,M,17,17,False,31.0,27.0,1.0,,1.0,11.0,12.0,16.0,19.0,6.0,70.0,40.0,7.4,7.0,1,,,,1.0,3.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,
13444487,home,Hartford Athletic,Michee Ngalina,,,michee-ngalina,M. Ngalina,F,11,180.0,71,M,936950,EUR,954979200.0,M,11,11,False,56.0,50.0,1.0,1.0,1.0,10.0,10.0,40.0,46.0,2.0,89.0,74.0,9.5,11.0,4,1.0,,2.0,1.0,5.0,7.0,6.0,3.0,2.0,,,,,1.0,3.0,,3.0,,,,2.0,1.0,1.0,2.0,,,,,
13444487,home,Hartford Athletic,Mamadou  Dieng,Mamadou ,Dieng,mamadou-dieng,M. Dieng,F,9,188.0,62,M,2298793,EUR,1075852800.0,F,9,9,False,17.0,13.0,,,0.0,4.0,4.0,9.0,13.0,2.0,89.0,31.0,7.7,8.0,4,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,,4.0,1.0,,,,,,2.0,,1.0,,1.0,1.0,,,
13444487,home,Hartford Athletic,Junior Moreira,,,junior-moreira,J. Moreira,M,8,173.0,9,M,1146446,EUR,1048636800.0,M,8,8,True,15.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,11.0,2.0,20.0,19.0,6.6,6.0,0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13444487,home,Hartford Athletic,Kauan Ribeiro,Kauan Ribeiro,,kauan-ribeiro,K. Ribeiro,F,,175.0,7,M,1930155,EUR,1172275200.0,F,28,28,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444487,home,Hartford Athletic,Spencer Gordon,Spencer Gordon,,spencer-gordon,S. Gordon,,29,183.0,1,M,2073113,EUR,,F,29,29,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
13444487,home,Hartford Athletic,Justin DiCarlo,Justin DiCarlo,,justin-dicarlo,J. DiCarlo,G,,188.0,1,M,1809542,EUR,1088380800.0,G,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444487,away,New York Shockers,Ryan Henning,Ryan Henning,,ryan-henning,R. Henning,G,1,,0,M,2073062,EUR,963532800.0,G,1,1,False,14.0,3.0,14.0,3.0,0.0,,,3.0,14.0,4.0,66.0,19.0,7.1,11.0,0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,4.0,4.0,
13444487,away,New York Shockers,Thomas Sams,Thomas Sams,,thomas-sams,T. Sams,D,5,,0,M,2073064,EUR,1004659200.0,D,5,5,False,26.0,17.0,6.0,1.0,0.0,10.0,14.0,7.0,12.0,4.0,90.0,51.0,7.0,11.0,0,1.0,,3.0,4.0,5.0,7.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,11.0,,,1.0,,,1.0,,,,
13444487,away,New York Shockers,Byron Drysdale,Byron Drysdale,,byron-drysdale,B. Drysdale,M,14,,1,M,2072955,EUR,907718400.0,D,14,14,False,15.0,9.0,3.0,,0.0,4.0,6.0,5.0,9.0,4.0,79.0,25.0,6.2,8.0,0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,3.0,,,,,,1.0,,,,
13444487,away,New York Shockers,Adel Cekic,Adel Cekic,,adel-cekic,A. Cekic,D,10,,0,M,1481074,EUR,862444800.0,D,10,10,False,22.0,12.0,6.0,,0.0,8.0,10.0,4.0,12.0,1.0,90.0,39.0,5.8,16.0,0,,,1.0,,5.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,True,3.0,1.0,,,,,2.0,,,,
13444487,away,New York Shockers,Antonio Linge,Antonio Linge,,antonio-linge,A. Linge,D,,188.0,0,,2072953,EUR,935366400.0,D,3,3,False,13.0,8.0,4.0,1.0,0.0,7.0,10.0,1.0,3.0,,90.0,16.0,5.9,5.0,0,,,1.0,,2.0,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,
