match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_goals,stat_challengeLost,stat_blockedScoringAttempt,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside
11369865,home,KAA Gent,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187,112,M,155717,EUR,769219200,G,1,1,False,32.0,18.0,18.0,4.0,17.0,20.0,1.0,12.0,1.0,8.0,1.0,1.0,6.0,6.0,90.0,46.0,7.4,14.0,0.0,0.0,0.00011405,0,-0.1022,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369865,home,KAA Gent,Ismael Kandouss,,,ismael-kandouss,I. Kandouss,D,27,192,739,M,934196,EUR,879292800,D,5,5,False,15.0,15.0,1.0,1.0,11.0,11.0,4.0,4.0,5.0,2.0,,,,,31.0,19.0,6.9,,0.0,0.0,0.00200737,0,,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11369865,home,KAA Gent,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,63.0,46.0,13.0,5.0,41.0,47.0,5.0,16.0,7.0,5.0,1.0,,,,90.0,68.0,6.7,17.0,0.0122,0.0697,0.00831089,1,,6.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369865,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,72.0,64.0,9.0,6.0,54.0,58.0,10.0,14.0,4.0,7.0,,,,,90.0,88.0,7.6,9.0,0.0,0.0,0.00511768,0,,2.0,,,3.0,2.0,2.0,,6.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11369865,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,37.0,31.0,1.0,1.0,18.0,21.0,13.0,16.0,9.0,3.0,4.0,,,,87.0,55.0,8.0,9.0,0.3345,0.623,0.311105,1,,1.0,2.0,,1.0,2.0,4.0,1.0,,,,5.0,2.0,1.0,1.0,,,,,,,,,,,,,
11369865,home,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,False,55.0,42.0,6.0,5.0,18.0,24.0,24.0,31.0,13.0,11.0,1.0,,,,90.0,77.0,7.7,13.0,0.0887,0.0341,0.0765031,3,,3.0,,,1.0,5.0,10.0,1.0,,3.0,,9.0,5.0,,,2.0,2.0,3.0,,,,,,,,,,
11369865,home,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,False,58.0,47.0,5.0,4.0,21.0,24.0,28.0,39.0,5.0,12.0,,,,,90.0,81.0,7.6,15.0,0.1343,0.0321,0.0683922,2,,,2.0,2.0,3.0,2.0,4.0,1.0,2.0,,,3.0,2.0,,,1.0,1.0,2.0,True,5.0,2.0,1.0,,,,,,
11369865,home,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,M,3,3,False,54.0,41.0,7.0,2.0,29.0,35.0,12.0,20.0,5.0,7.0,,,,,90.0,82.0,6.4,23.0,0.0372,0.0,0.00543092,1,,1.0,4.0,1.0,1.0,1.0,11.0,,1.0,1.0,1.0,3.0,1.0,2.0,,4.0,,,,1.0,,2.0,1.0,1.0,,,,
11369865,home,KAA Gent,Andrew Hjulsager,,,andrew-hjulsager,A. Hjulsager,M,17,177,166,M,186807,EUR,790128000,F,17,17,False,18.0,13.0,1.0,,3.0,4.0,11.0,17.0,3.0,5.0,2.0,,,,83.0,32.0,7.0,11.0,0.2042,0.0,0.138728,3,,,,,1.0,2.0,3.0,,,,,1.0,,1.0,,,,1.0,,3.0,1.0,1.0,3.0,,,,,
11369865,home,KAA Gent,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6184,M,1195784,EUR,1112227200,F,19,19,False,37.0,31.0,3.0,3.0,14.0,17.0,18.0,22.0,7.0,6.0,3.0,,,,90.0,55.0,7.1,13.0,0.1205,0.3533,0.217602,1,,,2.0,1.0,,2.0,4.0,1.0,,,,3.0,1.0,4.0,,,,3.0,,2.0,1.0,1.0,,,1.0,,,
