match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_totalCross,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,captain,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_blockedScoringAttempt
10583808,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,23.0,7.0,18.0,2.0,7.0,7.0,16.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,5.0,1.0,90.0,36.0,7.8,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583808,home,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000,D,40,40,False,29.0,18.0,7.0,1.0,9.0,13.0,16.0,1.0,4.0,2.0,10.0,1.0,,,,,90.0,57.0,7.3,20.0,1,9.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,
10583808,home,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800,D,4,4,False,31.0,19.0,9.0,2.0,15.0,19.0,12.0,3.0,4.0,4.0,4.0,,,,,,90.0,38.0,7.0,12.0,0,4.0,3.0,,,,,,2.0,1.0,1.0,,1.0,1.0,Abdulkarim Al Sulaima,,2.0,,,,,,,,,,,,,
10583808,home,Al Tai,Hassan Al-Jubairi,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,1066586,EUR,694224000,D,19,19,False,22.0,19.0,8.0,5.0,15.0,15.0,7.0,2.0,2.0,4.0,6.0,,,,,,90.0,26.0,6.7,3.0,0,4.0,2.0,1.0,,,,,,,,,1.0,,Hassan Al-Jubairi,,,,,,,,,,,,,,,
10583808,home,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,False,14.0,10.0,2.0,,6.0,7.0,7.0,,4.0,2.0,4.0,2.0,,,,,62.0,33.0,6.4,8.0,1,4.0,6.0,2.0,4.0,,,,2.0,1.0,,,,,Nawaf Al Qamiri,,1.0,1.0,1.0,,,,,,,,,,,
10583808,home,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800,M,8,8,False,24.0,21.0,,,13.0,14.0,11.0,3.0,5.0,1.0,4.0,,,,,,89.0,37.0,6.7,5.0,2,8.0,7.0,2.0,,,,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,2.0,1.0,1.0,,,,,,,,,
10583808,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,26.0,20.0,1.0,1.0,16.0,18.0,8.0,,2.0,3.0,6.0,,,,,,90.0,36.0,6.9,6.0,0,4.0,2.0,,,,,,2.0,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,
10583808,home,Al Tai,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,M,10,10,False,18.0,13.0,,,5.0,7.0,13.0,,3.0,1.0,,,,,,,68.0,30.0,7.2,10.0,0,8.0,2.0,,3.0,,,,,1.0,,2.0,,2.0,,,1.0,2.0,,2.0,,1.0,1.0,1.0,,,,,,
10583808,home,Al Tai,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,False,27.0,16.0,2.0,,6.0,9.0,30.0,1.0,5.0,3.0,4.0,3.0,,,,,90.0,62.0,6.5,28.0,3,11.0,8.0,1.0,2.0,2.0,,,1.0,2.0,1.0,3.0,4.0,2.0,,,1.0,,1.0,12.0,,,,,True,1.0,2.0,,,
10583808,home,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400,M,75,75,False,11.0,8.0,1.0,,4.0,4.0,7.0,,4.0,,2.0,2.0,,,,,62.0,19.0,7.1,5.0,1,4.0,2.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,,Mohammed,Harzan Mohsen,1.0,1.0,,,,,,,,,,1.0,,
