match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
10583838,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800.0,F,99,99,False,11.0,7.0,,,3.0,3.0,4.0,8.0,1.0,1.0,,,,90.0,19.0,7.1,5.0,2,,,,4.0,5.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,
10583838,home,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,True,28.0,25.0,2.0,1.0,21.0,22.0,4.0,6.0,1.0,4.0,,,,45.0,33.0,6.8,3.0,0,,,,1.0,1.0,,,1.0,1.0,,4.0,5.0,,,,,,,1.0,1.0,,,,,,,,
10583838,home,Al-Ettifaq,Fahad Ghazi,Fahad,Ghazi,fahad-ghazi,F. Ghazi,D,14,181.0,11,M,832496,EUR,762393600.0,D,4,4,True,18.0,12.0,4.0,1.0,5.0,7.0,7.0,11.0,,3.0,,,,24.0,28.0,6.4,8.0,0,,,,1.0,2.0,,,1.0,1.0,,1.0,3.0,,,,2.0,,,1.0,,,,,,,,,
10583838,home,Al-Ettifaq,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,6,6,True,16.0,15.0,3.0,2.0,8.0,8.0,7.0,8.0,,1.0,,,,11.0,19.0,6.6,2.0,0,,,,,1.0,,,,,,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,
10583838,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000.0,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,home,Al-Ettifaq,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800.0,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,home,Al-Ettifaq,Fahad Al-Dossari,Fahad Al-Dossari,,fahad-al-dossari,F. Al-Dossari,M,97,,1,M,1134247,EUR,,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,home,Al-Ettifaq,Nawaf Hazazi,Nawaf Hazazi,,hazazi-nawaf,N. Hazazi,F,77,168.0,13,M,1092810,EUR,1010707200.0,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,home,Al-Ettifaq,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,away,Al Raed,Silviu Lung Jr.,,,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600.0,G,1,1,False,22.0,18.0,10.0,6.0,16.0,18.0,2.0,4.0,2.0,4.0,,1.0,2.0,90.0,27.0,6.5,4.0,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10583838,away,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400.0,D,19,19,False,35.0,32.0,7.0,6.0,21.0,22.0,11.0,13.0,1.0,3.0,,,,90.0,41.0,6.8,3.0,0,,,,,1.0,,,,1.0,,1.0,3.0,,1.0,,2.0,1.0,,,,,,True,,,,,
10583838,away,Al Raed,Mohammed Salem,Mohammed,Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400.0,D,12,12,False,29.0,24.0,6.0,4.0,18.0,18.0,6.0,11.0,5.0,6.0,,,,90.0,43.0,7.4,5.0,0,,,,,,,,2.0,1.0,,2.0,4.0,,,,1.0,1.0,,,,,1.0,,,,,,
10583838,away,Al Raed,Pablo Santos,,,pablo-santos,P. Santos,D,27,185.0,62,M,874392,EUR,700876800.0,D,28,28,False,38.0,30.0,7.0,4.0,20.0,24.0,10.0,14.0,3.0,4.0,,,,90.0,46.0,6.8,8.0,0,,,,,,,,,2.0,,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,
10583838,away,Al Raed,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000.0,M,27,27,False,19.0,17.0,1.0,1.0,3.0,3.0,15.0,22.0,,3.0,,,,45.0,33.0,6.9,7.0,0,,6.0,1.0,,2.0,,,,1.0,,,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,
10583838,away,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800.0,M,10,10,False,27.0,18.0,4.0,1.0,3.0,4.0,17.0,30.0,,8.0,,,,89.0,52.0,8.4,19.0,4,1.0,7.0,2.0,,7.0,,1.0,,,5.0,1.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,,1.0,1.0,1.0,,
10583838,away,Al Raed,Damjan Đoković,,,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800.0,M,88,88,False,34.0,26.0,9.0,3.0,14.0,14.0,12.0,20.0,1.0,3.0,,,,90.0,44.0,6.9,10.0,4,,,,1.0,1.0,,,,1.0,,4.0,6.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,
10583838,away,Al Raed,Abdulmalek Al-Shammari,,,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200.0,M,7,7,False,28.0,18.0,6.0,3.0,7.0,11.0,11.0,19.0,,8.0,,,,85.0,46.0,6.8,18.0,1,,2.0,,,1.0,,,,3.0,1.0,2.0,3.0,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,
10583838,away,Al Raed,Alexandru Mitriță,,,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600.0,F,82,82,False,20.0,15.0,4.0,3.0,3.0,3.0,13.0,23.0,,4.0,,,,85.0,43.0,7.5,16.0,3,,6.0,1.0,1.0,5.0,1.0,,,1.0,4.0,,7.0,,,1.0,2.0,2.0,2.0,7.0,4.0,1.0,1.0,,1.0,,,,
10583838,away,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800.0,F,11,11,False,21.0,15.0,1.0,1.0,3.0,5.0,12.0,17.0,,4.0,,,,89.0,33.0,8.2,9.0,4,,1.0,,2.0,5.0,,1.0,,,2.0,2.0,6.0,1.0,,2.0,,,,4.0,2.0,,2.0,,2.0,,1.0,,
10583838,away,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800.0,F,17,17,False,14.0,6.0,,,3.0,3.0,3.0,11.0,2.0,1.0,,,,90.0,26.0,6.3,10.0,2,,,,7.0,9.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,1.0,1.0
10583838,away,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200.0,D,32,32,True,15.0,12.0,1.0,,4.0,6.0,8.0,11.0,1.0,4.0,,,,45.0,27.0,6.8,7.0,0,,2.0,,1.0,3.0,,,,1.0,1.0,,3.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,
10583838,away,Al Raed,Sultan Farhan,,,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600.0,M,44,44,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,2.0,,,,15.0,7.0,6.9,1.0,1,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,
10583838,away,Al Raed,Khalid Al-Khathlan,,,khalid-al-khathlan,K. Al-Khathlan,D,4,178.0,2,M,974145,EUR,805939200.0,D,4,4,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,15.0,4.0,6.5,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10583838,away,Al Raed,Abdullah Yahya Majrashi,,,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800.0,D,6,6,True,1.0,1.0,,,1.0,1.0,,,,2.0,,,,8.0,4.0,6.6,1.0,0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10583838,away,Al Raed,Yahia Al-Shehri,,,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,8,8,True,3.0,3.0,1.0,1.0,,,3.0,3.0,,1.0,,,,8.0,4.0,6.8,1.0,0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
10583838,away,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600.0,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,away,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200.0,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,away,Al Raed,Abdulmohsen Al-Qahtani,Abdulmohsen,Al-Qahtani,abdulmohsen-al-qahtani,A. Al-Qahtani,M,74,171.0,7,M,925976,EUR,928540800.0,F,74,74,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583838,away,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400.0,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
