match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_totalClearance,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_errorLeadToAGoal,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_crossNotClaimed,stat_punches,stat_lastManTackle,stat_errorLeadToAShot
10385742,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,25.0,17.0,9.0,2.0,15.0,16.0,2.0,9.0,7.0,2.0,2.0,2.0,90.0,34.0,6.7,9.0,0.0,0.0,0.00068596,0,0.0732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,62.0,55.0,7.0,4.0,29.0,31.0,26.0,32.0,5.0,,,,90.0,79.0,6.8,11.0,0.0,0.0,0.0346042,0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,98.0,92.0,10.0,9.0,60.0,64.0,32.0,34.0,6.0,,,,90.0,103.0,7.4,6.0,0.0,0.0,0.0132931,0,,,2.0,1.0,3.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,82.0,76.0,5.0,4.0,46.0,50.0,30.0,32.0,5.0,,,,90.0,94.0,7.4,7.0,0.7455,0.9387,0.0184113,1,,,1.0,3.0,2.0,6.0,,,3.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10385742,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,False,34.0,25.0,3.0,1.0,15.0,16.0,11.0,19.0,2.0,,,,61.0,46.0,6.7,13.0,0.0203,0.0,0.0116348,1,,1.0,2.0,,2.0,,,1.0,,,2.0,,,,,,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,
10385742,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,71.0,59.0,8.0,7.0,15.0,17.0,46.0,56.0,11.0,,,,89.0,92.0,8.4,19.0,0.1792,0.3363,0.462228,3,,2.0,2.0,,9.0,8.0,5.0,,3.0,2.0,3.0,1.0,,,1.0,,2.0,4.0,2.0,1.0,,,2.0,1.0,True,2.0,5.0,,,,,,,,
10385742,home,Arsenal,Mohamed Elneny,,,mohamed-elneny,M. Elneny,M,17,180,16934,M,elnennym,159675,EUR,710812800,M,25,25,False,52.0,51.0,3.0,3.0,29.0,30.0,22.0,22.0,8.0,,,,90.0,55.0,6.9,1.0,0.0,0.0,0.0414985,0,,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,58.0,46.0,8.0,6.0,19.0,21.0,27.0,38.0,7.0,,,,90.0,71.0,6.9,15.0,0.0932,0.0,0.0675399,1,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,
10385742,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,44.0,37.0,2.0,2.0,12.0,12.0,25.0,35.0,3.0,,,,90.0,69.0,7.0,19.0,0.4738,0.0652,0.107335,2,,3.0,1.0,1.0,7.0,5.0,7.0,,,,3.0,,1.0,,,1.0,2.0,2.0,1.0,,1.0,,,1.0,,,3.0,,,,,,,,
10385742,home,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,30.0,20.0,,,4.0,5.0,17.0,27.0,3.0,,,,89.0,63.0,7.0,22.0,0.3107,0.175,0.140084,4,,2.0,6.0,3.0,13.0,9.0,3.0,,,,3.0,,,,,5.0,2.0,5.0,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,
10385742,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,32.0,27.0,4.0,4.0,5.0,6.0,23.0,35.0,2.0,,,,90.0,68.0,8.0,17.0,0.5549,0.2511,0.387386,7,,9.0,3.0,1.0,8.0,8.0,3.0,,4.0,2.0,1.0,1.0,,1.0,,2.0,5.0,1.0,2.0,,,,1.0,4.0,,1.0,1.0,1.0,,1.0,,,,,
10385742,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,5.0,4.0,,,,,4.0,5.0,,,,,29.0,15.0,6.8,2.0,0.3585,0.2453,0.00701672,3,,,2.0,,3.0,5.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,3.0,1.0,,,1.0,,,,
10385742,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,2.0,,,,,,,2.0,1.0,,,,9.0,4.0,6.6,2.0,0.0,0.0,0.0,0,,,1.0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10385742,home,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4095,M,_marquinhos011,1116954,EUR,1049673600,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Cédric Soares,,,cedric-soares,C. Soares,M,21,172,2806,M,,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,home,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385742,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,17,17,False,20.0,14.0,11.0,5.0,10.0,10.0,4.0,10.0,13.0,3.0,5.0,6.0,90.0,37.0,7.5,6.0,0.0,0.0,0.00158234,0,0.0116,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,
10385742,away,Fulham,Kenny Tete,,,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,23.0,14.0,1.0,,9.0,17.0,5.0,7.0,4.0,,,,79.0,42.0,7.2,13.0,0.0,0.0,0.00255219,0,,1.0,1.0,4.0,4.0,8.0,,2.0,4.0,1.0,1.0,3.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,
10385742,away,Fulham,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,28.0,15.0,11.0,1.0,13.0,18.0,2.0,10.0,7.0,,,,90.0,43.0,6.7,14.0,0.0,0.0,0.00063586,0,,,,,2.0,3.0,,2.0,3.0,2.0,,1.0,,,3.0,,,1.0,,,2.0,,,,,,,,,,,,,,
10385742,away,Fulham,Tim Ream,,,tim-ream,T. Ream,D,3,185,548,M,,118179,EUR,560390400,D,13,13,False,30.0,21.0,6.0,1.0,20.0,22.0,1.0,8.0,4.0,,,,88.0,47.0,7.0,9.0,0.0,0.0,0.00037052,0,,,1.0,3.0,4.0,6.0,1.0,1.0,2.0,2.0,,2.0,,,7.0,,,,,,5.0,,,,True,1.0,1.0,,,,,,,1.0,
