match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,player_lastName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_fouls,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,stat_wonContest,stat_punches,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals
14771928,home,Al-Okhdood,Samuel Portugal,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200.0,G,94,94,False,28.0,13.0,19.0,5.0,0.0,10.0,11.0,3.0,17.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,3.0,90.0,37.0,7.2,17.0,0.00059594,21.542321792715,4.0,15.75,8.19,0.2086,0,0.3091,0.06,0.01,0.73,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771928,home,Al-Okhdood,Mohammed Abo Abd,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800.0,D,21,21,False,37.0,30.0,,,0.0,12.0,13.0,18.0,24.0,2.0,8.0,,1.0,1.0,,,,90.0,62.0,6.9,17.0,0.00884379,82.690842326889,8.0,12.81,5.775,,0,,-0.08,0.03,0.13,,Mohammed Abo Abd,2.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771928,home,Al-Okhdood,Naif Assery,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400.0,D,15,15,False,30.0,26.0,3.0,,0.0,17.0,18.0,9.0,12.0,2.0,2.0,,,,,,,90.0,45.0,6.6,6.0,0.00355477,73.648888329099,11.0,59.64,8.82,,0,,0.04,0.03,0.16,,Naif Assery,1.0,3.0,,,8.0,,1.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14771928,home,Al-Okhdood,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600.0,D,17,17,False,36.0,29.0,4.0,,0.0,18.0,19.0,11.0,17.0,3.0,2.0,,,,,,,90.0,47.0,6.5,8.0,0.0418807,61.041007601013,10.0,17.745,10.92,,0,,0.1,0.05,-0.09,,,,2.0,1.0,,4.0,,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
14771928,home,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600.0,D,4,4,False,39.0,34.0,6.0,3.0,0.0,20.0,22.0,14.0,17.0,8.0,4.0,1.0,3.0,2.0,,,,90.0,55.0,7.5,7.0,0.00884968,114.1394949452,19.0,24.465,17.22,,1,,0.04,0.19,0.83,,,,3.0,,,7.0,,,1.0,1.0,2.0,,,1.0,3.0,,2.0,True,1.0,1.0,0.166,17.297162310622,1.0,-0.3,,,,,,,,,,,
14771928,home,Al-Okhdood,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,D,3,3,False,19.0,13.0,4.0,1.0,0.0,7.0,9.0,6.0,10.0,5.0,3.0,,3.0,2.0,,,,90.0,48.0,6.6,13.0,0.00838873,39.444533076258,5.0,15.645,16.8,,2,,0.08,0.01,0.14,,,2.0,4.0,,2.0,2.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,0.2507,17.722718075961,1.0,-0.44,1.0,1.0,,,,,,,,,
14771928,home,Al-Okhdood,Burak Ince,ince-burak,B. Ince,M,11,181.0,342,M,992552,EUR,1074556800.0,M,11,11,False,20.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,13.0,1.0,2.0,,1.0,1.0,,,,80.0,30.0,6.4,7.0,0.104881,76.498631512385,7.0,26.565,11.97,,1,,0.28,0.11,-0.21,,,2.0,5.0,1.0,,,,,,2.0,,,,1.0,,3.0,,,1.0,1.0,0.4369,11.613647532106,1.0,-0.45,1.0,,1.0,1.0,1.0,,,,,,
14771928,home,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,18,18,False,33.0,30.0,2.0,1.0,0.0,11.0,12.0,19.0,21.0,6.0,1.0,,2.0,1.0,,,,90.0,53.0,6.2,10.0,0.164783,78.962252476277,12.0,50.295,15.12,,0,,0.28,0.1,-0.28,,,5.0,10.0,3.0,,1.0,,2.0,2.0,,3.0,,,6.0,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,
14771928,home,Al-Okhdood,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200.0,M,6,6,False,50.0,41.0,9.0,2.0,0.0,20.0,21.0,21.0,29.0,6.0,3.0,,,,,,,90.0,62.0,7.1,13.0,0.238968,59.149036723032,12.0,29.61,7.56,,0,,0.28,0.22,-0.03,,,,3.0,,2.0,3.0,,,,2.0,3.0,,,1.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,
14771928,home,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800.0,M,20,20,False,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,7.0,1.0,,2.0,1.0,,,,71.0,26.0,6.7,7.0,0.00461342,79.619565720817,9.0,24.36,17.01,,1,,0.0,0.06,-0.05,,Saleh Al-Harthi,,4.0,1.0,5.0,,,,,3.0,2.0,,,,,,2.0,,,1.0,0.0122,20.082755687405,1.0,0.0,,,,,,3.0,,,,,
