match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_penaltyConceded
13473385,home,Bahia,Rezende,rezende,Rezende,D,5,186.0,736,M,868030,EUR,789004800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,home,Bahia,Kauã Davi,kaua-davi,K. Davi,D,71,185.0,163,M,1633773,EUR,1074297600,D,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kauã Davi Fernandes Braga,,,,,,,,
13473385,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174.0,1777,M,1008832,EUR,919814400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,home,Bahia,Kayky,kayky,Kayky,M,37,175.0,2624,M,1106151,EUR,1055203200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kayky,,,,,,,,
13473385,away,Ceará,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191.0,318,M,358418,EUR,476150400,G,16,16,False,,34.0,17.0,24.0,7.0,0.0,11.0,12.0,22.0,2.0,12.0,2.0,1.0,3.0,1.0,1.0,90.0,45.0,7.2,18.0,0.00305966,0,0.3712,6.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,
13473385,away,Ceará,Fabiano Souza,fabiano-silva,F. Souza,D,70,175.0,374,M,1130513,EUR,952992000,D,70,70,False,,20.0,14.0,1.0,1.0,0.0,7.0,9.0,11.0,4.0,1.0,,,,,,90.0,46.0,6.7,15.0,0.06397,1,,7.0,4.0,2.0,1.0,4.0,4.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,0.0102,,,,1.0,1.0,,,,,,,,,,
13473385,away,Ceará,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,3,3,False,True,32.0,28.0,5.0,1.0,0.0,21.0,23.0,9.0,4.0,1.0,,,,,,90.0,42.0,6.6,4.0,0.0013143,0,,7.0,,,1.0,2.0,2.0,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
13473385,away,Ceará,Willian Machado,willian-machado,W. Machado,D,23,185.0,452,M,925871,EUR,847843200,D,23,23,False,,33.0,30.0,,,0.0,26.0,28.0,5.0,7.0,1.0,,,,,,90.0,45.0,6.8,3.0,0.00157156,0,,4.0,,,1.0,,4.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13473385,away,Ceará,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171.0,559,M,788195,EUR,789609600,D,2,2,False,,32.0,25.0,3.0,2.0,0.0,13.0,17.0,15.0,5.0,4.0,,,,,,90.0,53.0,6.7,10.0,0.0369845,1,,12.0,1.0,1.0,1.0,7.0,4.0,,,,2.0,2.0,1.0,2.0,1.0,4.0,,1.0,1.0,,0.0107,,,2.0,,,,,,,,,,,,
13473385,away,Ceará,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,False,,39.0,34.0,4.0,1.0,0.0,17.0,19.0,20.0,1.0,7.0,,,,,,89.0,54.0,7.0,11.0,0.0166885,0,,17.0,1.0,,,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,
13473385,away,Ceará,Dieguinho,dieguinho,Dieguinho,M,20,175.0,466,M,1016930,EUR,815097600,M,20,20,False,,38.0,34.0,2.0,2.0,0.0,20.0,22.0,16.0,1.0,2.0,,,,,,90.0,59.0,7.0,9.0,0.0360612,0,,14.0,,,1.0,6.0,10.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,,,,,,,,2.0,,,,,,,,,,,,
13473385,away,Ceará,Antonio Galeano,antonio-galeano,Galeano,M,27,169.0,1101,M,883207,EUR,953683200,M,27,27,False,,11.0,10.0,1.0,1.0,0.0,3.0,3.0,8.0,,2.0,,,,,,74.0,21.0,6.4,6.0,0.0389961,0,,7.0,3.0,2.0,,6.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,
13473385,away,Ceará,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184.0,605,M,249881,EUR,695174400,M,10,10,False,,23.0,20.0,,,0.0,12.0,12.0,11.0,,1.0,,,,,,74.0,43.0,7.0,9.0,0.0162266,0,,8.0,4.0,1.0,1.0,7.0,9.0,3.0,4.0,4.0,,3.0,2.0,,1.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,
13473385,away,Ceará,Aylon,aylon,Aylon,F,11,180.0,434,M,364528,EUR,702604800,M,11,11,False,,11.0,7.0,2.0,1.0,0.0,1.0,3.0,8.0,,2.0,,,,,,44.0,15.0,6.3,5.0,0.00732866,1,,6.0,1.0,,1.0,4.0,2.0,,,,,1.0,1.0,1.0,,2.0,,,,,0.4513,1.0,0.7743,2.0,,1.0,,,,1.0,,,,,,
13473385,away,Ceará,Pedro Raul,pedro-raul,P. Raul,F,18,191.0,7083,M,866911,EUR,847152000,F,9,9,False,,15.0,13.0,1.0,1.0,0.0,3.0,4.0,11.0,1.0,,,,,,,90.0,35.0,7.4,11.0,0.306671,4,,10.0,2.0,3.0,4.0,7.0,7.0,3.0,,,,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,,0.1645,,,,2.0,,1.0,,,,,,,,,
13473385,away,Ceará,Guilherme Luiz,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191.0,331,M,1631434,EUR,1114387200,F,80,80,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,,,,45.0,18.0,6.6,5.0,0.0003293,1,,1.0,,3.0,,8.0,5.0,2.0,1.0,,,3.0,2.0,1.0,2.0,,,,1.0,,0.0874,,,2.0,,,,Guilherme Luiz,,,,,,,,
13473385,away,Ceará,Rômulo,romulo,Rômulo,M,10,176.0,1438,M,1105078,EUR,1002412800,M,19,19,True,,5.0,4.0,,,0.0,,,5.0,,,,,,,,16.0,8.0,6.3,3.0,0.0135725,0,,4.0,1.0,1.0,1.0,4.0,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,Rômulo,,,,,,,,
13473385,away,Ceará,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176.0,1134,M,1002617,EUR,1022025600,M,8,8,True,,6.0,1.0,2.0,,0.0,,,6.0,,,,,,,,16.0,9.0,6.6,6.0,0.00112109,1,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.3179,1.0,0.4714,,,,,,,,,,,,,
13473385,away,Ceará,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179.0,1742,M,219190,EUR,645580800,F,7,7,True,,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,,2.0,,,,,,16.0,6.0,6.1,,0.0120961,1,,2.0,1.0,2.0,,3.0,1.0,,,,,1.0,,,,1.0,,,1.0,,0.1669,,,,,1.0,,,,,,,,,,1.0
13473385,away,Ceará,Lucas Lima,lucas-lima,L. Lima,M,31,172.0,202,M,1048254,EUR,962668800,M,31,31,True,,1.0,1.0,,,0.0,,,1.0,,,,,,,,16.0,1.0,6.4,,0.000123,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,away,Ceará,Keiller,keiller,Keiller,G,18,193.0,462,M,840082,EUR,846547200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,away,Ceará,Éder,eder-ferreira,Éder,D,33,184.0,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,away,Ceará,Ramon Menezes,ramon,R. Menezes,D,40,186.0,242,M,839516,EUR,799459200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,away,Ceará,Lourenço,lourenco,Lourenço,M,97,169.0,376,M,879871,EUR,873590400,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473385,away,Ceará,Lelê,lele,Lelê,F,99,189.0,710,M,1173457,EUR,875664000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lelê,,,,,,,,
