match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,captain,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork
11067288,home,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,33.0,10.0,31.0,8.0,2.0,3.0,8.0,30.0,1.0,1.0,10.0,1.0,1.0,4.0,8.0,90.0,46.0,7.7,24.0,0.0,0.0,0.00275017,0,2.7373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067288,home,Athletico,Madson,madson,Madson,D,22,182,227,M,243439,EUR,695260800,D,22,22,False,13.0,8.0,2.0,1.0,3.0,5.0,5.0,8.0,,2.0,,,1.0,,,90.0,25.0,6.3,9.0,0.0,0.0,0.0210839,0,,2.0,4.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067288,home,Athletico,Cacá,caca,Cacá,D,25,185,3939,M,929200,EUR,924998400,D,25,25,False,21.0,15.0,5.0,2.0,8.0,12.0,7.0,9.0,3.0,3.0,2.0,,1.0,,,90.0,34.0,7.4,7.0,0.2407,0.1408,0.00335431,2,,5.0,5.0,,5.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11067288,home,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,27.0,15.0,14.0,4.0,10.0,12.0,5.0,15.0,3.0,3.0,1.0,,,,,90.0,40.0,6.7,12.0,0.0,0.0,0.00340036,0,,,2.0,,7.0,1.0,,,,,,2.0,,,,True,1.0,1.0,,,,,,,,,,,,
11067288,home,Athletico,Vinicius Kauê,vinicius-kaue,Vinicius Kauê,D,,181,36,M,1116334,EUR,1046476800,D,21,21,False,12.0,10.0,1.0,1.0,7.0,9.0,3.0,3.0,,1.0,1.0,,,,,22.0,14.0,3.9,2.0,0.0,0.0,0.00059053,0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11067288,home,Athletico,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,21.0,11.0,2.0,,5.0,10.0,6.0,11.0,,3.0,5.0,,,,,69.0,27.0,6.5,10.0,0.0,0.0,0.00887718,0,,2.0,3.0,1.0,3.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11067288,home,Athletico,Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,180,11964,M,18342,EUR,548640000,M,23,23,False,19.0,16.0,1.0,1.0,10.0,10.0,6.0,9.0,,3.0,5.0,,1.0,,,69.0,31.0,7.0,4.0,0.0,0.0,0.0150865,0,,,2.0,1.0,2.0,1.0,2.0,2.0,,,,1.0,3.0,,,,1.0,1.0,kingarturo23,,,,,,,,,,,
11067288,home,Athletico,Vitor Bueno,vitor-bueno,Vitor Bueno,M,15,183,625,M,808785,EUR,778723200,M,8,8,False,10.0,8.0,,,5.0,5.0,4.0,7.0,4.0,4.0,3.0,,1.0,,,34.0,15.0,6.5,4.0,0.0291,0.0,0.00711641,1,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,
11067288,home,Athletico,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,14,14,False,15.0,13.0,2.0,1.0,3.0,3.0,10.0,13.0,2.0,6.0,7.0,,2.0,,,90.0,39.0,7.1,7.0,0.0768,0.0853,0.0122599,3,,2.0,10.0,,1.0,3.0,2.0,,1.0,2.0,,,,,,,5.0,4.0,,1.0,,,1.0,1.0,1.0,,,,,
11067288,home,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,17.0,11.0,6.0,3.0,5.0,5.0,8.0,16.0,3.0,6.0,5.0,,,,,90.0,42.0,7.1,11.0,0.0145,0.0,0.407577,1,,,3.0,3.0,2.0,2.0,,2.0,1.0,,,,,,,,1.0,1.0,,4.0,2.0,,,,,1.0,1.0,,,
