match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_challengeLost,stat_keyPass,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_hitWoodwork,stat_goals
11408347,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,21.0,16.0,8.0,4.0,12.0,14.0,4.0,7.0,4.0,9.0,1.0,4.0,2.0,2.0,2.0,90.0,37.0,6.9,5.0,0.00116482,0,-0.5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408347,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,66.0,59.0,13.0,7.0,39.0,40.0,20.0,27.0,2.0,9.0,,,,,,90.0,77.0,6.7,10.0,0.00789986,1,,,,True,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0276,,,,,,,,,,,,,,,
11408347,home,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,False,68.0,59.0,13.0,7.0,46.0,50.0,13.0,18.0,4.0,,,,,,,90.0,79.0,7.0,10.0,0.0273238,2,,Alemão,,,,1.0,2.0,2.0,4.0,,,,,2.0,2.0,2.0,1.0,0.0814,2.0,1.0,1.0,,,,,,,,,,,,
11408347,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,42.0,30.0,6.0,,23.0,28.0,7.0,15.0,1.0,2.0,,,,,,81.0,57.0,6.4,16.0,0.0036016,0,,,,,1.0,1.0,3.0,2.0,6.0,,,,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,
11408347,home,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,29.0,25.0,3.0,1.0,18.0,20.0,7.0,9.0,3.0,7.0,,,,,,90.0,42.0,6.9,4.0,0.00415671,1,,,,,,,1.0,3.0,3.0,,1.0,1.0,,1.0,1.0,,,0.0132,1.0,3.0,,,,2.0,,,,,,,,,
11408347,home,Portimonense SAD,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,266,M,1009030,EUR,915753600,M,33,33,False,27.0,20.0,4.0,3.0,9.0,11.0,11.0,17.0,,4.0,,,,,,81.0,51.0,7.3,9.0,0.011185,1,,,,,1.0,2.0,2.0,3.0,6.0,,,,,2.0,2.0,2.0,1.0,0.0485,,1.0,,,,,1.0,2.0,0.2294,,,,,,
11408347,home,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,48.0,35.0,10.0,6.0,13.0,15.0,24.0,48.0,1.0,4.0,,,,,,90.0,90.0,7.3,35.0,0.193884,2,,,,,15.0,1.0,1.0,12.0,10.0,4.0,9.0,6.0,,,1.0,1.0,1.0,0.0316,,2.0,,2.0,3.0,,2.0,2.0,0.4703,2.0,,,,,
11408347,home,Portimonense SAD,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,8,8,False,28.0,20.0,6.0,4.0,12.0,14.0,8.0,15.0,1.0,5.0,,,,,,81.0,36.0,6.8,10.0,0.0129384,0,,,,,1.0,1.0,1.0,6.0,3.0,,,,,,1.0,,1.0,,,3.0,,2.0,2.0,,,1.0,,,1.0,,,,
11408347,home,Portimonense SAD,Hélio Varela,varela-helio,H. Varela,F,29,176,603,M,1094395,EUR,1020384000,M,77,77,False,16.0,14.0,,,4.0,5.0,10.0,16.0,,5.0,,,,,,88.0,36.0,6.9,13.0,0.00472267,2,,,,,5.0,1.0,1.0,4.0,6.0,1.0,4.0,2.0,,,1.0,,2.0,0.0814,1.0,,,,,,1.0,2.0,0.1196,,,,,,
11408347,home,Portimonense SAD,Luan,luan,Luan,M,9,173,70,M,1199434,EUR,1016496000,F,28,28,False,13.0,9.0,,,2.0,2.0,7.0,11.0,,,,,,,,81.0,24.0,6.3,11.0,0.00829352,0,,Luan,,,,3.0,2.0,6.0,3.0,,1.0,,,1.0,1.0,,5.0,,,2.0,,2.0,,,,,,,,,,,
