match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_ownGoals
11204756,home,St.Louis City,Benjamin Lundt,benjamin-lundt,B. Lundt,G,39,198.0,43,M,881590,EUR,811900800,G,39,39,False,24.0,19.0,11.0,6.0,18.0,19.0,1.0,5.0,1.0,1.0,1.0,10.0,2.0,1.0,90.0,33.0,6.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204756,home,St.Louis City,Akil Watts,akil-watts,A. Watts,M,,178.0,29,M,906022,EUR,949622400,D,20,20,False,45.0,42.0,3.0,,18.0,19.0,24.0,27.0,1.0,4.0,1.0,8.0,,,90.0,63.0,7.2,10.0,1,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11204756,home,St.Louis City,Joshua Yaro,joshua-yaro,J. Yaro,D,15,180.0,28,M,829555,EUR,762998400,D,15,15,False,51.0,47.0,6.0,4.0,30.0,31.0,17.0,20.0,1.0,3.0,3.0,5.0,,,90.0,68.0,7.1,6.0,1,,4.0,,,,3.0,1.0,1.0,2.0,1.0,1.0,True,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
11204756,home,St.Louis City,Lucas Bartlett,lucas-bartlett,L. Bartlett,D,3,191.0,44,M,1172437,EUR,869875200,D,24,24,False,60.0,50.0,7.0,2.0,37.0,44.0,13.0,16.0,2.0,4.0,5.0,5.0,,,90.0,70.0,6.8,11.0,1,,6.0,,1.0,,1.0,2.0,1.0,1.0,,,,5.0,,,,1.0,Lucas Bartlett,,,,,,,,,,,,,,
11204756,home,St.Louis City,Selmir Pidro,selmir-pidro,S. Pidro,D,,179.0,72,M,885727,EUR,888883200,D,17,17,False,66.0,57.0,1.0,1.0,29.0,33.0,29.0,36.0,1.0,4.0,2.0,6.0,,,90.0,89.0,6.7,14.0,0,3.0,4.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
11204756,home,St.Louis City,Aziel Jackson,aziel-jackson,A. Jackson,F,22,175.0,137,M,1119332,EUR,1003968000,M,25,25,False,28.0,22.0,2.0,1.0,7.0,7.0,15.0,21.0,,8.0,,7.0,,,76.0,46.0,8.8,10.0,4,,7.0,1.0,3.0,2.0,,4.0,4.0,2.0,1.0,,,,,1.0,,3.0,Aziel Jackson,,,3.0,3.0,3.0,,,,,,,,,
11204756,home,St.Louis City,Miguel Perez,perez-miguel,M. Perez,M,28,180.0,41,M,1198239,EUR,1114646400,M,28,28,False,47.0,39.0,2.0,,20.0,20.0,19.0,27.0,1.0,3.0,,7.0,,,90.0,56.0,6.8,12.0,1,,7.0,2.0,1.0,,2.0,2.0,1.0,2.0,,1.0,,1.0,,,,4.0,Miguel Perez,,,,,,,,,,,,,,
11204756,home,St.Louis City,Indiana Vassilev,indiana-vassilev,I. Vassilev,M,19,175.0,193,M,906025,EUR,982281600,M,19,19,False,41.0,37.0,3.0,2.0,15.0,15.0,22.0,26.0,,3.0,1.0,3.0,,,71.0,52.0,7.2,5.0,1,,3.0,1.0,,,1.0,2.0,1.0,,1.0,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
11204756,home,St.Louis City,Isak Steiner Jensen,isak-steiner-jensen,I. S. Jensen,F,17,185.0,423,M,1087931,EUR,1072137600,M,30,30,False,34.0,30.0,,,8.0,8.0,23.0,27.0,,3.0,,4.0,,,90.0,48.0,6.7,9.0,2,1.0,4.0,1.0,,,,,,3.0,1.0,2.0,,,,,,1.0,Isak Jensen,,1.0,1.0,3.0,2.0,2.0,,,,,,,,
11204756,home,St.Louis City,Celio Pompeu,pompeu-celio,C. Pompeu,M,12,178.0,71,M,1473016,EUR,944784000,F,12,12,False,29.0,20.0,1.0,1.0,2.0,2.0,21.0,32.0,,7.0,,4.0,,,90.0,61.0,9.8,19.0,5,5.0,6.0,2.0,2.0,,1.0,1.0,1.0,4.0,4.0,6.0,,3.0,,2.0,2.0,1.0,,,3.0,,2.0,2.0,1.0,3.0,2.0,,,,,,
11204756,home,St.Louis City,Tomáš Ostrák,tomas-ostrak,T. Ostrák,M,7,176.0,67,M,871701,EUR,949708800,F,7,7,False,38.0,30.0,1.0,1.0,5.0,7.0,25.0,31.0,1.0,4.0,1.0,3.0,,,70.0,53.0,7.0,13.0,2,,1.0,1.0,1.0,,,2.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,
11204756,home,St.Louis City,Eduard Löwen,eduard-lowen,E. Löwen,M,10,188.0,177,M,822372,EUR,854409600,M,10,10,True,17.0,15.0,,,2.0,2.0,14.0,16.0,,1.0,,,,,20.0,22.0,8.1,2.0,3,1.0,1.0,,3.0,1.0,,,,,,2.0,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,
11204756,home,St.Louis City,Jonathan Bell,jonathan-bell,J. Bell,D,15,180.0,99,M,884308,EUR,872553600,D,23,23,True,12.0,8.0,3.0,,8.0,8.0,,4.0,,,,1.0,,,19.0,14.0,6.2,4.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11204756,home,St.Louis City,Jared Stroud,jared-stroud,J. Stroud,M,8,179.0,51,M,1014477,EUR,836956800,M,8,8,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,1.0,,1.0,,,14.0,12.0,6.3,3.0,2,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
11204756,home,St.Louis City,Roman Bürki,roman-burki,R. Bürki,G,1,187.0,732,M,37378,EUR,658540800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204756,home,St.Louis City,John Nelson,john-nelson,J. Nelson,D,14,175.0,53,M,818387,EUR,900115200,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204756,home,St.Louis City,Rasmus Alm,rasmus-alm,R. Alm,M,21,174.0,38,M,351478,EUR,808617600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204756,home,St.Louis City,Nicholas Gioacchini,nicholas-gioacchini,N. Gioacchini,F,9,183.0,206,M,999583,EUR,964483200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nicholas,Gioacchini,,,,,,,,,,,,,
11204756,away,Union Omaha SC,Rashid Nuhu,rashid-nuhu,R. Nuhu,G,24,187.0,15,M,1026478,EUR,818294400,G,24,24,False,31.0,24.0,14.0,7.0,21.0,22.0,3.0,9.0,,,1.0,7.0,8.0,,90.0,46.0,6.7,7.0,0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,6.0,1.0,1.0,,
11204756,away,Union Omaha SC,Dion Jeremy Acoff,acoff-dion-jeremy,D. J. Acoff,M,26,175.0,2,M,839980,EUR,685584000,D,26,26,False,20.0,12.0,3.0,1.0,9.0,12.0,4.0,12.0,,5.0,2.0,5.0,,,67.0,52.0,6.2,17.0,1,4.0,4.0,1.0,,,,1.0,1.0,3.0,1.0,3.0,,,,,,2.0,,,1.0,,4.0,3.0,1.0,,,,,,,,
11204756,away,Union Omaha SC,Alexis Souahy,alexis-souahy,A. Souahy,D,5,185.0,8,M,881854,EUR,789955200,D,95,95,False,66.0,57.0,12.0,6.0,49.0,53.0,8.0,13.0,3.0,4.0,2.0,7.0,,,90.0,76.0,6.0,10.0,1,,5.0,,,,,1.0,1.0,1.0,,,,2.0,,1.0,2.0,,,,,3.0,,,,,,,,,,,
11204756,away,Union Omaha SC,Junior Palacios,junior-palacios,J. Palacios,D,,185.0,7,M,1111132,EUR,838339200,D,18,18,False,52.0,49.0,10.0,8.0,37.0,39.0,12.0,13.0,1.0,5.0,,6.0,,,90.0,65.0,6.6,6.0,1,,5.0,1.0,,,1.0,4.0,1.0,2.0,,,,,,,1.0,3.0,Junior Palacios,,,1.0,,,1.0,,,,,,,1.0,
11204756,away,Union Omaha SC,Shaft Brewer,shaft-brewer,S. Brewer,D,28,175.0,26,M,931735,EUR,941068800,D,28,28,False,39.0,32.0,4.0,2.0,21.0,25.0,11.0,15.0,,2.0,,4.0,,,90.0,50.0,5.6,13.0,0,1.0,3.0,,,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
11204756,away,Union Omaha SC,Conor Doyle,conor-doyle,C. Doyle,M,22,188.0,1,M,123859,EUR,687312000,M,22,22,False,56.0,48.0,9.0,6.0,34.0,36.0,14.0,20.0,,1.0,1.0,9.0,,,90.0,61.0,6.6,8.0,0,,2.0,,,,,1.0,1.0,,,1.0,True,,,,1.0,,,,,2.0,,,,,,,,,,,
11204756,away,Union Omaha SC,John Scearce,john-scearce,J. Scearce,M,17,185.0,5,M,1026466,EUR,882489600,M,17,17,False,43.0,31.0,4.0,3.0,17.0,23.0,14.0,22.0,1.0,5.0,1.0,3.0,,,83.0,59.0,6.7,15.0,1,2.0,4.0,,,,1.0,2.0,1.0,1.0,2.0,,,1.0,,,1.0,3.0,,,,,,,1.0,,,,,,,,
11204756,away,Union Omaha SC,Joe Gallardo,joe-gallardo,J. Gallardo,M,7,171.0,15,M,818393,EUR,883612800,M,11,11,False,19.0,16.0,3.0,3.0,13.0,15.0,3.0,5.0,1.0,3.0,,4.0,,,67.0,31.0,5.9,8.0,0,1.0,4.0,4.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
11204756,away,Union Omaha SC,Luis Gil,luis-gil,L. Gil,M,10,173.0,11,M,149301,EUR,753235200,M,20,20,False,31.0,20.0,2.0,1.0,9.0,13.0,15.0,25.0,1.0,5.0,2.0,4.0,,,90.0,52.0,7.0,18.0,1,7.0,2.0,2.0,,,1.0,2.0,1.0,1.0,,3.0,,,,,,,,,4.0,,2.0,2.0,1.0,,,,,,,,
11204756,away,Union Omaha SC,Steevan Dos Santos,steevan-dos-santos,S. D. Santos,F,10,195.0,6,M,229832,EUR,621993600,F,10,10,False,16.0,11.0,,,3.0,4.0,8.0,12.0,4.0,11.0,,3.0,,,77.0,30.0,6.8,9.0,1,,8.0,3.0,1.0,,,1.0,1.0,1.0,5.0,,,4.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,
11204756,away,Union Omaha SC,Noe Meza,noe-meza,N. Meza,M,7,,1,M,1196713,EUR,887328000,F,7,7,False,13.0,6.0,,,4.0,6.0,2.0,7.0,,2.0,,3.0,,,67.0,24.0,6.5,12.0,1,,3.0,1.0,,,1.0,1.0,1.0,3.0,1.0,,,1.0,,1.0,,1.0,Noe Meza,,,,,,,,,2.0,,,,,
11204756,away,Union Omaha SC,Marco Milanese,marco-milanese,M. Milanese,D,,185.0,12,M,867259,EUR,901843200,D,5,5,True,22.0,15.0,5.0,2.0,8.0,10.0,7.0,12.0,,1.0,1.0,2.0,,,23.0,33.0,6.4,9.0,0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11204756,away,Union Omaha SC,Joseph Brito,joseph-brito,J. Brito,M,18,178.0,8,M,1198918,EUR,919209600,F,8,8,True,17.0,17.0,1.0,1.0,9.0,9.0,8.0,8.0,,2.0,,1.0,,,23.0,21.0,6.6,2.0,0,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,Joseph Brito,,,,,,,,,,,,,,
