match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,rescinded,reason
11408481,FT,5.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11408481,,5.0,0.0,,90,,,1,,,goal,179190981.0,True,regular,867440.0,Danny Namaso,,,,,
11408481,,,,,90,0.0,,1,,,injuryTime,,,,,,2.0,,,,
11408481,,,,,88,,,3,,,substitution,122465387.0,True,regular,,,,False,,,
11408481,,,,,83,,,8,,,substitution,122465376.0,True,regular,,,,False,,,
11408481,,,,,83,,,8,,,substitution,122465375.0,True,regular,,,,False,,,
11408481,,,,,83,,,8,,,substitution,122465374.0,True,regular,,,,False,,,
11408481,,,,,82,,,9,,,substitution,122465373.0,True,regular,,,,False,,,
11408481,,,,,79,,,12,,,card,121179488.0,True,yellow,954056.0,Nico González,,,Nico González,False,
11408481,,4.0,0.0,,75,,,16,,,goal,179190324.0,True,regular,882664.0,Pepê,,,,,
11408481,,,,,63,,,28,,,substitution,122465326.0,False,regular,,,,False,,,
11408481,,,,,61,,,30,,,card,121179448.0,False,yellowRed,74915.0,Nicolás Otamendi,,,Nicolás Otamendi,False,Foul
11408481,,,,,57,,,34,,,substitution,122465306.0,False,regular,,,,False,,,
11408481,,,,,56,,,35,,,substitution,122465305.0,False,regular,,,,False,,,
11408481,,3.0,0.0,,55,,,36,,,goal,179189837.0,True,regular,335033.0,Wendell,,,,,
11408481,,,,,52,,,39,,,card,121179424.0,False,yellow,74915.0,Nicolás Otamendi,,,Nicolás Otamendi,False,Foul
11408481,,,,,46,,,45,,,substitution,122465243.0,False,regular,,,,False,,,
11408481,,,,,46,,,45,,,substitution,122465242.0,False,regular,,,,False,,,
11408481,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11408481,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,
11408481,,2.0,0.0,,44,,,2,,,goal,179188748.0,True,regular,845754.0,Wenderson Galeno,,,,,
11408481,,,,,32,,,14,,,card,121179328.0,False,yellow,985086.0,Morato,,,Morato,False,Foul
11408481,,1.0,0.0,,20,,,26,,,goal,179187813.0,True,regular,845754.0,Wenderson Galeno,,,,,
11408481,,,,,-5,,,6,,,card,121179284.0,True,yellow,,,,,Sérgio Conceição,False,Argument
