match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_blockedScoringAttempt,stat_shotOffTarget,stat_wasFouled,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_goals
15002173,home,Peterborough United,Alex Bass,,,alex-bass,A. Bass,G,1,187.0,48,M,587086,EUR,891388800.0,G,1,1,False,48.0,27.0,29.0,9.0,0.0,21.0,28.0,6.0,20.0,2.0,2.0,24.0,4.0,6.0,90.0,71.0,6.8,21.0,75.554885986121,12.0,25.2,10.605,0.2889,0,0.03,0.0,0.17,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002173,home,Peterborough United,James Dornelly,James Dornelly,,james-dornelly,J. Dornelly,D,33,181.0,45,M,1527705,EUR,1113436800.0,D,33,33,False,46.0,37.0,2.0,,0.0,17.0,22.0,20.0,24.0,,4.0,5.0,,,90.0,66.0,6.3,14.0,60.251244384749,9.0,21.0,20.58,,0,0.16,-0.01,-0.22,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
15002173,home,Peterborough United,Tom Lees,,,tom-lees,T. Lees,D,12,185.0,34,M,86389,EUR,658886400.0,D,12,12,False,74.0,62.0,10.0,5.0,0.0,49.0,53.0,13.0,21.0,1.0,2.0,5.0,,,90.0,82.0,6.9,13.0,203.056320492,22.0,46.305,14.595,,0,0.03,0.05,0.16,,1.0,,2.0,4.0,,1.0,1.0,2.0,1.0,,1.0,True,2.0,1.0,1.0,,,,,,,,,,,,,,
15002173,home,Peterborough United,David Okagbue,,,david-okagbue,D. Okagbue,D,26,190.0,84,M,1084936,EUR,1075852800.0,D,26,26,False,54.0,46.0,4.0,3.0,0.0,40.0,44.0,6.0,10.0,1.0,1.0,1.0,,,90.0,69.0,7.3,9.0,148.73197524989,16.0,76.23,25.935,,0,-0.06,0.1,0.28,,,,6.0,7.0,,,,10.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,
15002173,home,Peterborough United,Harley Mills,Harley Mills,,harley-mills,H. Mills,D,23,179.0,40,M,1527704,EUR,1130976000.0,D,23,23,False,39.0,25.0,14.0,5.0,0.0,12.0,16.0,13.0,23.0,1.0,1.0,4.0,,,90.0,78.0,7.5,21.0,46.296866877076,7.0,-10.71,14.385,,1,0.19,-0.16,0.35,,6.0,1.0,1.0,8.0,,,,6.0,1.0,2.0,,,1.0,7.0,5.0,1.0,1.0,2.0,0.0,,,,,,,,,,
15002173,home,Peterborough United,Archie Collins,,,archie-collins,A. Collins,M,4,174.0,41,M,864445,EUR,936057600.0,M,4,4,False,23.0,21.0,1.0,1.0,0.0,15.0,17.0,6.0,6.0,1.0,3.0,5.0,,,90.0,35.0,6.8,4.0,59.688836146569,5.0,-14.595,5.355,,1,0.01,0.19,-0.01,,,,1.0,4.0,,,,,4.0,1.0,1.0,,,3.0,1.0,,,,-0.31,1.0,1.0,,,,,,,,
15002173,home,Peterborough United,Benjamin Woods,,,benjamin-woods,B. Woods,M,16,177.0,32,M,1068583,EUR,1033084800.0,M,16,16,False,26.0,24.0,1.0,1.0,0.0,14.0,16.0,10.0,10.0,,1.0,4.0,,,62.0,36.0,7.1,5.0,78.291906812417,10.0,29.925,12.705,,1,0.25,0.15,0.22,,2.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,3.0,0.0,,,1.0,,,,,,,
15002173,home,Peterborough United,Kyrell Lisbie,,,kyrell-lisbie,K. Lisbie,M,17,,209,M,1490087,EUR,1070236800.0,M,17,17,False,14.0,8.0,1.0,,0.0,3.0,4.0,5.0,10.0,1.0,16.0,5.0,,,90.0,49.0,5.7,26.0,241.57810719142,18.0,158.445,45.675,,0,-0.2,0.24,-0.04,,1.0,,,5.0,5.0,9.0,1.0,,,6.0,2.0,,,,,,,1.0,,,,,4.0,,,,,,
15002173,home,Peterborough United,Matthew Garbett,,,matthew-garbett,M. Garbett,M,28,188.0,184,M,1002607,EUR,1018656000.0,M,28,28,False,12.0,10.0,2.0,2.0,0.0,3.0,5.0,7.0,7.0,,4.0,2.0,,,66.0,22.0,6.7,5.0,104.31911699276,7.0,59.85,37.485,,1,0.2,0.27,-0.04,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,-0.22,1.0,,1.0,1.0,,,,,,
15002173,home,Peterborough United,Declan Frith,,,declan-frith,D. Frith,F,11,177.0,51,M,1134742,EUR,1021507200.0,M,11,11,False,9.0,4.0,1.0,,0.0,1.0,2.0,3.0,7.0,2.0,6.0,2.0,,,67.0,30.0,6.6,15.0,206.87965643155,19.0,109.935,30.135,,3,-0.27,0.49,-0.05,,3.0,,,5.0,1.0,5.0,3.0,,,3.0,,,,,,,,,-0.44,1.0,2.0,1.0,2.0,1.0,,,,,
15002173,home,Peterborough United,Gustav Lindgren,,,lindgren-gustav,G. Lindgren,F,19,,78,M,1175710,EUR,997920000.0,F,19,19,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,4.0,5.0,1.0,,,66.0,11.0,6.4,3.0,,,,,,1,0.04,,-0.01,,,,1.0,3.0,,,,,,1.0,1.0,,,1.0,,,,,-0.33,,,1.0,1.0,,,,,,
15002173,home,Peterborough United,Brandon Khela,,,brandon-khela,B. Khela,M,8,182.0,98,M,1161806,EUR,1106092800.0,M,8,8,True,18.0,15.0,1.0,,0.0,6.0,6.0,9.0,12.0,1.0,3.0,2.0,,,28.0,26.0,6.5,4.0,54.841569476091,5.0,14.07,15.015,,0,0.17,0.04,-0.08,,2.0,2.0,,2.0,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,
15002173,home,Peterborough United,Harry Leonard,,,harry-leonard,H. Leonard,F,27,184.0,108,M,1141108,EUR,1070928000.0,F,27,27,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,2.0,3.0,,,,24.0,7.0,6.5,,4.7782131597491,1.0,-4.515,-4.515,,0,0.01,-0.02,0.18,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
15002173,home,Peterborough United,Jimmy Morgan,,,jimmy-morgan,J. Morgan,F,24,180.0,540,M,1186057,EUR,1137801600.0,F,24,24,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,,3.0,,,24.0,11.0,6.7,4.0,23.85772308775,4.0,11.655,9.345,,1,-0.05,0.04,0.13,,2.0,,,3.0,,,,,,,,,,1.0,1.0,,,,-0.08,,1.0,,2.0,,,,,,
15002173,home,Peterborough United,Abraham Odoh,,,abraham-odoh,A. Odoh,M,10,168.0,75,M,988739,EUR,961891200.0,F,10,10,True,12.0,12.0,,,0.0,3.0,3.0,9.0,9.0,1.0,2.0,1.0,,,23.0,18.0,6.5,4.0,62.786535832222,6.0,40.74,19.845,,0,0.04,0.1,-0.05,,1.0,,,,,,,,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,
15002173,home,Peterborough United,Vicente Reyes,,,reyes-vicente,V. Reyes,G,39,194.0,783,M,1002946,EUR,1069200000.0,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002173,home,Peterborough United,Peter Kioso,,,peter-kioso,P. Kioso,D,30,183.0,344,M,955042,EUR,934675200.0,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002173,home,Peterborough United,Carl Johnston,,,carl-johnston,C. Johnston,D,2,175.0,27,M,998024,EUR,1022630400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002173,home,Peterborough United,Donay O'Brien-Brady,Donay O'Brien-Brady,,obrien-brady-donay,D. O'Brien-Brady,M,22,174.0,26,M,1527702,EUR,1074124800.0,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002173,home,Peterborough United,Klaidi Lolos,,,klaidi-lolos,K. Lolos,F,44,188.0,83,M,934259,EUR,1003190400.0,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002173,away,Barnsley,Murphy Cooper,,,mahoney-murphy,M. Mahoney,G,13,186.0,43,M,1179246,EUR,1009411200.0,G,1,1,False,42.0,31.0,12.0,1.0,0.0,31.0,32.0,,10.0,,,11.0,,1.0,90.0,50.0,6.7,11.0,76.263685733529,14.0,-33.495,2.94,-0.0013,0,0.03,0.01,0.2,-0.01,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
15002173,away,Barnsley,Jonathan Bland,,,jonathan-bland,J. Bland,M,30,181.0,51,M,1519979,EUR,1130112000.0,D,30,30,False,38.0,30.0,2.0,,0.0,16.0,19.0,14.0,19.0,,3.0,6.0,,,90.0,71.0,7.2,15.0,152.99004542108,10.0,-122.535,5.67,,5,0.16,0.22,0.31,,1.0,1.0,3.0,5.0,,,,3.0,3.0,2.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,-0.45,1.0,2.0,1.0,,,,,,,
15002173,away,Barnsley,Maël de Gevigney,,,mael-de-gevigney,M. d. Gevigney,D,6,186.0,40,M,1013947,EUR,937872000.0,D,6,6,False,67.0,62.0,6.0,4.0,0.0,53.0,55.0,9.0,12.0,3.0,5.0,7.0,,,90.0,87.0,7.5,7.0,319.63995303827,35.0,-126.525,20.37,,1,0.15,0.13,0.44,,1.0,,4.0,7.0,,,,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,-0.28,1.0,,1.0,2.0,,,,,,
15002173,away,Barnsley,Jake Rooney,,,jake-rooney,J. Rooney,D,20,188.0,85,M,1068582,EUR,1061510400.0,D,18,18,False,51.0,50.0,2.0,2.0,0.0,46.0,47.0,4.0,4.0,,1.0,3.0,,,59.0,55.0,7.1,1.0,161.81553503811,24.0,-50.19,5.565,,0,0.03,0.05,0.19,,,,,2.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,
15002173,away,Barnsley,Georgie Gent,,,georgie-gent,G. Gent,M,17,181.0,24,M,1106872,EUR,1064275200.0,D,17,17,False,49.0,42.0,10.0,7.0,0.0,29.0,33.0,13.0,16.0,,2.0,4.0,,,90.0,84.0,7.9,15.0,173.24773432322,21.0,-66.57,8.715,,0,0.27,0.06,0.2,,7.0,1.0,1.0,9.0,,,,3.0,1.0,,1.0,,,7.0,2.0,,,2.0,,1.0,,,1.0,,,,,,
15002173,away,Barnsley,Adam Phillips,,,adam-phillips,A. Phillips,M,8,180.0,100,M,586156,EUR,884822400.0,M,8,8,False,35.0,29.0,5.0,1.0,0.0,18.0,20.0,11.0,15.0,1.0,4.0,4.0,,,45.0,40.0,6.3,8.0,30.859050101803,6.0,-0.41999999999999,6.405,,0,0.11,-0.04,-0.06,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,
15002173,away,Barnsley,Jon Russell,,,russell-jon,J. Russell,M,13,193.0,472,M,976273,EUR,971049600.0,M,3,3,False,52.0,44.0,1.0,1.0,0.0,28.0,31.0,16.0,21.0,,2.0,5.0,,,90.0,66.0,7.1,10.0,181.12418176479,15.0,-127.26,3.675,,4,-0.21,0.16,0.17,,,,2.0,7.0,,3.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,-0.04,,2.0,2.0,2.0,,,,,,
15002173,away,Barnsley,Fabio Jaló,,,fabio-jalo,F. Jaló,F,22,177.0,226,M,1390472,EUR,1132272000.0,M,11,11,False,10.0,9.0,2.0,2.0,0.0,3.0,3.0,6.0,7.0,2.0,7.0,1.0,,,45.0,26.0,6.4,9.0,85.263777379727,8.0,5.88,16.8,,2,-0.05,0.14,0.13,,3.0,,,3.0,2.0,3.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,-0.1,,1.0,,1.0,,,,,,
15002173,away,Barnsley,Neil Farrugia,,,neil-farrugia,N. Farrugia,M,20,185.0,66,M,910389,EUR,927072000.0,M,23,23,False,36.0,29.0,3.0,1.0,1.0,14.0,16.0,15.0,20.0,2.0,7.0,6.0,,,90.0,52.0,6.8,16.0,268.2017020058,19.0,-132.72,15.12,,1,0.17,0.4,0.14,,,,,3.0,1.0,5.0,1.0,,1.0,4.0,,,,2.0,2.0,1.0,,3.0,-0.15,,,1.0,,,,,,1.0,
15002173,away,Barnsley,Caylan Vickers,,,caylan-vickers,C. Vickers,F,25,172.0,158,M,1143926,EUR,1103673600.0,M,7,7,False,22.0,19.0,1.0,1.0,0.0,5.0,6.0,14.0,16.0,,5.0,5.0,,,90.0,41.0,7.7,8.0,154.63899038552,15.0,-48.93,7.35,,2,0.6,0.46,-0.09,,3.0,3.0,,4.0,1.0,3.0,1.0,1.0,,2.0,1.0,,,2.0,,1.0,1.0,4.0,-0.08,2.0,1.0,,1.0,,,,,,
15002173,away,Barnsley,Davis Keillor-Dunn,,,davis-keillor-dunn,D. Keillor-Dunn,F,7,180.0,383,M,881396,EUR,855619200.0,F,40,40,False,24.0,18.0,1.0,1.0,0.0,6.0,7.0,12.0,17.0,2.0,3.0,,,,66.0,30.0,5.8,10.0,57.611628869533,6.0,9.555,5.145,,1,-0.24,0.1,-0.01,,,,1.0,1.0,1.0,,,,,3.0,,True,,,,,,2.0,-0.55,,,1.0,,1.0,,,,1.0,
15002173,away,Barnsley,Patrick Kelly,,,patrick-kelly,P. Kelly,M,22,183.0,112,M,1127791,EUR,1096675200.0,M,22,22,True,12.0,10.0,,,0.0,1.0,1.0,9.0,11.0,,2.0,2.0,,,45.0,22.0,7.4,7.0,82.868963572944,7.0,-31.08,3.465,,2,-0.11,-0.62,0.2,,1.0,,1.0,2.0,1.0,,,,,2.0,1.0,,1.0,,,,2.0,,0.46,,,,1.0,1.0,,,,1.0,1.0
15002173,away,Barnsley,Luca Connell,,,luca-connell,L. Connell,M,48,177.0,125,M,972348,EUR,987724800.0,M,48,48,True,35.0,31.0,5.0,3.0,0.0,17.0,17.0,14.0,18.0,,1.0,1.0,,,45.0,41.0,7.3,4.0,59.12850557272,6.0,-10.815,5.985,,0,0.23,-0.03,0.23,,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,1.0,,,2.0,2.0,,,1.0,,,,,1.0,,,,,,
15002173,away,Barnsley,Tennai Watson,,,tennai-watson,T. Watson,D,27,183.0,29,M,838703,EUR,857433600.0,D,27,27,True,27.0,26.0,2.0,1.0,0.0,24.0,25.0,2.0,2.0,,2.0,4.0,,,31.0,38.0,7.2,2.0,117.04790032475,12.0,-72.135,2.73,,0,0.05,0.04,0.42,,,,3.0,3.0,1.0,,,6.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
15002173,away,Barnsley,Leo Farrell,Leo Farrell,,leo-farrell,L. Farrell,F,39,,18,M,1904287,EUR,,F,39,39,True,7.0,3.0,,,0.0,,1.0,3.0,6.0,3.0,3.0,2.0,,,24.0,10.0,6.6,4.0,70.014332490474,6.0,-48.615,-1.575,,1,-0.09,0.28,0.18,,,,,1.0,,,,,,,,,,,,,1.0,,0.05,,,,1.0,,,,,,
15002173,away,Barnsley,Jackson Smith,,,smith-jackson,J. Smith,G,31,187.0,30,M,1018506,EUR,1003017600.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002173,away,Barnsley,Connor Barratt,,,connor-barratt,C. Barratt,D,3,190.0,30,M,1515857,EUR,1081123200.0,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
