match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalContest,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim
12764152,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,14.0,13.0,,,0.0,3.0,3.0,10.0,11.0,6.0,1.0,2.0,,,,90.0,29.0,8.1,3.0,0.0930445,5,,,,1.0,4.0,,,,,,,2.0,,,,3.0,,1.0,,2.0,3.0,3.0,1.324,1.338,2.0,1.0,,2.0,,2.0,
12764152,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4700,M,pascalgross65,48480,EUR,676944000,M,13,13,True,19.0,16.0,2.0,2.0,0.0,7.0,9.0,10.0,12.0,1.0,,4.0,,,,45.0,22.0,6.7,4.0,0.0454962,0,,2.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5021,M,gioareyna,989056,EUR,1037145600,M,7,7,True,14.0,11.0,3.0,2.0,1.0,5.0,5.0,6.0,9.0,1.0,,,,,,26.0,15.0,7.2,4.0,0.284023,0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4599,M,julien.drnl,1171540,EUR,1146787200,F,16,16,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,,,,26.0,10.0,6.3,4.0,0.013972,0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7174,M,yan.couto,1002813,EUR,1023062400,D,2,2,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,9.0,2.0,6.5,,0.00016937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2192,M,,799046,EUR,837820800,D,3,3,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,1.0,,,,1.0,3.0,,,0.00071779,0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Marcel Lotka,marcel-lotka,M. Lotka,G,1,190,1064,M,,997113,EUR,990748800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Filippo Mané,filippo-calixte-mane,F. Mané,D,39,188,2264,M,,1137131,EUR,1110240000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Almugera Kabar,almugera-kabar,A. Kabar,D,42,181,1010,M,,1418620,EUR,1139184000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Almugera Kabar,,,,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Kjell Wätjen,kjell-watjen,K. Wätjen,M,8,183,951,M,,1428576,EUR,1140048000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Ayman Azhil,ayman-azhil,A. Azhil,M,46,170,971,M,,990210,EUR,986860800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,home,Borussia Dortmund,Cole Campbell,cole-campbell,C. Campbell,M,37,170,1617,M,,1134578,EUR,1140393600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Dmytro Riznyk,dmytro-riznyk,D. Riznyk,G,31,191,514,M,,941669,EUR,917654400,G,31,31,False,33.0,29.0,9.0,5.0,0.0,27.0,30.0,2.0,3.0,,,10.0,,4.0,4.0,90.0,49.0,7.5,5.0,0.00045693,0,-0.5606,,,,1.0,,,,,,,,,,,,,3.0,,,,1.0,,,,1.0,,,,,2.0
12764152,away,Shakhtar Donetsk,Vinícius Tobias,vinicius-tobias,V. Tobias,D,17,175,2851,M,vinitobias,1067639,EUR,1077494400,D,17,17,False,55.0,48.0,7.0,4.0,0.0,27.0,30.0,21.0,27.0,8.0,2.0,6.0,,,,90.0,81.0,6.5,12.0,0.016681,0,,2.0,,,8.0,4.0,1.0,,1.0,5.0,3.0,,Vinicius Augusto,,,,1.0,1.0,1.0,2.0,,2.0,,,,1.0,,,,,
12764152,away,Shakhtar Donetsk,Valeriy Bondar,bondar-valeriy,V. Bondar,D,5,184,326,M,,904850,EUR,920073600,D,5,5,False,56.0,54.0,3.0,1.0,0.0,41.0,43.0,13.0,13.0,2.0,,5.0,,,,90.0,63.0,6.4,2.0,0.00895088,0,,,,2.0,2.0,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Mykola Matviyenko,mykola-matviyenko,M. Matviyenko,D,22,182,622,M,,353272,EUR,830995200,D,22,22,False,60.0,54.0,5.0,1.0,0.0,28.0,31.0,26.0,29.0,1.0,,2.0,,,,90.0,66.0,6.2,6.0,0.0138833,0,,,,1.0,2.0,,,,,,,,,,True,,,3.0,,1.0,,1.0,,,,,,,,,
12764152,away,Shakhtar Donetsk,Irakli Azarovi,azarovi-irakli,I. Azarovi,D,16,179,933,M,,979665,EUR,1014249600,D,16,16,False,40.0,34.0,2.0,1.0,0.0,13.0,16.0,21.0,25.0,5.0,3.0,3.0,,,,72.0,56.0,6.6,8.0,0.039024,1,,1.0,,,6.0,3.0,2.0,,1.0,3.0,1.0,,,,,1.0,,,,,,1.0,0.0176,,,,,1.0,,,
12764152,away,Shakhtar Donetsk,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,,1105833,EUR,1071360000,M,30,30,False,50.0,47.0,5.0,3.0,0.0,27.0,27.0,20.0,23.0,11.0,3.0,3.0,,,,84.0,65.0,7.3,6.0,0.0168849,1,,,,,7.0,1.0,,,1.0,6.0,6.0,,Marlon Gomes,,,2.0,,1.0,,5.0,1.0,1.0,0.1646,0.259,1.0,,,,,,
12764152,away,Shakhtar Donetsk,Dmytro Kryskiv,kryskiv-dmytro,D. Kryskiv,M,8,175,197,M,,904859,EUR,970790400,M,8,8,False,53.0,47.0,1.0,,0.0,24.0,25.0,23.0,28.0,4.0,1.0,2.0,1.0,,,89.0,67.0,6.2,8.0,0.0860937,0,,,,1.0,6.0,3.0,1.0,,2.0,3.0,2.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,
12764152,away,Shakhtar Donetsk,Oleksandr Zubkov,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,,353282,EUR,839030400,M,11,11,False,28.0,15.0,4.0,2.0,0.0,5.0,9.0,10.0,22.0,1.0,,4.0,,,,73.0,44.0,7.0,21.0,0.0360988,1,,3.0,,1.0,4.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.0253,0.0738,,4.0,,,,,
12764152,away,Shakhtar Donetsk,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,177,6537,M,,1123925,EUR,1030838400,M,10,10,False,58.0,48.0,6.0,3.0,0.0,20.0,23.0,28.0,36.0,3.0,1.0,6.0,,,,90.0,69.0,7.1,13.0,0.0420559,2,,1.0,,,4.0,1.0,1.0,,,3.0,1.0,1.0,,,,2.0,,,,,,,0.0896,,,2.0,,2.0,,,
12764152,away,Shakhtar Donetsk,Kevin,kevin,Kevin,M,22,176,5464,M,,1112879,EUR,1041638400,M,37,37,False,23.0,17.0,3.0,3.0,0.0,5.0,5.0,12.0,20.0,8.0,11.0,6.0,,,,90.0,45.0,6.7,15.0,0.0328514,1,,2.0,,,7.0,1.0,7.0,,1.0,,,1.0,Kevin,,,1.0,2.0,,,,,,0.0763,,,1.0,1.0,,1.0,,
12764152,away,Shakhtar Donetsk,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,,874030,EUR,892425600,F,38,38,False,38.0,34.0,2.0,2.0,0.0,14.0,14.0,21.0,25.0,,1.0,4.0,,,,83.0,55.0,7.0,9.0,0.0568994,1,,1.0,1.0,1.0,6.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,,2.0,0.0198,,,4.0,1.0,,,,
12764152,away,Shakhtar Donetsk,Pedro Henrique,pedrinho,P. Henrique,D,13,177,481,M,,1100817,EUR,1026345600,D,13,13,True,13.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,7.0,1.0,,2.0,,,,18.0,18.0,6.6,4.0,0.00183423,0,,,,,3.0,,,,,3.0,1.0,,Pedrinho,,,,1.0,,,,,,,,,1.0,,,,,
12764152,away,Shakhtar Donetsk,Lassina Traoré,lassina-traore,L. Traoré,F,2,183,5227,M,lastraore19,911719,EUR,979257600,F,2,2,True,8.0,5.0,,,0.0,2.0,4.0,3.0,4.0,1.0,,1.0,,,,17.0,12.0,6.6,6.0,0.00942736,0,,,,2.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,
12764152,away,Shakhtar Donetsk,Newerton Palmares,newerton-palmares,N. Palmares,M,11,167,823,M,,1485599,EUR,1117756800,F,39,39,True,6.0,3.0,,,0.0,2.0,4.0,1.0,2.0,1.0,,2.0,,,,11.0,6.0,6.4,3.0,0.0005793,0,,,,,,1.0,,,,,,,Newertton,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Artem Bondarenko,artem-bondarenko,A. Bondarenko,M,21,182,363,M,,958923,EUR,966816000,M,21,21,True,10.0,10.0,,,0.0,5.0,5.0,5.0,5.0,,,2.0,,,,10.0,11.0,6.6,,0.00114087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,33,181,401,M,,45604,EUR,618537600,M,6,6,True,5.0,5.0,,,0.0,5.0,5.0,,,,,,,,,1.0,5.0,,,9.695e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Denys Tvardovskyi,tvardovskyi-denys,D. Tvardovskyi,G,48,206,71,M,,1127399,EUR,1055462400,G,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Denys,Tvardovskyi,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Kiril Fesyun,fesyun-kiril,K. Fesyun,G,23,191,95,M,,1002780,EUR,1028678400,G,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Alaa Ghram,alaa-ghram,A. Ghram,D,18,190,1435,M,,1011994,EUR,995932800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Marian Faryna,maryan-faryna,M. Faryna,D,74,180,63,M,,1514356,EUR,1062028800,D,74,74,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Yukhym Konoplia,konoplia-yukhym,Y. Konoplia,D,26,180,450,M,,904852,EUR,935625600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764152,away,Shakhtar Donetsk,Marian Shved,marian-shved,M. Shved,M,9,171,269,M,,791170,EUR,869011200,M,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
