match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_ownGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_goodHighClaim,stat_totalOffside
11450073,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,26.0,20.0,16.0,10.0,15.0,15.0,5.0,11.0,1.0,7.0,3.0,3.0,90.0,35.0,7.1,7.0,0.00247332,0,0.0366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,30.0,24.0,7.0,5.0,9.0,11.0,15.0,22.0,1.0,1.0,,,90.0,53.0,6.7,13.0,0.0300631,0,,3.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,42.0,33.0,7.0,4.0,18.0,22.0,15.0,20.0,7.0,8.0,,,90.0,62.0,7.3,9.0,0.00830531,0,,,2.0,4.0,4.0,7.0,1.0,,2.0,2.0,,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,31.0,25.0,5.0,2.0,17.0,20.0,8.0,11.0,6.0,,,,90.0,46.0,6.8,6.0,0.00588315,1,,,1.0,2.0,3.0,3.0,1.0,,3.0,,,,2.0,,1.0,1.0,,,1.0,1.0,0.0728,2.0,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,29.0,20.0,9.0,4.0,10.0,12.0,10.0,18.0,3.0,8.0,,,90.0,63.0,7.2,20.0,0.00483707,1,,1.0,3.0,3.0,4.0,10.0,1.0,,,4.0,4.0,,1.0,1.0,1.0,,,,,,0.0121,,masuaku26,2.0,2.0,1.0,0.0211,,,,,,,
11450073,home,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,M,12,12,False,24.0,20.0,3.0,3.0,6.0,8.0,14.0,16.0,,4.0,,,60.0,30.0,6.9,6.0,0.0267142,0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,28,28,False,71.0,59.0,15.0,12.0,31.0,38.0,28.0,33.0,2.0,7.0,,,90.0,86.0,7.5,13.0,0.100456,1,,,,1.0,3.0,5.0,1.0,1.0,4.0,2.0,,,1.0,2.0,2.0,1.0,,,,1.0,0.0165,2.0,,,,,,1.0,,,,,,
11450073,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,11,11,False,32.0,23.0,4.0,2.0,8.0,10.0,15.0,31.0,1.0,6.0,,,80.0,50.0,7.4,19.0,0.0171635,2,,9.0,,,2.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,0.0617,3.0,MRashica,1.0,1.0,,,,1.0,2.0,1.0,,,
11450073,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,False,21.0,15.0,1.0,1.0,4.0,4.0,11.0,19.0,,4.0,,,90.0,47.0,6.4,23.0,0.0438215,4,,2.0,,1.0,11.0,5.0,2.0,4.0,,,6.0,,,,,,,,,1.0,0.097,2.0,ernest_muci,9.0,4.0,1.0,0.0212,,,2.0,,,,
11450073,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,M,9,9,False,7.0,2.0,,,,,2.0,7.0,3.0,1.0,,,80.0,15.0,6.2,8.0,0.00154063,0,,,1.0,5.0,2.0,6.0,,1.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,90,90,False,13.0,9.0,1.0,1.0,5.0,7.0,4.0,6.0,1.0,1.0,,,90.0,34.0,6.6,11.0,0.00588631,1,,,7.0,3.0,14.0,10.0,1.0,1.0,,1.0,3.0,,,,5.0,2.0,,,,,0.0235,,semihkilicsoy9,5.0,2.0,,,,,1.0,,,,
11450073,home,Beşiktaş JK,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,18,18,True,25.0,20.0,4.0,1.0,7.0,8.0,14.0,18.0,,4.0,,,30.0,32.0,7.0,5.0,0.158402,1,,1.0,,,2.0,3.0,1.0,,,2.0,,,,,,1.0,,,,,0.0377,,,1.0,1.0,1.0,0.0837,,,,,1.0,,
11450073,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,6.0,5.0,,,2.0,2.0,3.0,4.0,1.0,1.0,,,10.0,12.0,6.6,3.0,0.00127284,0,,,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,10.0,5.0,6.5,2.0,0.0001033,0,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,aboubakarvincent,,,,,,,,,,,
11450073,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Joe Worrall,joe-worrall,J. Worrall,D,4,193,315,M,838399,EUR,852854400,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450073,home,Beşiktaş JK,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,_anterebic,,,,,,,,,,,
