match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_aerialLost,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalOffside,stat_bigChanceCreated,stat_penaltyWon
10407014,away,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,,61.0,54.0,11.0,6.0,40.0,44.0,14.0,17.0,2.0,11.0,,,,,90.0,84.0,7.4,8.0,0,,5.0,,1.0,1.0,8.0,1.0,1.0,,2.0,,1.0,,3.0,,,,2.0,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,False,,22.0,18.0,2.0,,11.0,12.0,8.0,11.0,4.0,3.0,,2.0,,,84.0,37.0,6.7,6.0,1,1.0,3.0,,1.0,,1.0,,3.0,1.0,,1.0,,1.0,,3.0,,1.0,1.0,,,,,1.0,,,,1.0,
10407014,away,Oud-Heverlee Leuven,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,False,,18.0,15.0,,,10.0,11.0,5.0,7.0,2.0,2.0,,,,,45.0,26.0,6.5,6.0,0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Casper De Norre,,,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,True,50.0,40.0,3.0,1.0,25.0,29.0,15.0,21.0,6.0,6.0,,1.0,,,90.0,65.0,6.6,14.0,0,,4.0,3.0,,,2.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Mousa Tamari,,,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,M,11,11,False,,29.0,24.0,1.0,1.0,7.0,9.0,17.0,20.0,4.0,7.0,,1.0,,,89.0,42.0,6.9,9.0,0,,6.0,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,,,2.0,,,1.0,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,,42.0,37.0,3.0,2.0,18.0,18.0,20.0,29.0,3.0,5.0,,1.0,,,83.0,58.0,6.8,12.0,2,5.0,4.0,1.0,,,,,2.0,2.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,
10407014,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,M,7,7,False,,28.0,23.0,4.0,1.0,7.0,7.0,16.0,21.0,2.0,3.0,,,,,88.0,43.0,6.8,8.0,2,,1.0,,1.0,,,3.0,,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Mario González,,,mario-gonzalez,M. González,F,20,183,211,M,847147,EUR,825206400,F,9,9,False,,11.0,7.0,1.0,,6.0,7.0,1.0,4.0,6.0,1.0,,,,,90.0,23.0,8.1,10.0,3,,2.0,1.0,2.0,,,,,2.0,1.0,,1.0,1.0,,,3.0,,,2.0,,,2.0,,,,,,1.0
10407014,away,Oud-Heverlee Leuven,Sofian Kiyine,,,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,,16.0,13.0,2.0,1.0,5.0,5.0,8.0,11.0,3.0,,,,,,45.0,27.0,6.6,7.0,2,,2.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,,1.0,,,,,14.0,8.0,6.7,2.0,0,,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Joren Dom,,,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,,1.0,,1.0,,,1.0,,,1.0,,,,,,9.0,4.0,6.5,2.0,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,,,,,,,,,,1.0,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407014,away,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
