match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_penaltyWon,stat_challengeLost,stat_dispossessed,stat_wonTackle,player_firstName,player_lastName,player_sofascoreId,stat_totalOffside,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
11406810,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,28.0,23.0,9.0,4.0,19.0,19.0,4.0,9.0,6.0,1.0,2.0,90.0,36.0,7.1,6.0,0.00219059,0,0.5175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406810,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,D,61,61,False,71.0,67.0,4.0,4.0,44.0,44.0,23.0,28.0,4.0,,,83.0,79.0,7.2,5.0,0.0112263,1,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1472,,,,,,,,,,,,,,,,,,,,,,,,,
11406810,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,80.0,75.0,1.0,,61.0,61.0,14.0,19.0,5.0,,,90.0,87.0,7.2,5.0,0.00549131,1,,,1.0,6.0,5.0,,1.0,1.0,,5.0,0.025,4.0,1.0,2.0,2.0,0.1219,,,,,,,,,,,,,,,,,,,,
11406810,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,False,79.0,73.0,4.0,3.0,49.0,52.0,26.0,33.0,3.0,,,83.0,86.0,7.3,10.0,0.18387,0,,6.0,,,1.0,,,,,,,1.0,,1.0,,,True,2.0,4.0,,,,,,,,,,,,,,,,,
11406810,home,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,50.0,44.0,3.0,2.0,16.0,17.0,30.0,42.0,1.0,,,90.0,69.0,7.1,14.0,0.127009,1,,9.0,,,1.0,,,,,,0.0119,,,,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11406810,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,54.0,50.0,1.0,,28.0,29.0,24.0,27.0,6.0,,,90.0,67.0,7.7,5.0,0.109647,2,,2.0,2.0,3.0,6.0,,1.0,,,,0.0565,1.0,1.0,,3.0,0.4051,,2.0,2.0,1.0,,3.0,2.0,1.0,,,,,,,,,,,,
11406810,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,54.0,46.0,2.0,1.0,22.0,23.0,24.0,31.0,1.0,,,90.0,56.0,6.6,9.0,0.0124705,0,,,,4.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
11406810,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,38.0,37.0,,,17.0,17.0,20.0,25.0,3.0,,,90.0,52.0,7.1,6.0,0.0208652,1,,4.0,,,3.0,,,,,,0.1292,,,,1.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
11406810,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,43.0,33.0,2.0,,11.0,13.0,22.0,30.0,7.0,,,90.0,54.0,7.0,15.0,0.113537,3,,,1.0,5.0,3.0,1.0,,,,,0.1079,1.0,,,1.0,,,,3.0,2.0,2.0,2.0,1.0,,1.0,2.0,,,,niksivlasic_,,,,,,
11406810,home,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,False,20.0,15.0,,,7.0,7.0,8.0,13.0,2.0,,,62.0,27.0,6.8,8.0,0.00817572,1,,,,,2.0,,,,1.0,,0.0219,1.0,1.0,,,0.2561,,,,,3.0,,,,,,,,,,,,,,,
11406810,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,17.0,10.0,,,2.0,3.0,8.0,15.0,3.0,,,90.0,45.0,7.2,16.0,0.0107727,3,,1.0,2.0,7.0,5.0,1.0,,1.0,1.0,1.0,0.1716,1.0,1.0,2.0,2.0,0.2852,,,1.0,1.0,4.0,3.0,1.0,,1.0,2.0,1.0,,,duvanzapata91,1.0,,,,,
11406810,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,7.0,7.0,,,,,7.0,7.0,,,,28.0,13.0,7.4,1.0,0.0576114,2,,,1.0,1.0,2.0,,,,1.0,,0.9016,,2.0,,1.0,0.9968,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,
11406810,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,10.0,10.0,1.0,1.0,8.0,8.0,2.0,2.0,1.0,,,13.0,12.0,6.7,,0.00330176,0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
