match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_fouls,stat_wonTackle,captain,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_lastManTackle,stat_hitWoodwork
12504631,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,26.0,20.0,10.0,5.0,0.0,19.0,21.0,1.0,5.0,1.0,3.0,3.0,4.0,1.0,90.0,34.0,7.2,7.0,0.00049302,0,0.1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,22,22,False,54.0,48.0,2.0,,0.0,24.0,24.0,24.0,33.0,4.0,6.0,,,,90.0,83.0,7.2,11.0,0.0365802,2,,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0719,2.0,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,False,37.0,33.0,5.0,2.0,0.0,29.0,31.0,4.0,6.0,3.0,1.0,,,,90.0,47.0,6.6,4.0,0.00108444,1,,,2.0,1.0,4.0,1.0,1.0,,,,,0.1444,,1.0,2.0,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,49.0,45.0,2.0,1.0,0.0,29.0,31.0,16.0,18.0,5.0,3.0,,,,90.0,58.0,6.9,4.0,0.00999109,1,,,1.0,4.0,4.0,5.0,,1.0,1.0,,,0.0439,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12504631,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,33.0,29.0,2.0,1.0,0.0,12.0,13.0,18.0,23.0,1.0,5.0,,,,90.0,52.0,7.2,9.0,0.19395,4,,3.0,,1.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,0.1524,2.0,,2.0,,True,1.0,1.0,3.0,2.0,1.0,0.0125,,,,,,,,,,
12504631,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,29,29,False,36.0,31.0,3.0,2.0,1.0,9.0,9.0,22.0,27.0,1.0,5.0,,,,90.0,50.0,7.5,9.0,0.221414,2,,,,,6.0,3.0,1.0,1.0,2.0,1.0,,0.1754,4.0,,3.0,1.0,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,
12504631,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,False,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,2.0,,,,,45.0,8.0,6.5,1.0,0.00152742,0,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,M,21,21,False,27.0,22.0,4.0,4.0,0.0,7.0,7.0,15.0,21.0,1.0,4.0,,,,62.0,38.0,7.4,8.0,0.22001,4,,1.0,1.0,,2.0,1.0,1.0,2.0,,1.0,,0.2269,3.0,,,,,,,1.0,1.0,1.0,0.2575,,,,,1.0,,,,,
12504631,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,17.0,15.0,,,0.0,6.0,6.0,12.0,17.0,1.0,1.0,,,,90.0,36.0,7.9,8.0,0.252746,3,,6.0,,,3.0,1.0,,,1.0,2.0,,0.4309,1.0,2.0,2.0,1.0,,3.0,1.0,,,3.0,0.2401,,,,,,1.0,,,,
12504631,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,M,20,20,False,20.0,17.0,,,0.0,4.0,6.0,13.0,17.0,,4.0,,,,90.0,42.0,6.6,14.0,0.296375,0,,3.0,,,10.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,3.0,6.0,2.0,,,1.0,,Alejandro Jiménez,,,,,,,
12504631,home,Milan,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,7,7,False,10.0,8.0,,,0.0,5.0,5.0,3.0,5.0,1.0,1.0,,,,86.0,23.0,6.5,6.0,0.0133979,2,,,5.0,3.0,8.0,6.0,2.0,,2.0,2.0,1.0,0.5766,,,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,
12504631,home,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,True,35.0,31.0,1.0,,0.0,10.0,10.0,21.0,26.0,1.0,1.0,,,,45.0,48.0,7.1,8.0,0.0236255,2,,1.0,,1.0,2.0,3.0,,,,1.0,1.0,0.0547,1.0,,,,,,2.0,1.0,1.0,2.0,0.1963,,,,,,,,,,
12504631,home,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,tammy_abraham,610766,EUR,875750400,F,90,90,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,28.0,8.0,6.7,1.0,0.0382523,0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
12504631,home,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9850,M,camardafrancesco9,1520771,EUR,1205107200,F,73,73,True,,,,,0.0,,,,,,,,,,9.0,1.0,6.6,,,0,,,1.0,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,
12504631,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1422,M,,1397348,EUR,1105401600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504631,home,Milan,Mattia Liberali,mattia-liberali,M. Liberali,F,14,169,2143,M,,1475557,EUR,1175817600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Liberali,,,,,,,
12504631,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,,793986,EUR,935712000,G,99,99,False,28.0,28.0,4.0,4.0,0.0,26.0,26.0,2.0,2.0,1.0,8.0,1.0,6.0,,90.0,42.0,7.8,,0.00061405,0,-0.2935,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12504631,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,,611210,EUR,829699200,D,23,23,False,44.0,37.0,4.0,1.0,0.0,27.0,29.0,10.0,15.0,2.0,3.0,,,,90.0,52.0,6.4,10.0,0.00632738,0,,,,2.0,4.0,2.0,,,,1.0,,,,,,,True,,1.0,,,,,,1.0,,,3.0,,,,,
12504631,away,Roma,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4596,M,aussenrist15,16632,EUR,598233600,D,15,15,False,14.0,13.0,,,0.0,8.0,9.0,5.0,6.0,1.0,1.0,,,,45.0,23.0,6.7,2.0,0.0024021,2,,1.0,3.0,2.0,4.0,4.0,1.0,,1.0,,1.0,0.2285,,,1.0,1.0,,,,,,1.0,0.2751,,,,,,,1.0,,1.0,
12504631,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,evanndicka,848287,EUR,935107200,D,5,5,False,67.0,61.0,8.0,6.0,0.0,41.0,45.0,20.0,22.0,7.0,3.0,,,,90.0,81.0,7.6,6.0,0.00499512,0,,,,4.0,1.0,6.0,,,2.0,,,,,,,2.0,,,,,,,,,3.0,,,1.0,,,,,
12504631,away,Roma,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,False,25.0,24.0,4.0,4.0,0.0,9.0,9.0,15.0,20.0,,,,,,79.0,44.0,6.9,8.0,0.0476782,0,,4.0,,,2.0,6.0,,,4.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,
12504631,away,Roma,Manu Koné,manu-kone,M. Koné,M,17,186,6943,M,,974087,EUR,990057600,M,17,17,False,17.0,15.0,,,0.0,7.0,7.0,8.0,10.0,1.0,,,,,45.0,25.0,6.2,7.0,0.0427069,0,,,1.0,,5.0,1.0,,,,2.0,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
12504631,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,16,16,False,67.0,58.0,9.0,5.0,0.0,26.0,29.0,32.0,43.0,4.0,5.0,,,,90.0,85.0,7.2,15.0,0.0212048,0,,5.0,,1.0,1.0,5.0,,,2.0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12504631,away,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,,848355,EUR,852336000,M,3,3,False,31.0,22.0,4.0,3.0,0.0,12.0,18.0,10.0,14.0,2.0,4.0,,,,90.0,48.0,7.0,13.0,0.0263516,0,,1.0,,,1.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
12504631,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,43.0,40.0,4.0,3.0,0.0,12.0,12.0,29.0,34.0,1.0,7.0,,,,90.0,66.0,9.0,7.0,0.311,5,,3.0,2.0,2.0,3.0,10.0,2.0,1.0,1.0,1.0,7.0,0.3636,4.0,,,,,1.0,,,,2.0,0.5009,2.0,,,,1.0,1.0,,1.0,,
12504631,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,,1175821,EUR,1095897600,F,61,61,False,37.0,34.0,1.0,,0.0,22.0,23.0,12.0,14.0,3.0,6.0,,,,90.0,53.0,6.9,8.0,0.0273872,1,,,1.0,,4.0,1.0,1.0,,1.0,3.0,,0.116,,1.0,,,,,1.0,,,,,,1.0,,,2.0,,,1.0,,
12504631,away,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,tema_dovbyk,798820,EUR,866851200,F,11,11,False,11.0,8.0,,,1.0,2.0,3.0,6.0,8.0,,1.0,,,,86.0,18.0,7.6,5.0,0.0535949,2,,,,1.0,,2.0,1.0,,,1.0,1.0,0.221,2.0,,,,,,,,,1.0,0.0879,1.0,1.0,,,,,1.0,2.0,,1.0
12504631,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,,893008,EUR,856137600,D,19,19,True,22.0,22.0,1.0,1.0,0.0,10.0,10.0,13.0,13.0,2.0,1.0,,,,45.0,27.0,6.7,,0.063528,0,,1.0,2.0,,3.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12504631,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,True,15.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,10.0,4.0,4.0,,,,45.0,26.0,6.7,4.0,0.0557648,1,,,2.0,,6.0,2.0,1.0,,2.0,1.0,,0.4163,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,
12504631,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,5.0,4.0,,,0.0,,1.0,4.0,5.0,,,,,,11.0,10.0,7.0,3.0,0.00380497,1,,1.0,,,1.0,2.0,,,1.0,,,0.0307,,,,1.0,,,,2.0,1.0,1.0,0.2913,,,,,,,,,,
12504631,away,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,,791355,EUR,804384000,F,14,14,True,,,,,0.0,,,,,,,,,,9.0,4.0,6.6,1.0,,0,,,,,1.0,2.0,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,
12504631,away,Roma,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194,3853,M,,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
