match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,captain,stat_goalAssist,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAGoal,stat_punches,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10408415,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,25,25,False,10.0,9.0,1.0,,4.0,4.0,5.0,6.0,2.0,1.0,,1.0,,,,,57.0,23.0,6.6,6.0,0.18,0.1748,0.00499599,2,,,3.0,6.0,,,3.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,2.0,1.0,1.0,,,,,,
10408415,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,True,33.0,29.0,,,10.0,11.0,20.0,23.0,7.0,1.0,3.0,1.0,,,,,33.0,48.0,7.3,9.0,0.0601,0.0,0.218162,1,,1.0,,3.0,,2.0,2.0,,,,,,,,1.0,,,2.0,,,3.0,3.0,3.0,1.0,,,,,
10408415,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,True,14.0,13.0,,,2.0,2.0,11.0,12.0,,1.0,,,,,,,33.0,21.0,6.6,3.0,0.117,0.0,0.013701,3,,,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,
10408415,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,1.0,,,,,,,33.0,10.0,6.3,4.0,0.0,0.0,0.00894604,0,,,2.0,5.0,1.0,,1.0,,,,,,,Falcao,,,,,,,1.0,1.0,,,,,,,
10408415,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,True,23.0,21.0,2.0,1.0,10.0,11.0,12.0,13.0,1.0,7.0,,,,,,,18.0,30.0,6.7,4.0,0.0,0.0,0.0142653,0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,
10408415,home,Rayo Vallecano,Andrés Martín,,,andres-martin,A. Martín,M,11,178,944,M,922939,EUR,931651200,F,12,12,True,3.0,1.0,,,,,1.0,3.0,1.0,,,,,,,,12.0,5.0,6.5,3.0,0.0,0.0,0.00022398,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10408415,home,Rayo Vallecano,Diego López,,,diego-lopez,D. López,G,26,196,199,,4697,EUR,373593600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,home,Rayo Vallecano,Esteban Saveljich,,,esteban-saveljich,E. A. Saveljich,D,24,187,42,M,249393,EUR,674697600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,home,Rayo Vallecano,Mario Suárez,,,mario-suarez,M. Suárez,D,,185,38,,14046,EUR,541123200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,home,Rayo Vallecano,Mario Hernández,,,mario-hernandez,M. Hernández,D,,177,20,M,900671,EUR,917222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,home,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,away,Atlético Madrid,Jan Oblak,,,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,28.0,15.0,22.0,9.0,12.0,14.0,3.0,14.0,,7.0,,,1.0,3.0,,,90.0,37.0,6.6,13.0,0.0,0.0,0.00034925,0,-0.3487,,,,,,,,,,1.0,,,oblakjan,,,,,,,,,,,,1.0,,,
10408415,away,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,False,53.0,40.0,4.0,1.0,25.0,29.0,16.0,26.0,2.0,7.0,2.0,,,,,,90.0,77.0,7.3,21.0,0.3405,0.5769,0.123431,1,,2.0,,2.0,1.0,1.0,3.0,,,,4.0,,,nahuelmolina_35,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,
10408415,away,Atlético Madrid,Stefan Savić,,,stefan-savic,S. Savić,D,15,186,1712,M,76265,EUR,663292800,D,15,15,False,41.0,35.0,7.0,4.0,28.0,31.0,7.0,10.0,8.0,4.0,3.0,1.0,,,,,90.0,55.0,7.4,6.0,0.0,0.0,0.00518032,0,,,1.0,2.0,,2.0,,1.0,4.0,,4.0,1.0,2.0,,,,,,,,,,,,,,,,
10408415,away,Atlético Madrid,José María Giménez,,,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,45.0,43.0,6.0,4.0,39.0,41.0,4.0,4.0,3.0,6.0,2.0,,,,,,90.0,64.0,7.5,2.0,0.0194,0.0,0.00204282,1,,,,,,2.0,,,1.0,,11.0,1.0,1.0,JoseMaGimenez13,,,,,,,,,,1.0,,,,,
10408415,away,Atlético Madrid,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,67.0,55.0,9.0,5.0,37.0,44.0,18.0,23.0,6.0,8.0,1.0,,,,,,90.0,83.0,7.3,16.0,0.2426,0.3573,0.0168345,1,,,1.0,4.0,1.0,1.0,,,4.0,,1.0,,1.0,,,1.0,1.0,,,,,3.0,1.0,,,,,,
10408415,away,Atlético Madrid,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,182001,EUR,747100800,D,21,21,False,13.0,11.0,,,9.0,11.0,3.0,4.0,3.0,3.0,,2.0,,,,,69.0,31.0,7.2,8.0,0.0784,0.0,0.204059,2,,2.0,,4.0,,,1.0,1.0,,,1.0,,1.0,yannickferreiracarrasco,1.0,,,2.0,,1.0,2.0,2.0,1.0,2.0,,,1.0,,
10408415,away,Atlético Madrid,Marcos Llorente,,,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,M,14,14,False,36.0,31.0,,,9.0,11.0,22.0,26.0,3.0,7.0,2.0,,,,,,90.0,51.0,7.2,8.0,0.0452,0.0,0.213837,1,,1.0,2.0,6.0,2.0,,1.0,1.0,,,2.0,1.0,,marcosllorente,,,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,
10408415,away,Atlético Madrid,Koke,,,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,83.0,76.0,2.0,1.0,49.0,53.0,27.0,30.0,2.0,12.0,1.0,,,,,,90.0,92.0,6.9,9.0,0.0,0.0,0.0335845,0,,,,4.0,3.0,1.0,,,,,1.0,,2.0,Koke6,,,,1.0,True,,,2.0,1.0,,,,,,
10408415,away,Atlético Madrid,Rodrigo de Paul,,,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,37.0,33.0,7.0,5.0,18.0,18.0,16.0,20.0,4.0,5.0,1.0,2.0,,,,,68.0,47.0,6.9,7.0,0.3271,0.0,0.293836,1,,1.0,,3.0,3.0,1.0,3.0,1.0,1.0,,1.0,,,RodridePaul,1.0,,,2.0,,,,,,1.0,,,,,
10408415,away,Atlético Madrid,Álvaro Morata,,,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,False,19.0,13.0,3.0,1.0,5.0,7.0,8.0,12.0,4.0,2.0,,2.0,,,,,73.0,28.0,6.5,7.0,0.5458,0.0,0.0107525,3,,,2.0,3.0,,,1.0,1.0,2.0,,1.0,,,ÁMorata,,,,,,,,,,3.0,,,,,1.0
10408415,away,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,8,8,False,44.0,38.0,1.0,,19.0,19.0,19.0,26.0,3.0,3.0,1.0,,,,,,90.0,65.0,6.7,15.0,0.0987,0.041,0.115559,2,,1.0,2.0,12.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,AGriez,,1.0,,1.0,,,3.0,2.0,1.0,,,,,2.0,
10408415,away,Atlético Madrid,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,True,26.0,23.0,,,16.0,18.0,7.0,9.0,,1.0,,,,,,,22.0,29.0,6.9,5.0,0.0,0.0,0.0858915,0,,1.0,,,,,,,,,,,1.0,Saul,,,,2.0,,,,,,,,,1.0,,
10408415,away,Atlético Madrid,Thomas Lemar,,,thomas-lemar,T. Lemar,M,11,170,3300,M,191182,EUR,816134400,M,11,11,True,25.0,21.0,,,13.0,14.0,8.0,11.0,3.0,2.0,2.0,,,,,,21.0,32.0,6.9,5.0,0.2027,0.2155,0.0202893,2,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0
10408415,away,Atlético Madrid,Pablo Barrios,,,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,24,24,True,25.0,20.0,2.0,,12.0,12.0,8.0,13.0,2.0,6.0,,1.0,,,,,17.0,33.0,6.6,7.0,0.0,0.0,0.00534265,0,,,,1.0,,,,,,,,,,PBarrios,,,,,,,1.0,1.0,1.0,,,,,,
10408415,away,Atlético Madrid,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,away,Atlético Madrid,Matt Doherty,,,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,away,Atlético Madrid,Sergio Reguilón,,,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,sergio_regui,,,,,,,,,,,,,,,
10408415,away,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,axelwitsel28,,,,,,,,,,,,,,,
10408415,away,Atlético Madrid,Geoffrey Kondogbia,,,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408415,away,Atlético Madrid,Carlos Martín,Carlos Martín,,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
