match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_penaltyConceded,player_firstName,player_lastName,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside
10411533,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,36.0,29.0,13.0,6.0,27.0,28.0,2.0,8.0,2.0,7.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,90.0,48.0,7.0,7.0,0.0,0.0,0.00463953,0,0.4041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,24,24,False,56.0,44.0,6.0,1.0,28.0,35.0,17.0,25.0,,5.0,,,,,,,,90.0,77.0,6.9,19.0,0.0,0.0,0.0374429,0,,True,4.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183,99,M,327429,EUR,773020800,D,25,25,False,49.0,40.0,7.0,4.0,32.0,39.0,8.0,10.0,5.0,7.0,,,,,,,,90.0,58.0,6.4,9.0,0.0,0.0,0.00621098,0,,,,,2.0,5.0,4.0,2.0,,,,4.0,,4.0,1.0,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Omar Colley,omar-colley,O. Colley,D,15,190,973,M,238408,EUR,719798400,D,15,15,False,41.0,34.0,3.0,2.0,25.0,26.0,9.0,15.0,1.0,8.0,,,,,,,,90.0,50.0,6.5,8.0,0.0,0.0,0.0104151,0,,,,,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
10411533,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,False,19.0,10.0,1.0,1.0,6.0,8.0,4.0,14.0,,3.0,,,,,,,,45.0,32.0,6.0,16.0,0.0,0.0,0.00286942,0,,,3.0,,,5.0,,,,,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,
10411533,home,Sampdoria,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,M,37,37,False,10.0,8.0,1.0,,4.0,5.0,5.0,8.0,1.0,3.0,,,,,,,,45.0,21.0,6.9,5.0,0.0,0.0,0.050228,0,,,3.0,1.0,,1.0,5.0,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
10411533,home,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,False,27.0,24.0,3.0,2.0,11.0,12.0,13.0,15.0,,4.0,,,,,,,,59.0,37.0,6.9,4.0,0.0642,0.0671,0.0177358,2,,,,,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,
10411533,home,Sampdoria,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,4,4,False,58.0,51.0,1.0,,27.0,27.0,24.0,32.0,1.0,7.0,,,,,,,,90.0,69.0,6.8,9.0,0.0,0.0,0.024825,0,,,1.0,,,3.0,5.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,
10411533,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,M,7,7,False,37.0,32.0,1.0,1.0,7.0,7.0,26.0,32.0,,5.0,,,,,,,,74.0,57.0,6.9,15.0,0.0,0.0,0.0542777,0,,,2.0,1.0,1.0,5.0,4.0,1.0,1.0,,1.0,,3.0,1.0,,,,,5.0,,3.0,2.0,,,,1.0,,,,,,
10411533,home,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,F,23,23,False,19.0,15.0,1.0,,3.0,4.0,12.0,17.0,1.0,,,,,,,,,59.0,30.0,6.8,8.0,0.0616,0.0,0.0446969,3,,,2.0,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,
10411533,home,Sampdoria,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,10,10,False,14.0,8.0,1.0,1.0,4.0,6.0,4.0,8.0,1.0,,,,,,,,,90.0,19.0,6.6,7.0,0.0995,0.0,0.0619599,2,,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,
10411533,home,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180,66,M,148745,EUR,787536000,D,29,29,True,20.0,13.0,6.0,3.0,7.0,9.0,6.0,12.0,,1.0,,,,,,,,45.0,28.0,6.3,10.0,0.0,0.0,0.0100127,0,,,1.0,,,3.0,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
10411533,home,Sampdoria,Ignacio Pussetto,ignacio-pussetto,I. Pussetto,F,25,180,532,M,340509,EUR,819504000,F,18,18,True,16.0,10.0,2.0,,2.0,3.0,8.0,14.0,1.0,1.0,,,,,,,,45.0,27.0,6.9,7.0,0.0,0.0,0.00627899,0,,,1.0,,1.0,5.0,7.0,,5.0,3.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Valerio Verre,valerio-verre,V. Verre,M,,180,102,M,139267,EUR,758246400,M,5,5,True,30.0,22.0,6.0,4.0,11.0,13.0,11.0,18.0,,7.0,,,,,,,,31.0,39.0,6.9,12.0,0.0,0.0,0.0104815,0,,,1.0,,,1.0,2.0,3.0,,,1.0,1.0,,,,,,,3.0,,1.0,,,,,1.0,,,,,,
10411533,home,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180,717,,11621,EUR,412819200,F,27,27,True,5.0,2.0,2.0,1.0,,,2.0,6.0,,,,,,,,,,31.0,14.0,6.5,7.0,0.0,0.0,0.00150441,0,,,1.0,,1.0,3.0,3.0,,,,3.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,
10411533,home,Sampdoria,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,807400,EUR,849139200,M,11,11,True,10.0,7.0,,,2.0,3.0,5.0,7.0,,1.0,,,,,,,,16.0,14.0,6.3,6.0,0.0224,0.0,0.00973995,1,,,,,,3.0,2.0,,,,,,,2.0,,,,,,,,3.0,1.0,,,,,abdelhamidsabiri,,,,
10411533,home,Sampdoria,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Andrea Conti,andrea-conti,A. Conti,D,,184,275,M,139262,EUR,762566400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Simone Trimboli,simone-trimboli,S. Trimboli,M,21,176,47,M,965016,EUR,1019174400,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,home,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,False,22.0,16.0,14.0,8.0,12.0,12.0,4.0,10.0,,3.0,,,,1.0,,,,90.0,24.0,7.0,6.0,0.0,0.0,0.0009127,0,0.0671,,,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,
10411533,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,36.0,26.0,8.0,4.0,18.0,21.0,9.0,16.0,7.0,3.0,,,,,,,,90.0,51.0,7.2,12.0,0.0,0.0,0.0107875,0,,,1.0,1.0,,1.0,2.0,3.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10411533,away,Roma,Chris Smalling,chris-smalling,C. Smalling,D,5,192,1660,M,47741,EUR,627696000,D,6,6,False,19.0,15.0,2.0,2.0,11.0,13.0,4.0,6.0,7.0,4.0,,,,,,,,90.0,33.0,7.3,5.0,0.0,0.0,0.0022478,0,,,,,,,5.0,2.0,1.0,1.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,
10411533,away,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185,2299,M,888949,EUR,911779200,D,3,3,False,41.0,27.0,10.0,1.0,18.0,24.0,9.0,17.0,4.0,9.0,,,,,,,,90.0,52.0,6.4,16.0,0.0,0.0,0.00263862,0,,,,,,4.0,3.0,1.0,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
10411533,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,False,30.0,18.0,8.0,1.0,8.0,13.0,10.0,20.0,1.0,7.0,,,,,,,,84.0,53.0,7.0,16.0,0.0,0.0,0.0468997,0,,,3.0,,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,nico_zale,1.0,,,
10411533,away,Roma,Mady Camara,mady-camara,M. M. Camara,M,2,182,1756,M,867546,EUR,857088000,M,20,20,False,19.0,13.0,3.0,1.0,6.0,6.0,7.0,14.0,,3.0,,,,,,,,69.0,29.0,6.4,11.0,0.0,0.0,0.00820865,0,,,1.0,,1.0,7.0,4.0,,2.0,1.0,1.0,3.0,,,,,,,2.0,1.0,2.0,1.0,,,,1.0,,,,,,
10411533,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,44.0,35.0,8.0,2.0,19.0,21.0,17.0,24.0,4.0,4.0,,,,,,,,90.0,62.0,7.7,9.0,0.0,0.0,0.182269,0,,,1.0,1.0,1.0,2.0,10.0,,3.0,1.0,2.0,1.0,1.0,4.0,,,,,,,1.0,,,,2.0,1.0,,,1.0,,,
10411533,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,M,92,92,False,22.0,14.0,4.0,3.0,8.0,12.0,6.0,10.0,1.0,4.0,,,,,,,,74.0,48.0,6.2,18.0,0.0,0.0,0.0108156,0,,,,,1.0,8.0,2.0,2.0,1.0,,1.0,3.0,,,,,,,4.0,,5.0,,,,,,,stewel92,,,,
10411533,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,F,7,7,False,27.0,22.0,5.0,4.0,8.0,10.0,14.0,22.0,1.0,6.0,,,,,,,,90.0,52.0,7.1,14.0,0.9918,1.179,0.0127595,3,,True,5.0,,,4.0,5.0,1.0,,,3.0,3.0,,2.0,,,,,3.0,,1.0,1.0,,2.0,,1.0,1.0,lorepelle7,,1.0,1.0,
10411533,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,False,9.0,7.0,,,2.0,2.0,5.0,8.0,1.0,,,,,,,,,84.0,22.0,6.2,5.0,0.3426,0.155,0.00228311,2,,,1.0,,3.0,5.0,5.0,1.0,2.0,,2.0,2.0,,1.0,,,,,2.0,,,,1.0,1.0,,,,gallobelotti,,2.0,,2.0
10411533,away,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,False,13.0,9.0,2.0,2.0,4.0,5.0,6.0,9.0,,5.0,,,,,,,,69.0,29.0,7.2,13.0,0.0,0.0,0.0796395,0,,,1.0,1.0,1.0,5.0,5.0,,,,3.0,1.0,2.0,1.0,,,,,5.0,,1.0,3.0,,,,1.0,,tammy_abraham,2.0,,,
10411533,away,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,8,8,True,9.0,8.0,,,4.0,5.0,4.0,4.0,1.0,2.0,,,,,,,,21.0,17.0,6.8,2.0,0.0,0.0,0.00429242,0,,,,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,Mati,,,,
10411533,away,Roma,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,M,22,22,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,4.0,,,,,,,,21.0,13.0,5.8,4.0,0.4642,0.0701,0.00268905,2,,,,,1.0,5.0,2.0,,,,2.0,2.0,,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,nicolozaniolo,,2.0,,1.0
10411533,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,True,11.0,6.0,4.0,1.0,,2.0,7.0,10.0,,3.0,,,,,,,,16.0,17.0,6.5,6.0,0.0,0.0,0.0249864,0,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10411533,away,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,705,M,363792,EUR,792460800,D,2,2,True,,,,,,,,,1.0,1.0,,,,,,,,13.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,13.0,7.0,6.5,2.0,0.0,0.0,5.17e-06,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10411533,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411533,away,Roma,Matías Viña,matias-vina,M. Viña,D,18,180,7106,M,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,matiasv17,,,,
