match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_punches,player_sofascoreId,stat_accurateCross,stat_totalOffside
10433787,home,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,190,12,M,81949,EUR,600134400,G,35,35,False,26.0,14.0,18.0,6.0,8.0,12.0,6.0,14.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,90.0,38.0,7.1,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433787,home,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,170,27,M,852161,EUR,800928000,D,77,77,False,19.0,13.0,6.0,3.0,7.0,10.0,6.0,9.0,1.0,5.0,1.0,1.0,,,,,,,,90.0,47.0,7.4,10.0,0,77,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10433787,home,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,181,87,M,158625,EUR,712195200,D,21,21,False,21.0,15.0,6.0,1.0,12.0,13.0,3.0,8.0,1.0,3.0,6.0,1.0,,,,,,,,90.0,36.0,6.2,6.0,1,42,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10433787,home,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,184,50,M,1395435,EUR,1052092800,D,50,50,False,22.0,16.0,5.0,2.0,14.0,16.0,2.0,6.0,2.0,3.0,2.0,6.0,,,,,,,,90.0,27.0,6.6,6.0,0,2,3.0,5.0,,,2.0,,1.0,1.0,,1.0,,,1.0,Kadir Seven,,,,,,,,,,,,,,,
10433787,home,Giresunspor,Alper Uludağ,alper-uludag,A. Uludağ,D,180,20,M,100102,EUR,660873600,D,6,6,False,27.0,23.0,4.0,2.0,15.0,16.0,8.0,13.0,2.0,9.0,6.0,8.0,2.0,,,,,,,90.0,57.0,7.2,11.0,2,,2.0,6.0,3.0,2.0,,3.0,3.0,2.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,2.0,,,,,,,,,,,
10433787,home,Giresunspor,Jorman Campuzano,jorman-campuzano,J. Campuzano,M,175,818,M,924420,EUR,830822400,M,30,30,False,41.0,33.0,9.0,3.0,22.0,25.0,11.0,16.0,2.0,8.0,,7.0,1.0,,,,,,,90.0,52.0,6.7,9.0,0,21,2.0,5.0,,,,,5.0,3.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,
10433787,home,Giresunspor,Serginho,serginho,Serginho,M,180,332,M,849301,EUR,797126400,M,10,10,False,22.0,15.0,1.0,,6.0,7.0,9.0,17.0,1.0,11.0,,11.0,4.0,,,,,,,89.0,46.0,7.7,15.0,1,70,1.0,5.0,4.0,2.0,,3.0,4.0,,2.0,1.0,,,1.0,,,2.0,1.0,4.0,True,1.0,,,,,,,,,
10433787,home,Giresunspor,Robert Mejía,robert-mejia,R. Mejía,M,173,79,M,1020193,EUR,970790400,M,14,14,False,15.0,10.0,2.0,,4.0,6.0,6.0,11.0,,1.0,,,1.0,,,,,,,64.0,21.0,6.1,8.0,0,88,,4.0,,,,,,,,1.0,,,2.0,,,2.0,,,,,1.0,,,,,,,,
10433787,home,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,175,118,M,795001,EUR,892252800,M,23,23,False,31.0,22.0,,,11.0,13.0,11.0,20.0,2.0,4.0,2.0,6.0,1.0,,,,,,,90.0,51.0,7.2,16.0,2,61,2.0,9.0,1.0,,1.0,2.0,1.0,,2.0,4.0,1.0,,1.0,,,2.0,,3.0,,,1.0,1.0,1.0,,,,,,
10433787,home,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,174,2627,M,992567,EUR,980985600,M,7,7,False,18.0,14.0,2.0,,5.0,6.0,9.0,13.0,,6.0,,9.0,1.0,,,,,,,89.0,37.0,6.0,12.0,1,17,,7.0,7.0,4.0,,,1.0,,,3.0,,,1.0,,,1.0,,3.0,,,,,1.0,1.0,,,,,
