match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_interceptionWon,stat_goalAssist,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,player_sofascoreId
11409197,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,24.0,20.0,5.0,1.0,19.0,20.0,1.0,4.0,2.0,14.0,7.0,1.0,2.0,2.0,90.0,44.0,7.6,4.0,0.0,0.0,0.00022051,0,0.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409197,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,False,33.0,26.0,3.0,1.0,12.0,13.0,15.0,33.0,,3.0,,,,,75.0,57.0,6.6,22.0,0.0184,0.0,0.0713928,1,,13.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11409197,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,68.0,59.0,7.0,3.0,48.0,53.0,11.0,15.0,8.0,5.0,,,,,90.0,80.0,7.4,9.0,0.0,0.0,0.00419036,0,,,,2.0,5.0,4.0,7.0,,,,1.0,,,True,1.0,1.0,2.0,2.0,,,,,,,,,,,
11409197,home,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,70.0,60.0,9.0,5.0,44.0,47.0,16.0,23.0,8.0,3.0,,,,,90.0,84.0,7.3,10.0,0.0811,0.0,0.00662298,2,,,,2.0,3.0,6.0,5.0,,,,3.0,,,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,
11409197,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,33.0,23.0,3.0,1.0,13.0,14.0,14.0,34.0,3.0,5.0,,,,,90.0,71.0,8.3,24.0,0.0,0.0,0.2816,0,,15.0,4.0,1.0,5.0,1.0,9.0,,1.0,,,1.0,4.0,,,,3.0,3.0,,1.0,1.0,1.0,1.0,,,,,,
11409197,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,73.0,66.0,16.0,13.0,33.0,34.0,34.0,40.0,1.0,9.0,,,,,90.0,89.0,7.2,12.0,0.0556,0.0,0.0793116,3,,1.0,1.0,,1.0,2.0,5.0,2.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,,
11409197,home,Famalicão,Tom Lacoux,,,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,False,40.0,32.0,4.0,1.0,20.0,21.0,12.0,19.0,,6.0,,,,,63.0,46.0,7.1,8.0,0.0256,0.0,0.011102,1,,,,1.0,,1.0,3.0,,1.0,,,,1.0,,,,2.0,2.0,1.0,2.0,,1.0,,,,,,,
11409197,home,Famalicão,José Luis Rodríguez,,,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,M,7,7,False,19.0,18.0,,,1.0,1.0,17.0,21.0,,2.0,,,,,82.0,33.0,7.3,6.0,0.0912,0.2834,0.0661354,3,,3.0,,,1.0,2.0,4.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
11409197,home,Famalicão,Otso Liimatta,,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,False,21.0,16.0,,,3.0,4.0,13.0,19.0,,4.0,,,,,90.0,34.0,6.7,11.0,0.1418,0.0,0.0367794,1,,2.0,,1.0,1.0,5.0,4.0,,1.0,,3.0,1.0,1.0,,,,2.0,,1.0,1.0,,,3.0,1.0,,,,,
11409197,home,Famalicão,Óscar Aranda,,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,32.0,28.0,4.0,4.0,9.0,9.0,19.0,23.0,,5.0,,,,,74.0,57.0,7.4,12.0,0.2491,0.0675,0.0737502,5,,,,2.0,,8.0,10.0,1.0,5.0,4.0,1.0,,,,1.0,,1.0,,,,,2.0,3.0,7.0,1.0,,,,
