match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_penaltyConceded,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceMissed
10665961,home,Al Batin,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,True,32.0,15.0,30.0,13.0,7.0,8.0,8.0,24.0,1.0,9.0,2.0,2.0,2.0,90.0,36.0,6.3,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665961,home,Al Batin,Bader Alhwidy Alshammary,bader-alhwidy-alshammary,B. A. Alshammary,D,29,,2,M,1085356,EUR,,D,29,29,False,,12.0,9.0,1.0,,2.0,2.0,7.0,13.0,4.0,1.0,,,,90.0,32.0,6.5,7.0,0,Bader Alhwidy Alshammary,,3.0,2.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10665961,home,Al Batin,Thibault Peyre,thibault-peyre,T. Peyre,D,23,182.0,18,M,252141,EUR,718070400.0,D,23,23,False,,11.0,9.0,2.0,1.0,6.0,7.0,3.0,4.0,6.0,1.0,,,,90.0,25.0,6.9,2.0,0,,,,1.0,1.0,3.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10665961,home,Al Batin,Maurício Antônio,mauricio-antonio,M. Antônio,D,13,183.0,71,M,583824,EUR,697334400.0,D,4,4,False,,29.0,22.0,10.0,6.0,15.0,17.0,7.0,12.0,5.0,8.0,,,,90.0,40.0,7.0,7.0,0,,,,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10665961,home,Al Batin,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,D,6,6,False,,19.0,12.0,6.0,4.0,7.0,11.0,5.0,9.0,1.0,7.0,,,,90.0,40.0,6.1,15.0,0,Mohammed Bassam Alhurayji,,1.0,8.0,4.0,2.0,3.0,,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10665961,home,Al Batin,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,D,7,7,False,,16.0,9.0,2.0,,2.0,3.0,7.0,14.0,3.0,4.0,,,,75.0,34.0,7.2,12.0,1,,,1.0,5.0,5.0,3.0,1.0,,,3.0,,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10665961,home,Al Batin,Yahya Al-Qarani,yahya-al-qarani,Y. Al-Qarani,M,15,162.0,1,M,949221,EUR,894240000.0,M,17,17,False,,20.0,13.0,2.0,,8.0,11.0,5.0,9.0,2.0,6.0,,,,61.0,32.0,6.5,8.0,0,,,,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10665961,home,Al Batin,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,8,8,False,,5.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,51.0,11.0,5.6,,1,,,,3.0,1.0,2.0,1.0,,4.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
10665961,home,Al Batin,Mudasiru Salifu,mudasiru-salifu,M. Salifu,M,,177.0,195,M,1392856,EUR,859852800.0,M,90,90,False,,27.0,19.0,4.0,,13.0,17.0,6.0,10.0,1.0,7.0,,,,61.0,33.0,6.0,9.0,0,Mudasiru,Salifu,,5.0,3.0,1.0,2.0,,2.0,1.0,3.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10665961,home,Al Batin,Nawaf Al-Sehimai,nawaf-al-sehimai,N. Al-Sehimai,M,94,169.0,1,M,923013,EUR,783993600.0,M,94,94,False,,13.0,10.0,1.0,,6.0,6.0,4.0,7.0,2.0,6.0,,,,69.0,33.0,6.4,7.0,0,,,,7.0,10.0,,2.0,5.0,1.0,2.0,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
