match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_fouls,captain,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_goals,stat_totalOffside,stat_punches,stat_outfielderBlock,stat_challengeLost,stat_penaltyWon
10385396,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,18.0,14.0,6.0,2.0,12.0,13.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,90.0,28.0,6.9,4.0,0.0,0.0,0.0122214,0,0.3222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385396,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,70.0,65.0,7.0,4.0,34.0,34.0,32.0,39.0,3.0,4.0,9.0,1.0,,,,,,90.0,87.0,7.1,9.0,0.0,0.0,0.326022,0,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385396,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,97.0,93.0,6.0,4.0,69.0,70.0,24.0,27.0,7.0,2.0,5.0,1.0,,,,,,90.0,108.0,6.6,5.0,0.415,0.2857,0.00771387,1,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10385396,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,103.0,95.0,6.0,2.0,54.0,56.0,41.0,47.0,7.0,3.0,9.0,1.0,,,,,,90.0,114.0,7.1,8.0,0.0,0.0,0.0587512,0,,,,5.0,,,,,3.0,3.0,,3.0,3.0,,,,2.0,,,,,,,,,,,,
10385396,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,False,41.0,31.0,5.0,,14.0,16.0,17.0,29.0,3.0,,7.0,1.0,,,,,,73.0,56.0,6.6,15.0,0.0,0.0,0.039085,0,,4.0,,3.0,,,,1.0,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,
10385396,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,61.0,57.0,3.0,1.0,13.0,13.0,45.0,51.0,6.0,,7.0,2.0,,,,,,90.0,82.0,9.0,8.0,0.4363,0.0,0.260985,6,,3.0,1.0,4.0,,3.0,2.0,,1.0,1.0,5.0,1.0,1.0,,,,2.0,True,2.0,2.0,4.0,2.0,1.0,,,,,,
10385396,home,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,94.0,78.0,6.0,4.0,27.0,32.0,51.0,62.0,6.0,,8.0,2.0,,,,,,89.0,105.0,7.2,19.0,0.0497,0.0,0.0838914,1,,,,2.0,,,,1.0,2.0,2.0,,,2.0,,,,2.0,,,,1.0,,3.0,,,,,,
10385396,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,58.0,55.0,2.0,2.0,21.0,21.0,34.0,38.0,5.0,1.0,5.0,2.0,,,,,,90.0,74.0,7.5,7.0,0.0715,0.3398,0.0972235,2,,1.0,,3.0,1.0,2.0,1.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,
10385396,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,30.0,27.0,3.0,3.0,3.0,4.0,26.0,33.0,4.0,,2.0,2.0,,,,,,90.0,51.0,8.2,15.0,0.6557,0.9621,0.311266,1,,7.0,2.0,,,,,,2.0,1.0,4.0,,,,1.0,,,,,1.0,,,5.0,1.0,,,,,
10385396,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,24.0,22.0,,,8.0,8.0,14.0,16.0,4.0,,3.0,1.0,,,,,,90.0,37.0,7.0,7.0,0.49,0.8705,0.0267848,4,,,,10.0,2.0,2.0,,,1.0,,,5.0,2.0,,1.0,,2.0,,,,1.0,2.0,1.0,1.0,3.0,,,,
