match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_fouls,stat_accurateCross,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_clearanceOffLine,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
12904880,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,False,39.0,30.0,2.0,1.0,0.0,5.0,6.0,25.0,35.0,1.0,1.0,3.0,2.0,3.0,2.0,,,,,90.0,55.0,7.1,15.0,0.103627,3,,,,2.0,,,,,,3.0,0.2468,,,2.0,,1.0,,1.0,2.0,,,,,,1.0,,,,,,
12904880,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,True,15.0,13.0,2.0,1.0,0.0,4.0,5.0,9.0,10.0,,1.0,,1.0,,2.0,,,,,29.0,18.0,6.6,3.0,0.0375248,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12904880,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,True,10.0,8.0,1.0,1.0,0.0,1.0,1.0,9.0,13.0,,,,1.0,,,,,,,29.0,17.0,6.8,4.0,0.399503,1,,,,4.0,,,,,,,0.0279,,,1.0,2.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,
12904880,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,,1.0,,,2.0,,,,,16.0,5.0,6.7,2.0,0.0906959,0,,,,,,,,,,,,,brianbrobbeyy,,,,,,,,,,1.0,,,,,,,,
12904880,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,True,4.0,4.0,,,0.0,,,4.0,5.0,,,,1.0,1.0,1.0,,,,,10.0,7.0,6.6,1.0,0.0473307,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12904880,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,home,AFC Ajax,Precious Ugwu,precious-ugwu,P. Ugwu,D,5,192,256,M,1481354,EUR,1139356800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,home,AFC Ajax,Nick Verschuren,nick-verschuren,N. Verschuren,D,20,180,198,M,1523582,EUR,1105574400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Nick Verschuren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,40.0,35.0,8.0,3.0,0.0,34.0,37.0,1.0,3.0,,1.0,,2.0,1.0,6.0,,,,1.0,90.0,47.0,6.2,5.0,0.00026226,0,-1.8775,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
12904880,away,FC Utrecht,Niklas Vesterlund,niklas-vesterlund,N. B. V. Nielsen,D,23,185,77,M,837010,EUR,928627200,D,23,23,False,34.0,28.0,2.0,,0.0,27.0,32.0,2.0,3.0,,1.0,1.0,4.0,4.0,2.0,,,,,90.0,58.0,7.0,6.0,0.00950867,2,,,,1.0,,1.0,,1.0,1.0,,0.176,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,,,,,,1.0,,
12904880,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,66.0,57.0,16.0,9.0,0.0,42.0,47.0,16.0,20.0,1.0,,1.0,1.0,4.0,1.0,,,,,79.0,77.0,6.9,11.0,0.0882605,0,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,
12904880,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,51.0,48.0,3.0,1.0,0.0,38.0,39.0,10.0,12.0,1.0,1.0,1.0,3.0,7.0,1.0,,,,,90.0,65.0,6.9,3.0,0.00717485,1,,,,,,,,1.0,2.0,,0.2085,,,,,,,,1.0,,2.0,1.0,,True,,,,,1.0,,
12904880,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,33.0,26.0,6.0,1.0,0.0,15.0,19.0,12.0,24.0,,,5.0,,1.0,2.0,,,,,90.0,56.0,6.2,18.0,0.0626546,1,,,,10.0,1.0,1.0,,,,,0.0341,0.0168,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,
12904880,away,FC Utrecht,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,False,43.0,39.0,2.0,1.0,0.0,28.0,28.0,11.0,15.0,,,2.0,2.0,1.0,4.0,,,,,90.0,47.0,6.5,5.0,0.0163491,0,,,,,,,,,,,,,zidaneiqbal,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
12904880,away,FC Utrecht,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,21,21,False,33.0,27.0,3.0,,0.0,16.0,18.0,11.0,15.0,3.0,1.0,5.0,4.0,1.0,5.0,,,,,90.0,47.0,6.6,9.0,0.597357,3,,Paxten Aaronson,,,,,,,1.0,2.0,0.1855,,,1.0,,,1.0,1.0,1.0,,2.0,,,,2.0,1.0,,,,,
12904880,away,FC Utrecht,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,648,M,1014118,EUR,1051574400,M,22,22,False,17.0,12.0,,,0.0,3.0,6.0,10.0,13.0,3.0,,5.0,8.0,,1.0,,,,,90.0,44.0,7.5,10.0,0.0800922,4,,,,2.0,,1.0,,,3.0,2.0,0.198,0.0858,,,1.0,5.0,,3.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,,,,
12904880,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,22.0,16.0,3.0,,0.0,10.0,12.0,8.0,13.0,,,2.0,2.0,1.0,3.0,1.0,,,,73.0,34.0,6.7,9.0,0.273016,1,,,,3.0,,,,1.0,1.0,,0.0693,,,,2.0,1.0,,2.0,,,1.0,1.0,2.0,,1.0,,,,,1.0,
12904880,away,FC Utrecht,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,M,20,20,False,14.0,12.0,,,0.0,2.0,3.0,10.0,16.0,,1.0,,6.0,2.0,2.0,,,,,90.0,32.0,7.5,8.0,0.0061431,4,,,,5.0,,1.0,,,,1.0,0.2378,0.1201,,,,1.0,,4.0,1.0,,,,,,2.0,4.0,,,,,1.0
12904880,away,FC Utrecht,David Min,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,11.0,8.0,1.0,,0.0,4.0,5.0,4.0,6.0,2.0,3.0,6.0,4.0,2.0,1.0,,,,,79.0,20.0,7.1,6.0,0.0206218,1,,,,,,1.0,1.0,,,,0.124,0.7112,,1.0,,1.0,3.0,,,,,,1.0,,,,,,,,
12904880,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,2.0,,2.0,,1.0,3.0,,,,,17.0,12.0,6.9,1.0,0.0197771,0,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,
12904880,away,FC Utrecht,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,3.0,,,,,,11.0,9.0,6.6,2.0,0.0012086,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,11,11,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,11.0,5.0,6.7,,0.00189819,0,,Noah Ohio,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
12904880,away,FC Utrecht,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Tom de Graaff,tom-de-graaff,T. d. Graaff,G,16,193,177,M,1145525,EUR,1102636800,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Tom,de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Kolbeinn Finnsson,kolbeinn-finnsson,K. Finnsson,D,5,181,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Joshua Mukeh,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Joshua Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Silas Andersen,silas-andersen,S. Andersen,M,8,185,526,M,1083407,EUR,1087084800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Silas Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Rafik El Arguioui,rafik-el-arguioui,R. E. Arguioui,M,8,178,355,M,1190941,EUR,1122768000,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rafik el Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Ole Romeny,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,oleromeny,,,,,,,,,,,,,,,,,,
12904880,away,FC Utrecht,Adrian Blake,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Adrian Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
