match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork
14572780,home,FCSB,Mamadou Thiam,mamadou-thiam,M. Thiam,F,93,179,514,M,789193,EUR,795657600,F,93,93,False,10.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,3.0,2.0,5.0,2.0,,,,,,64.0,25.0,6.7,6.0,0.0024574,,2,,-0.03,0.19,0.19,,,,1.0,,6.0,,1.0,,,3.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,0.238,0.3009,-0.35,,1.0,1.0,,,,,,,
14572780,home,FCSB,Florin Tănase,florin-tanase,F. Tănase,M,10,185,1396,M,537032,EUR,788745600,M,10,10,True,24.0,18.0,3.0,1.0,0.0,10.0,14.0,8.0,10.0,,,3.0,1.0,,,,,45.0,35.0,6.3,9.0,0.00352935,,0,,0.01,-0.09,-0.03,,,,1.0,,6.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572780,home,FCSB,Daniel Bîrligea,daniel-birligea,D. Bîrligea,F,9,181,3171,M,970969,EUR,956102400,F,9,9,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,,,,,,45.0,16.0,7.3,6.0,0.00185799,,2,,-0.1,0.15,0.16,,,,,,6.0,,,3.0,,1.0,2.0,,,1.0,,,,2.0,0.1253,0.2538,0.52,,1.0,1.0,,,1.0,1.0,,,
14572780,home,FCSB,Octavian Popescu,popescu-octavian,G. O. Popescu,M,37,180,1662,M,1067660,EUR,1040947200,F,37,37,True,10.0,4.0,1.0,,0.0,2.0,4.0,2.0,6.0,1.0,3.0,,3.0,1.0,,,,26.0,15.0,6.7,7.0,0.096136,,0,,0.2,0.04,-0.01,,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
14572780,home,FCSB,Dennis Politic,dennis-politic,D. Politic,F,17,185,679,M,962999,EUR,952214400,F,20,20,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,,9.0,4.0,6.5,1.0,0.00014923,,0,,-0.02,0.02,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14572780,home,FCSB,Mihai Udrea,udrea-mihai,M. Udrea,G,34,186,201,M,1033269,EUR,995587200,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mihai,Udrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,home,FCSB,Lukáš Zima,lukas-zima,L. Zima,G,38,196,262,M,135602,EUR,758073600,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,home,FCSB,Daniel Graovac,daniel-graovac,D. Graovac,D,4,186,248,M,94815,EUR,744768000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,home,FCSB,David Kiki,david-kiki,D. Kiki,D,12,180,671,M,798307,EUR,754185600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,home,FCSB,Denis Alibec,denis-alibec,D. Alibec,F,7,187,1091,M,44417,EUR,663033600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4403,M,44906,EUR,673401600,G,1,1,False,31.0,20.0,15.0,4.0,0.0,17.0,19.0,3.0,12.0,,,2.0,3.0,,3.0,5.0,1.0,90.0,38.0,6.4,11.0,0.00118614,0.1867,0,0.1898,0.14,0.01,-0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lukaszskorupski28,,
14572780,away,Bologna,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1110,M,928104,EUR,929750400,D,20,20,False,27.0,20.0,3.0,2.0,0.0,5.0,6.0,15.0,21.0,3.0,6.0,3.0,3.0,,,,,67.0,54.0,6.9,13.0,0.0640525,,0,,0.32,0.21,-0.15,,,,3.0,1.0,5.0,,,,2.0,2.0,1.0,5.0,3.0,,,,,1.0,,,,,,,,,,,,,
14572780,away,Bologna,Torbjørn Heggem,torbjorn-heggem,T. Heggem,D,14,192,763,M,933264,EUR,916099200,D,14,14,False,29.0,26.0,1.0,1.0,0.0,17.0,18.0,9.0,11.0,1.0,2.0,1.0,3.0,,,,,45.0,34.0,6.8,3.0,0.00268701,,1,,0.06,0.04,0.15,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,0.1333,,-0.38,,1.0,1.0,,,,,,,
14572780,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4572,M,818481,EUR,898819200,D,26,26,False,51.0,48.0,8.0,7.0,0.0,33.0,35.0,15.0,16.0,3.0,4.0,3.0,5.0,1.0,,,,90.0,58.0,7.3,3.0,0.0121463,,1,,0.31,0.06,-0.05,,,,,,2.0,,,,,2.0,,,,1.0,,,,,0.0436,0.0808,-0.19,,,,,,,,,,
14572780,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,699,M,98212,EUR,751248000,D,22,22,False,32.0,26.0,4.0,3.0,0.0,11.0,13.0,15.0,19.0,2.0,6.0,2.0,3.0,2.0,,,,90.0,57.0,6.8,14.0,0.110803,,2,,0.22,0.07,-0.19,,,,9.0,1.0,2.0,2.0,3.0,,2.0,,,,,,,2.0,1.0,,0.0507,,-0.13,2.0,,2.0,,,,,,,
14572780,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1912,M,115516,EUR,703296000,M,8,8,False,61.0,55.0,1.0,1.0,0.0,23.0,25.0,32.0,36.0,2.0,4.0,3.0,8.0,,,,,90.0,69.0,6.9,8.0,0.0508018,,0,,0.32,0.08,-0.01,,,,,,3.0,,,2.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,True,,,,,
14572780,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2512,M,814882,EUR,889660800,M,6,6,False,45.0,38.0,8.0,5.0,0.0,16.0,17.0,22.0,28.0,1.0,3.0,1.0,4.0,,,,,77.0,59.0,7.0,11.0,0.150737,,1,,0.44,0.13,-0.11,,,,7.0,4.0,4.0,1.0,,3.0,4.0,,,,,,,2.0,1.0,1.0,0.0382,,-0.18,,,1.0,,,,,,,
14572780,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5797,M,793645,EUR,854064000,M,7,7,False,19.0,12.0,2.0,,0.0,5.0,5.0,7.0,14.0,,,,,,,,,85.0,34.0,6.2,14.0,0.0688966,,5,,-0.07,0.42,-0.11,,,,2.0,,5.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,,,,1.0,0.6902,0.2565,-0.31,,2.0,2.0,,,,1.0,,2.0,1.0
14572780,away,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1837,M,826064,EUR,922838400,M,21,21,False,24.0,18.0,,,0.0,3.0,3.0,15.0,21.0,1.0,3.0,1.0,5.0,1.0,,,,90.0,41.0,6.8,13.0,0.0448286,,6,,0.1,0.2,-0.04,,,,,,7.0,,,1.0,1.0,4.0,,2.0,,3.0,,1.0,,4.0,0.4719,1.2221,0.3,,,1.0,,,1.0,,,2.0,
14572780,away,Bologna,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173,2333,M,1065261,EUR,1051660800,M,11,11,False,14.0,12.0,,,0.0,3.0,3.0,9.0,11.0,,5.0,,1.0,3.0,,,,45.0,27.0,6.4,5.0,0.106903,,1,,0.01,-0.33,-0.05,,Jon Rowe,,2.0,1.0,5.0,,,2.0,1.0,1.0,,3.0,1.0,,,1.0,1.0,,0.0628,,-0.32,,,1.0,,,,,,,
14572780,away,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2369,M,905381,EUR,965260800,F,24,24,False,30.0,24.0,2.0,1.0,1.0,4.0,6.0,20.0,24.0,4.0,5.0,,3.0,,,,,90.0,44.0,8.0,11.0,0.821471,,3,,0.21,0.41,-0.03,,,,1.0,,6.0,1.0,,3.0,5.0,2.0,,,,2.0,,1.0,1.0,4.0,0.2195,0.2141,0.27,2.0,1.0,,,,1.0,,,1.0,
14572780,away,Bologna,Martin Vitík,martin-vitik,M. Vitík,D,41,192,1085,M,1085913,EUR,1043107200,D,41,41,True,16.0,13.0,4.0,2.0,0.0,9.0,9.0,4.0,7.0,1.0,5.0,3.0,5.0,1.0,,,,45.0,23.0,6.8,3.0,0.00244473,,0,,0.09,0.03,-0.09,,Martin Vitík,,,,3.0,,,2.0,,1.0,,,,,,3.0,3.0,,,,,,,,,,,,,,
14572780,away,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1137,M,971005,EUR,977961600,F,28,28,True,16.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,13.0,,6.0,,2.0,4.0,,,,45.0,30.0,6.9,7.0,0.0432179,,1,,-0.36,0.42,0.14,,,,1.0,1.0,2.0,,,3.0,1.0,,,,,,,2.0,1.0,2.0,0.0118,,-0.1,,,1.0,,,,,,,
14572780,away,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191,1731,M,965264,EUR,958176000,D,2,2,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,23.0,10.0,6.8,1.0,0.102297,,0,,0.25,0.0,0.13,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
14572780,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1987,M,907152,EUR,935452800,M,19,19,True,8.0,7.0,3.0,3.0,0.0,3.0,3.0,4.0,5.0,,4.0,,2.0,2.0,,,,13.0,14.0,7.1,3.0,0.00892679,,0,,0.28,,-0.04,,,,1.0,,4.0,1.0,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
14572780,away,Bologna,Federico Bernardeschi,federico-bernardeschi,F. Bernardeschi,M,10,185,3304,M,294597,EUR,761270400,F,10,10,True,,,,,0.0,,,,,,,,,,,,,10.0,2.0,6.5,1.0,,,0,,,,0.13,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14572780,away,Bologna,Massimo Pessina,massimo-pessina,M. Pessina,G,25,186,397,M,1530540,EUR,1198540800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,578,M,850952,EUR,942278400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,away,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,away,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2211,M,855829,EUR,948240000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,away,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1393,M,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572780,away,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6549,M,1116577,EUR,1095465600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Santiago Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
