match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
11409079,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,25.0,22.0,8.0,5.0,20.0,20.0,2.0,5.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,86.0,32.0,6.1,3.0,0.0004108,15.713466444239,3.0,2.1,1.365,0,-1.6297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409079,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,D,72,72,False,55.0,45.0,2.0,2.0,21.0,21.0,25.0,42.0,5.0,6.0,2.0,,,,,90.0,84.0,6.8,19.0,0.040776,212.82195306932,24.0,145.005,27.3,1,,8.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0355,0.0301,66.842694305089,3.0,,,,,,,,,,,,,,,,,
11409079,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,False,58.0,50.0,8.0,2.0,37.0,41.0,13.0,17.0,4.0,7.0,2.0,,,,,90.0,69.0,5.9,8.0,0.00878814,170.21387921195,21.0,92.19,17.64,0,,,,2.0,1.0,1.0,,,,6.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409079,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,66.0,58.0,7.0,6.0,46.0,49.0,12.0,18.0,3.0,6.0,,,,,,90.0,74.0,6.7,9.0,0.0130349,220.80513191714,24.0,77.07,21.84,0,,1.0,,2.0,4.0,6.0,,,,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
11409079,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,D,5,5,False,44.0,37.0,2.0,1.0,21.0,24.0,17.0,24.0,3.0,3.0,,,,,,90.0,70.0,6.6,14.0,0.0471905,131.14172346205,14.0,69.825,28.245,1,,4.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,0.0126,,28.288268257354,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
11409079,home,Casa Pia,Tiago Dias,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,M,77,77,False,12.0,11.0,1.0,1.0,2.0,2.0,12.0,15.0,3.0,,,,,,,69.0,23.0,6.6,6.0,0.313693,111.32797334272,9.0,47.985,21.0,0,,5.0,3.0,,,,1.0,,,,,,,,,,19.486176664497,1.0,,,,2.0,,,,2.0,2.0,,,,,,,,
11409079,home,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,70.0,61.0,14.0,11.0,20.0,22.0,41.0,48.0,3.0,6.0,,,,,,90.0,84.0,7.1,13.0,0.0309029,200.71015316708,23.0,110.46,17.535,3,,,,,,3.0,2.0,1.0,,,,2.0,2.0,,0.0596,,18.640525770482,1.0,,,,1.0,1.0,,2.0,1.0,2.0,True,1.0,1.0,,,,,
11409079,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,37.0,29.0,8.0,3.0,16.0,16.0,13.0,21.0,11.0,1.0,2.0,,,,,69.0,51.0,6.2,11.0,0.0141141,71.124779442335,12.0,3.465,5.67,0,,,,3.0,,4.0,1.0,,,1.0,,1.0,,3.0,,,,,,,,3.0,2.0,,,,,,2.0,,,,,,
11409079,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,False,23.0,16.0,3.0,2.0,11.0,13.0,5.0,11.0,5.0,4.0,,,,,,56.0,38.0,6.9,12.0,0.00438088,58.936189750615,9.0,-4.83,4.305,0,,1.0,,1.0,,6.0,4.0,3.0,,,,2.0,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,2.0,,,,,,
11409079,home,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,False,15.0,10.0,,,1.0,2.0,9.0,14.0,3.0,2.0,1.0,,,,,90.0,34.0,6.6,13.0,0.0227325,124.26784998318,13.0,57.75,32.235,3,,1.0,,,1.0,8.0,2.0,1.0,,,,2.0,1.0,4.0,0.3279,,45.754258441261,2.0,,,,,,,1.0,1.0,5.0,,1.0,2.0,1.0,,,,
