match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_sofascoreId,stat_hitWoodwork
12116996,home,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,14.0,11.0,,,6.0,7.0,5.0,8.0,2.0,2.0,,,,,,73.0,23.0,6.6,5.0,0.0022704,0,,,1.0,,6.0,3.0,2.0,,1.0,,1.0,1.0,2.0,1.0,,,,2.0,,,,1.0,,,,,1.0,,,,,1.0,,
12116996,home,Vitória,Mateus Gonçalves,mateus-goncalves,M. Gonçalves,M,11,172,101,M,787480,EUR,780710400,F,23,23,True,11.0,8.0,3.0,3.0,4.0,5.0,5.0,8.0,1.0,1.0,,,,,,45.0,21.0,7.0,8.0,0.0713335,1,,,2.0,1.0,3.0,1.0,,3.0,1.0,,,,,,3.0,,,,1.0,,,,0.0504,,,,1.0,,,1.0,,,,
12116996,home,Vitória,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,7,7,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,2.0,,,,,,17.0,10.0,7.0,,0.00243705,1,,,,,5.0,4.0,,,2.0,,,,1.0,1.0,,,,4.0,1.0,,,2.0,0.0283,,,,2.0,,,,,,,
12116996,home,Vitória,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,12,12,True,4.0,4.0,,,4.0,4.0,,,,,,,,,,17.0,6.0,6.5,,7.133e-05,0,,,,,2.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
12116996,home,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,True,10.0,8.0,1.0,,5.0,5.0,3.0,5.0,,2.0,,,,,,16.0,16.0,6.6,5.0,0.0016354,0,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,
12116996,home,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,12.0,11.0,2.0,1.0,7.0,7.0,4.0,5.0,1.0,3.0,,,,,,12.0,14.0,6.7,1.0,0.00098014,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12116996,home,Vitória,Cristián Zapata,cristian-zapata,C. Zapata,D,,187,532,M,12673,EUR,528422400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,home,Vitória,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,home,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,home,Vitória,Caio Vinícius,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,home,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,home,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,away,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,27.0,24.0,6.0,3.0,23.0,23.0,1.0,4.0,,8.0,3.0,6.0,,,,90.0,39.0,7.7,4.0,0.00021413,0,0.5029,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12116996,away,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,44.0,37.0,6.0,2.0,20.0,20.0,17.0,24.0,1.0,4.0,,,,,,90.0,61.0,6.7,8.0,0.0166235,0,,,,,5.0,7.0,2.0,,,,3.0,2.0,3.0,,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,
12116996,away,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,75.0,66.0,7.0,3.0,49.0,53.0,17.0,22.0,6.0,3.0,,,,,,90.0,86.0,6.9,9.0,0.019441,2,,,,,2.0,5.0,,,,,,,2.0,,,4.0,1.0,,1.0,1.0,,1.0,0.0766,0.1448,Gabriel Xavier,,,,,,,,,
12116996,away,Bahia,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,33.0,32.0,2.0,1.0,15.0,15.0,17.0,18.0,3.0,,,,,,,60.0,39.0,6.1,2.0,0.00784166,0,,,,,4.0,1.0,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,
12116996,away,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,63.0,55.0,8.0,4.0,28.0,30.0,28.0,38.0,2.0,13.0,,,,,,90.0,77.0,7.1,13.0,0.238418,0,,,5.0,1.0,1.0,3.0,,,1.0,,1.0,1.0,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,
12116996,away,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,35.0,29.0,4.0,1.0,13.0,13.0,16.0,23.0,,2.0,,,,,,60.0,46.0,6.8,11.0,0.0271723,1,,True,1.0,,6.0,5.0,,2.0,3.0,,,,2.0,,2.0,2.0,,,,1.0,,3.0,0.4523,0.0271,,,1.0,,,,,,evertonri,
12116996,away,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,58.0,55.0,4.0,4.0,19.0,19.0,36.0,39.0,1.0,3.0,,,,,,82.0,70.0,7.4,5.0,0.178293,2,,,,,,6.0,,,,,3.0,,,,1.0,1.0,,,,1.0,,2.0,0.0466,0.1854,,,,,,,1.0,1.0,,
12116996,away,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,56.0,48.0,5.0,3.0,12.0,13.0,36.0,43.0,,6.0,,,,,,90.0,74.0,6.5,16.0,0.0406092,4,,,,,8.0,4.0,,6.0,,,1.0,,2.0,,,3.0,,,1.0,1.0,,,0.0977,0.1158,,,,,,,2.0,2.0,,
12116996,away,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,False,17.0,14.0,,,4.0,6.0,10.0,14.0,,2.0,,,,,,59.0,32.0,6.4,12.0,0.00981389,1,,,3.0,,6.0,4.0,1.0,,4.0,,2.0,,,1.0,,1.0,,2.0,1.0,,,,0.0229,,,,1.0,,,,,2.0,,
12116996,away,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,F,8,8,False,43.0,35.0,1.0,,9.0,9.0,27.0,38.0,,3.0,,,,,,90.0,59.0,7.0,14.0,0.154266,2,,,4.0,1.0,3.0,4.0,1.0,,2.0,,,,,,3.0,,,1.0,,,,3.0,0.113,,,,1.0,,,,2.0,2.0,,
12116996,away,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,11.0,8.0,1.0,,4.0,4.0,5.0,8.0,,2.0,,,,,,82.0,21.0,6.4,6.0,0.0197698,2,,,1.0,1.0,5.0,2.0,,3.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,0.25,,,,,1.0,,,1.0,,,1.0
12116996,away,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,True,15.0,13.0,2.0,1.0,2.0,3.0,11.0,14.0,,,,,,,,31.0,25.0,7.8,5.0,0.0212553,2,,,2.0,,3.0,2.0,2.0,,2.0,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,1.0,,1.3921,0.9862,Gabriel,Teixeira Aragão,1.0,1.0,1.0,,,,,1.0
12116996,away,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,True,22.0,22.0,1.0,1.0,14.0,14.0,8.0,8.0,,1.0,,,,,,30.0,26.0,6.9,1.0,0.00175782,0,,,,,1.0,4.0,,,1.0,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,1.0,,,,,1.0,,
12116996,away,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,4.0,4.0,,,3.0,3.0,1.0,3.0,1.0,,,,,,,30.0,12.0,7.7,3.0,0.00031146,4,,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,2.0,1.0,,0.2512,0.5381,,,,,,1.0,1.0,1.0,,
12116996,away,Bahia,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,14.0,10.0,3.0,1.0,5.0,6.0,7.0,11.0,,,,,,,,8.0,17.0,6.9,5.0,0.0623453,0,,,3.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12116996,away,Bahia,Óscar Estupiñán,oscar-estupinan,Ó. Estupiñán,F,19,182,1382,M,822089,EUR,851817600,F,29,29,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,,,8.0,5.0,6.7,1.0,0.0211436,0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,
12116996,away,Bahia,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Adriel,,,,,,,,,
12116996,away,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,away,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,away,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,away,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,away,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116996,away,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
