match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_fouls,player_jerseyNumber,captain,stat_onTargetScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_goals,stat_hitWoodwork
10352164,home,1. FC Kaan-Marienborn,Robert Jendrusch,,,robert-jendrusch,R. Jendrusch,G,191.0,4,798309,EUR,833241600.0,G,26,26,False,31.0,19.0,21.0,9.0,12.0,13.0,7.0,18.0,2.0,12.0,1.0,1.0,1.0,1.0,5.0,5.0,90.0,44.0,7.4,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Julian Schauerte,,,julian-schauerte,J. Schauerte,D,177.0,3,40445,EUR,575942400.0,D,4,4,False,26.0,16.0,5.0,1.0,8.0,12.0,9.0,17.0,1.0,6.0,,1.0,1.0,,,,90.0,47.0,6.3,19.0,1,M,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Armin Pjetrovic,Armin,Pjetrovic,armin-pjetrovic,A. Pjetrovic,D,193.0,1,923889,EUR,841536000.0,D,30,30,False,22.0,15.0,4.0,3.0,7.0,9.0,8.0,13.0,12.0,3.0,,2.0,2.0,4.0,,,90.0,44.0,6.8,10.0,0,M,,,1.0,9.0,4.0,,,6.0,2.0,4.0,2.0,1.0,6.0,1.0,3.0,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Firat Tuncer,,,firat-tuncer,F. Tuncer,D,181.0,1,231814,EUR,793670400.0,D,13,13,False,33.0,20.0,8.0,3.0,15.0,21.0,5.0,12.0,4.0,7.0,,1.0,1.0,1.0,,,90.0,44.0,6.7,15.0,0,M,,,,1.0,,,,2.0,1.0,1.0,2.0,,2.0,,1.0,13,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Arthur Thomas,,,arthur-thomas,A. Thomas,D,175.0,1,801589,EUR,764985600.0,D,2,2,False,17.0,11.0,3.0,1.0,5.0,6.0,8.0,15.0,2.0,5.0,,1.0,1.0,1.0,,,62.0,32.0,6.7,9.0,0,M,4.0,2.0,,2.0,,,,5.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Markus Pazurek,,,markus-pazurek,M. Pazurek,M,188.0,1,48292,EUR,598406400.0,M,5,5,False,40.0,27.0,8.0,2.0,9.0,10.0,18.0,30.0,4.0,6.0,,1.0,1.0,,,,90.0,50.0,6.6,14.0,1,M,,,3.0,7.0,,,,2.0,,,1.0,,3.0,,4.0,,True,1.0,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Mats Scheld,,,mats-scheld,M. Scheld,M,179.0,0,940550,EUR,760838400.0,M,7,7,False,20.0,11.0,10.0,5.0,4.0,5.0,7.0,20.0,,3.0,,,,,,,78.0,28.0,6.3,15.0,1,M,5.0,,1.0,4.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Derick Kyere,Derick Kyere,,derick-kyere,D. Kyere,F,,1,1391567,EUR,,M,11,11,False,9.0,3.0,2.0,,2.0,2.0,1.0,7.0,11.0,2.0,,3.0,3.0,5.0,,,87.0,31.0,6.3,12.0,3,M,,,3.0,9.0,,6.0,1.0,,1.0,,1.0,,,2.0,2.0,11,,,3.0,1.0,2.0,1.0,,,,,
10352164,home,1. FC Kaan-Marienborn,Daniel Waldrich,,,daniel-waldrich,D. Waldrich,M,180.0,1,801586,EUR,630979200.0,M,21,21,False,25.0,15.0,4.0,2.0,6.0,9.0,10.0,21.0,1.0,5.0,,,,1.0,,,78.0,47.0,6.7,16.0,2,M,5.0,1.0,,6.0,2.0,,,3.0,,1.0,,,,,4.0,,,1.0,,,1.0,,,,,,
10352164,home,1. FC Kaan-Marienborn,Lukas Scepanik,,,lukas-scepanik,L. Scepanik,M,174.0,14,174393,EUR,766022400.0,M,10,10,False,13.0,8.0,2.0,,1.0,3.0,8.0,12.0,2.0,1.0,,,,,,,87.0,25.0,6.4,9.0,0,M,2.0,1.0,1.0,3.0,,2.0,,3.0,,,1.0,,,1.0,1.0,7,,,2.0,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Daniel Detlef Hammel,,,daniel-detlef-hammel,D. D. Hammel,F,191.0,4,279253,EUR,720316800.0,F,9,9,False,19.0,13.0,,,3.0,4.0,10.0,15.0,4.0,3.0,,,,,,,90.0,27.0,6.9,11.0,1,M,,,4.0,10.0,,3.0,,1.0,,,2.0,2.0,3.0,1.0,3.0,,,1.0,1.0,,,,1.0,,,,
10352164,home,1. FC Kaan-Marienborn,Kosuke Tsuda,Kosuke Tsuda,,kosuke-tsuda,K. Tsuda,M,174.0,4,1391683,EUR,855100800.0,F,24,24,True,9.0,8.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,1.0,,3.0,3.0,,,,28.0,16.0,6.7,3.0,0,M,1.0,,2.0,3.0,1.0,,,,,2.0,1.0,,,,,10,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Jannes Hoffmann,,,jannes-hoffmann,J. Hoffmann,M,184.0,1,575494,EUR,826416000.0,M,8,8,True,6.0,2.0,2.0,1.0,,1.0,2.0,5.0,,,,,,,,,12.0,7.0,5.8,4.0,0,M,,,,4.0,4.0,,,,,,,,,,,8,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Din Alajbegovic,Din Alajbegovic,,din-alajbegovic,D. Alajbegovic,F,,1,1391667,EUR,993427200.0,F,20,20,True,4.0,,,,,,,6.0,,,,,,,,,12.0,8.0,6.4,7.0,0,M,2.0,,2.0,2.0,,,,,,,1.0,,,,,20,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Kevin Krumm,Kevin Krumm,,kevin-krumm,K. Krumm,D,184.0,1,1391685,EUR,852940800.0,D,3,3,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,0,M,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Musa Sagkulak,Musa Sagkulak,,musa-sagkulak,M. Sagkulak,M,,1,1391705,EUR,1012521600.0,M,27,27,True,4.0,3.0,,,,1.0,3.0,3.0,2.0,,,1.0,1.0,,,,3.0,6.0,,2.0,0,M,,,,2.0,,1.0,,,,,,,1.0,,1.0,27,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Julian Bibleka,,,julian-bibleka,J. Bibleka,G,188.0,2,828065,EUR,831168000.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Merlin Schlosser,,,merlin-schlosser,M. Schlosser,D,180.0,2,1083343,EUR,1011657600.0,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,22,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Tim Zimpel,Tim Zimpel,,tim-zimpel,T. Zimpel,M,184.0,1,1391571,EUR,1043020800.0,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352164,home,1. FC Kaan-Marienborn,Jamal El Mansoury,Jamal El Mansoury,,jamal-el-mansoury,J. E. Mansoury,M,,1,1391689,EUR,841968000.0,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,19,,,,,,,,,,,
10352164,away,1. FC Nürnberg,Carl Klaus,,,carl-klaus,C. Klaus,G,189.0,47,148167,EUR,758678400.0,G,1,1,False,19.0,10.0,12.0,4.0,8.0,9.0,2.0,10.0,,14.0,,,,,2.0,3.0,90.0,34.0,7.5,9.0,0,M,,,,,,,,1.0,,,,,,,,25,,,,,,,,1.0,1.0,,
