match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,stat_outfielderBlock,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12764312,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,True,27.0,22.0,9.0,4.0,0.0,21.0,22.0,1.0,5.0,1.0,1.0,1.0,8.0,6.0,7.0,1.0,90.0,42.0,7.8,5.0,0.00084346,0,1.0603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,,50.0,44.0,3.0,1.0,0.0,30.0,34.0,14.0,16.0,1.0,9.0,3.0,4.0,,,,90.0,71.0,6.7,7.0,0.0192088,0,,4.0,1.0,1.0,6.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5352,M,124737,EUR,659577600,D,3,3,False,,10.0,7.0,1.0,,0.0,5.0,7.0,2.0,3.0,1.0,2.0,2.0,2.0,,,,20.0,13.0,6.7,3.0,0.00072427,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1725,M,792142,EUR,873763200,D,14,14,False,,37.0,36.0,2.0,1.0,0.0,31.0,32.0,5.0,5.0,,1.0,1.0,1.0,,,,45.0,42.0,6.4,2.0,0.00084981,0,,3.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,,52.0,46.0,5.0,2.0,0.0,29.0,32.0,18.0,23.0,1.0,3.0,2.0,4.0,,,,83.0,66.0,6.1,9.0,0.032035,0,,4.0,1.0,,,,,1.0,1.0,1.0,,,masuaku26,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,False,,45.0,40.0,2.0,,0.0,23.0,24.0,17.0,21.0,,1.0,,5.0,,,,45.0,50.0,6.5,7.0,0.015481,0,,3.0,,1.0,,,1.0,1.0,1.0,1.0,,,JoaoMario,,,1.0,,,,,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,,45.0,36.0,1.0,1.0,0.0,21.0,23.0,15.0,22.0,,5.0,,8.0,,,,90.0,60.0,6.8,12.0,0.0760131,0,,6.0,1.0,1.0,4.0,3.0,2.0,,2.0,2.0,,,gedson_83,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,False,,14.0,11.0,1.0,,0.0,7.0,8.0,4.0,8.0,,2.0,2.0,2.0,,,,45.0,25.0,6.4,9.0,0.0749599,0,,5.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,MRashica,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12764312,home,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,17005,M,252577,EUR,737596800,M,27,27,False,,32.0,26.0,1.0,1.0,0.0,6.0,10.0,20.0,22.0,1.0,14.0,,3.0,,,,90.0,55.0,8.2,13.0,0.18023,2,,2.0,,,5.0,2.0,4.0,2.0,,,,,Rafa_Silva,,,1.0,7.0,6.0,,,1.0,1.0,1.0,0.6068,0.871,,,,,,,,,
12764312,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,M,9,9,False,,30.0,23.0,3.0,1.0,1.0,5.0,5.0,18.0,26.0,1.0,6.0,1.0,4.0,,,,90.0,58.0,6.8,20.0,0.184854,3,,13.0,2.0,1.0,,,6.0,1.0,1.0,4.0,,,semihkilicsoy9,1.0,,4.0,6.0,4.0,,2.0,,,,0.1829,,1.0,3.0,,,,,,,
