match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_lastManTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_fouls,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_outfielderBlock,stat_goals
10438007,home,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,12,12,False,24.0,17.0,16.0,9.0,14.0,17.0,3.0,7.0,11.0,1.0,2.0,90.0,36.0,6.5,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438007,home,Santa Clara,Pierre Sagna,,,pierre-sagna,P. Sagna,D,,183,17,M,135130,EUR,651196800,D,95,95,False,39.0,31.0,5.0,2.0,18.0,22.0,15.0,22.0,6.0,,,78.0,66.0,6.9,19.0,0,True,5.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10438007,home,Santa Clara,Ygor Nogueira,,,ygor-nogueira,Y. Nogueira,D,40,187,112,M,757980,EUR,796262400,D,2,2,False,27.0,20.0,5.0,2.0,13.0,15.0,7.0,12.0,2.0,,,45.0,32.0,6.1,8.0,0,,,,2.0,2.0,4.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10438007,home,Santa Clara,Kennedy Boateng,,,kennedy-boateng,K. Boateng,D,4,191,330,M,845884,EUR,849225600,D,4,4,False,69.0,62.0,6.0,5.0,47.0,52.0,15.0,17.0,11.0,,,90.0,79.0,7.0,8.0,0,,,,2.0,1.0,4.0,,1.0,2.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,
10438007,home,Santa Clara,Paulo Henrique,,,paulo-henrique,P. Henrique,D,23,182,49,M,342981,EUR,846028800,D,16,16,False,58.0,51.0,6.0,3.0,31.0,34.0,22.0,28.0,1.0,,,86.0,86.0,6.1,15.0,1,,4.0,2.0,1.0,7.0,2.0,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,4.0,,,,,,,,
10438007,home,Santa Clara,Kento Misao,,,kento-misao,K. Misao,M,6,180,90,M,358988,EUR,829612800,M,40,40,False,40.0,33.0,4.0,3.0,14.0,15.0,19.0,25.0,10.0,,,90.0,52.0,6.4,11.0,0,,,,,7.0,3.0,1.0,,,,2.0,,3.0,2.0,,,,,3.0,3.0,,1.0,,,,,,,,
10438007,home,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,20,20,False,61.0,50.0,8.0,4.0,31.0,36.0,19.0,25.0,10.0,,,90.0,73.0,7.0,14.0,0,,,,,1.0,3.0,,,2.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,
10438007,home,Santa Clara,Andrézinho,Andrézinho,,andrezinho,Andrézinho,M,7,174,88,M,1065957,EUR,849398400,M,21,21,False,11.0,6.0,1.0,1.0,1.0,3.0,5.0,8.0,2.0,,,62.0,25.0,5.8,12.0,0,,,,,8.0,2.0,2.0,3.0,,,2.0,,,2.0,,,,,,2.0,,1.0,,,,,,,,
10438007,home,Santa Clara,Costinha,,,costinha,Costinha,F,10,170,38,M,805190,EUR,714700800,M,11,11,False,24.0,17.0,2.0,1.0,10.0,12.0,7.0,14.0,4.0,,,62.0,42.0,6.5,13.0,4,,2.0,,1.0,3.0,4.0,,1.0,,,2.0,,1.0,1.0,,,,,1.0,4.0,1.0,1.0,3.0,,,,,,,
10438007,home,Santa Clara,Allano,,,allano,Allano,M,29,182,485,M,796925,EUR,798681600,M,7,7,False,37.0,31.0,3.0,2.0,17.0,19.0,15.0,25.0,6.0,,,79.0,65.0,6.6,20.0,0,,7.0,1.0,1.0,9.0,8.0,,6.0,,,2.0,1.0,3.0,2.0,3.0,,,,2.0,4.0,,2.0,,,,,,,,
