match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceMissed
12476527,home,Leyton Orient,Zac Hemming,zachary-hemming,Z. Hemming,G,1,188.0,31,M,970411,EUR,952387200.0,G,1,1,False,27.0,20.0,12.0,5.0,0.0,16.0,17.0,4.0,10.0,10.0,2.0,1.0,1.0,90.0,34.0,6.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476527,home,Leyton Orient,Sean Clare,sean-clare,S. Clare,M,28,190.0,37,M,833982,EUR,843004800.0,D,28,28,False,43.0,36.0,9.0,5.0,1.0,19.0,20.0,18.0,25.0,2.0,,,,60.0,56.0,7.3,8.0,0,,,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12476527,home,Leyton Orient,Brandon Cooper,brandon-cooper,B. Cooper,D,15,185.0,28,M,910585,EUR,947808000.0,D,6,6,False,51.0,43.0,8.0,3.0,0.0,31.0,31.0,12.0,20.0,2.0,,,,90.0,65.0,7.5,9.0,2,,,,,5.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,,True,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12476527,home,Leyton Orient,Thomas James,thomas-james,T. James,D,2,180.0,16,M,585966,EUR,829526400.0,D,2,2,False,71.0,64.0,7.0,2.0,0.0,44.0,45.0,20.0,27.0,3.0,,,,90.0,83.0,6.8,10.0,0,,,1.0,,1.0,4.0,,2.0,,3.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
12476527,home,Leyton Orient,Jayden Sweeney,jayden-sweeney,J. Sweeney,D,3,178.0,44,M,990373,EUR,1007424000.0,D,3,3,False,50.0,39.0,9.0,4.0,1.0,17.0,17.0,22.0,34.0,3.0,,,,90.0,71.0,7.2,14.0,1,,,1.0,,3.0,8.0,,,1.0,3.0,1.0,2.0,1.0,,2.0,4.0,1.0,,,,1.0,,,,,,,,,,
12476527,home,Leyton Orient,Lewis Warrington,lewis-warrington,L. Warrington,M,25,182.0,55,M,1113799,EUR,1034208000.0,M,16,16,False,41.0,38.0,4.0,2.0,0.0,22.0,22.0,16.0,19.0,3.0,,,,67.0,53.0,6.9,5.0,0,,,,,5.0,7.0,,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,1.0,,,,,3.0,2.0,,,,,,,,,
12476527,home,Leyton Orient,Sonny Perkins,sonny-perkins,S. Perkins,M,20,186.0,200,M,1142344,EUR,1076371200.0,M,20,20,False,18.0,16.0,1.0,1.0,1.0,4.0,5.0,12.0,14.0,1.0,,,,90.0,32.0,7.3,7.0,0,Sonny Perkins,,1.0,,5.0,7.0,1.0,,,3.0,2.0,,2.0,,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,
12476527,home,Leyton Orient,Ethan Galbraith,ethan-galbraith,E. Galbraith,M,30,175.0,395,M,158661,EUR,989539200.0,M,22,22,False,13.0,6.0,2.0,,0.0,2.0,3.0,4.0,10.0,2.0,,,,45.0,18.0,6.2,10.0,0,,,,,7.0,,,,1.0,,,2.0,,,2.0,,,,,,,,3.0,,,,,,,,
12476527,home,Leyton Orient,Zech Obiero,zech-obiero,Z. Obiero,M,32,170.0,105,M,1133503,EUR,1138320000.0,M,29,29,False,46.0,43.0,,,0.0,21.0,21.0,22.0,29.0,10.0,,,,90.0,55.0,6.8,9.0,0,Zech Obiero,,4.0,,2.0,2.0,,,1.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,
12476527,home,Leyton Orient,Diallang Jaiyesimi,diallang-jaiyesimi,D. Jaiyesimi,M,7,181.0,35,M,893095,EUR,894412800.0,M,27,27,False,23.0,18.0,,,0.0,10.0,10.0,8.0,14.0,4.0,,,,75.0,29.0,7.0,8.0,1,,,1.0,,8.0,2.0,2.0,,,1.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,,,,2.0,,,1.0,,,,,
12476527,home,Leyton Orient,Daniel Agyei,daniel-agyei,D. Agyei,F,7,183.0,368,M,793227,EUR,865123200.0,F,7,7,False,13.0,9.0,1.0,,0.0,2.0,2.0,7.0,12.0,2.0,,,,59.0,25.0,7.3,12.0,2,,,1.0,,6.0,2.0,,,,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,1.0,,,,,
12476527,home,Leyton Orient,Ollie O'Neill,oneill-ollie,O. O'Neill,M,7,185.0,106,M,1005708,EUR,1041984000.0,M,21,21,True,12.0,10.0,1.0,,1.0,,,10.0,12.0,1.0,,,,45.0,23.0,7.5,4.0,1,,,,,2.0,2.0,,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,2.0,,1.0,1.0,,,,,,
12476527,home,Leyton Orient,Charlie Kelman,charlie-kelman,C. Kelman,F,23,169.0,367,M,964422,EUR,1004659200.0,F,23,23,True,8.0,4.0,2.0,1.0,0.0,,,4.0,8.0,1.0,,,,31.0,18.0,6.9,9.0,2,,,,,6.0,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,3.0,2.0,,,,1.0,,,,
12476527,home,Leyton Orient,Jordan Brown,jordan-brown,J. Brown,M,6,181.0,22,M,1035087,EUR,993081600.0,M,8,8,True,16.0,9.0,4.0,,0.0,1.0,2.0,8.0,14.0,1.0,,,,30.0,20.0,6.5,8.0,0,Jordan Brown,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,
12476527,home,Leyton Orient,Omar Beckles,omar-beckles,O. Beckles,D,39,191.0,25,M,96508,EUR,688348800.0,D,19,19,True,8.0,5.0,2.0,,0.0,4.0,5.0,1.0,3.0,2.0,,,,23.0,15.0,6.9,4.0,0,,,,,1.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,
12476527,home,Leyton Orient,Darren Pratley,darren-pratley,D. Pratley,M,,185.0,13,M,20548,EUR,482976000.0,M,18,18,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,,,15.0,9.0,6.6,3.0,1,,,,,3.0,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,
12476527,home,Leyton Orient,Samuel Howes,samuel-howes,S. Howes,G,13,190.0,15,M,548192,EUR,879120000.0,G,13,13,True,,,,,,,,,,,,,,,,,,0,Samuel,Howes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476527,home,Leyton Orient,Phillip Chinedu,phillip-chinedu,P. Chinedu,D,22,188.0,24,M,1841882,EUR,1160006400.0,D,34,34,True,,,,,,,,,,,,,,,,,,0,Phillip Chinedu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476527,home,Leyton Orient,Charlie Pegrum,pegrum-charlie,C. Pegrum,M,32,170.0,17,M,1518698,EUR,1097452800.0,M,32,32,True,,,,,,,,,,,,,,,,,,0,Charlie Pegrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476527,home,Leyton Orient,Makai Welch,makai-welch,M. Welch,M,31,,5,M,1601682,EUR,,M,31,31,True,,,,,,,,,,,,,,,,,,0,Makai Welch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476527,away,Newport County,Jacob Carney,jacob-carney,J. Carney,G,13,176.0,41,M,966649,EUR,988070400.0,G,13,13,False,56.0,47.0,18.0,9.0,0.0,46.0,49.0,1.0,7.0,13.0,2.0,1.0,1.0,90.0,73.0,6.6,9.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
12476527,away,Newport County,Shane McLoughlin,shane-mcloughlin,S. McLoughlin,M,21,175.0,24,M,829522,EUR,857174400.0,D,19,19,False,42.0,32.0,8.0,2.0,0.0,22.0,27.0,11.0,17.0,4.0,,,,90.0,58.0,6.1,16.0,0,,,2.0,1.0,6.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,4.0,,,,,,1.0,3.0,,1.0,1.0,,,,,,
