match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,captain,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10438145,home,Vitória SC,Celton Biai,Celton,Biai,celton-biai,C. Biai,G,63,188,249,M,976399,EUR,966124800,G,63,63,False,30.0,21.0,16.0,7.0,16.0,17.0,5.0,13.0,1.0,14.0,1.0,3.0,5.0,1.0,90.0,42.0,7.7,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438145,home,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,48.0,36.0,,,13.0,16.0,26.0,40.0,1.0,5.0,,,,,90.0,77.0,6.7,20.0,1,8.0,3.0,1.0,2.0,12.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,,
10438145,home,Vitória SC,Mamadou Tounkara,,,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,False,51.0,43.0,4.0,2.0,32.0,36.0,11.0,16.0,5.0,2.0,,,,,90.0,64.0,7.2,11.0,1,1.0,,3.0,5.0,3.0,6.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10438145,home,Vitória SC,Mikel Villanueva,,,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,53.0,42.0,8.0,1.0,31.0,36.0,11.0,17.0,2.0,5.0,,,,,90.0,60.0,6.6,15.0,0,,,2.0,4.0,4.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10438145,home,Vitória SC,Afonso Freitas,,,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,D,72,72,False,24.0,17.0,4.0,1.0,8.0,11.0,10.0,15.0,1.0,3.0,,,,,79.0,36.0,6.5,11.0,0,2.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,,,,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,
10438145,home,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,38.0,30.0,1.0,1.0,19.0,20.0,11.0,19.0,,3.0,,,,,62.0,51.0,6.8,11.0,0,1.0,,,,6.0,6.0,1.0,1.0,1.0,,2.0,3.0,1.0,,3.0,,,,3.0,,True,1.0,,,,,,,
10438145,home,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,48.0,45.0,3.0,3.0,24.0,25.0,21.0,23.0,1.0,8.0,,,,,90.0,55.0,6.8,4.0,0,,,2.0,1.0,5.0,2.0,2.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
10438145,home,Vitória SC,Dani Silva,,,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,False,50.0,44.0,3.0,2.0,14.0,16.0,30.0,37.0,2.0,12.0,,,,,90.0,66.0,7.1,11.0,1,3.0,,1.0,3.0,5.0,7.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,,1.0,,,,,,,,,,
10438145,home,Vitória SC,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,15.0,12.0,2.0,1.0,7.0,7.0,5.0,8.0,,2.0,,,,,55.0,28.0,6.6,6.0,0,,,3.0,,5.0,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
10438145,home,Vitória SC,Alisson Safira,,,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,False,10.0,8.0,,,2.0,2.0,6.0,9.0,,1.0,,,,,62.0,21.0,6.7,4.0,3,1.0,,,1.0,1.0,4.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,2.0,,,,,,
10438145,home,Vitória SC,André Silva,,,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,17,17,False,22.0,15.0,3.0,1.0,3.0,5.0,12.0,17.0,2.0,1.0,,,,,90.0,33.0,7.1,9.0,4,,,1.0,2.0,5.0,4.0,,,2.0,2.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,
