match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced
12448377,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,1,1,False,31.0,28.0,7.0,4.0,0.0,28.0,28.0,3.0,1.0,6.0,1.0,1.0,1.0,90.0,36.0,6.7,3.0,0.0001489,0,-0.5912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448377,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,29.0,26.0,3.0,1.0,0.0,13.0,13.0,18.0,4.0,2.0,,,,90.0,63.0,8.0,9.0,0.0160659,2,,,,True,13.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,0.8226,0.8073,2.0,,,,,,,,,,,,,,
12448377,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,78.0,74.0,7.0,4.0,0.0,52.0,53.0,25.0,5.0,3.0,,,,90.0,87.0,7.6,4.0,0.0117075,1,,,,,22.0,,2.0,2.0,3.0,,,1.0,1.0,1.0,,1.0,,,,0.4972,0.9756,,2.0,,,,,,,,,,,,,
12448377,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,84.0,77.0,7.0,1.0,0.0,51.0,53.0,31.0,10.0,5.0,,,,90.0,98.0,6.9,7.0,0.00751123,1,,,,,26.0,,4.0,4.0,3.0,,,1.0,,,,1.0,,,,0.025,0.0938,,2.0,,,,,,,,,,,,,
12448377,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175,109,M,1133233,EUR,1068422400,D,29,29,False,37.0,24.0,3.0,,0.0,12.0,17.0,25.0,5.0,3.0,,,,90.0,62.0,7.2,18.0,0.124151,0,,,,,14.0,5.0,2.0,2.0,3.0,,,,,,2.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,
12448377,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,58.0,54.0,9.0,7.0,0.0,28.0,29.0,30.0,1.0,6.0,,,,89.0,68.0,7.1,10.0,0.0523449,0,,,,,26.0,1.0,,1.0,3.0,,,,,,,2.0,1.0,,,,,1.0,,,2.0,1.0,4.0,,,,,,,,,
12448377,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,61.0,45.0,3.0,1.0,0.0,23.0,30.0,32.0,2.0,5.0,,,,90.0,79.0,7.5,21.0,0.993018,1,,,,,22.0,1.0,4.0,9.0,7.0,2.0,1.0,,,,,2.0,2.0,2.0,,0.0351,,2.0,3.0,,2.0,,1.0,2.0,1.0,,,,,,,
12448377,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,19.0,12.0,1.0,1.0,0.0,5.0,6.0,16.0,1.0,3.0,,,,83.0,38.0,6.7,16.0,0.076689,3,,,,,7.0,3.0,2.0,8.0,3.0,1.0,,2.0,,,,,,1.0,,0.444,0.2037,1.0,,,4.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,
12448377,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,M,7,7,False,39.0,32.0,1.0,1.0,0.0,12.0,12.0,31.0,,5.0,,,,90.0,61.0,6.7,19.0,0.427423,2,,,,,20.0,4.0,1.0,8.0,4.0,,1.0,1.0,,,,,,2.0,,0.0377,0.0567,1.0,1.0,,6.0,1.0,1.0,,2.0,,,1.0,,,,
12448377,home,Go Ahead Eagles,Oliver Antman,oliver-antman,O. Antman,M,18,185,1317,M,975743,EUR,997833600,M,19,19,False,28.0,24.0,,,0.0,10.0,11.0,18.0,,3.0,,,,59.0,40.0,6.7,8.0,0.0631183,3,,,,,14.0,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,,2.0,1.0,0.3971,0.2163,1.0,,,2.0,,,,,1.0,1.0,,,,,
