match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_fouls,stat_challengeLost,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_penaltyConceded,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyWon
11940486,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1875,M,,100389,EUR,670204800,M,15,15,False,23.0,18.0,7.0,4.0,12.0,15.0,8.0,6.0,,,,42.0,27.0,6.6,6.0,0,True,6.0,,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,
11940486,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7727,M,ederson99,946888,EUR,931305600,M,13,13,False,38.0,29.0,3.0,1.0,10.0,14.0,24.0,7.0,,,,90.0,60.0,7.7,10.0,2,,19.0,2.0,6.0,11.0,1.0,1.0,3.0,,4.0,4.0,4.0,,,,3.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,
11940486,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2530,M,,965011,EUR,1026345600,M,22,22,False,50.0,44.0,8.0,6.0,17.0,18.0,32.0,6.0,,,,78.0,65.0,7.0,9.0,0,,27.0,1.0,4.0,3.0,2.0,,3.0,,2.0,2.0,,,,,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,
11940486,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4262,M,Miranchuk,324353,EUR,813888000,F,59,59,False,38.0,32.0,2.0,2.0,10.0,10.0,32.0,3.0,,,,90.0,58.0,7.3,17.0,1,,23.0,2.0,5.0,4.0,1.0,,1.0,,1.0,,1.0,,4.0,1.0,1.0,1.0,,7.0,2.0,,,1.0,2.0,,,,,,,,,,1.0
11940486,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,F,7,7,False,39.0,32.0,3.0,2.0,13.0,15.0,27.0,2.0,,,,86.0,56.0,8.6,13.0,4,,20.0,,6.0,2.0,,,,1.0,2.0,,,,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,,,,2.0,,,,,
11940486,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14750,M,cdk,960441,EUR,984182400,F,17,17,False,18.0,13.0,1.0,1.0,2.0,4.0,15.0,2.0,,,,78.0,36.0,6.8,14.0,1,,12.0,,9.0,2.0,1.0,,,,2.0,1.0,,,1.0,1.0,3.0,,,6.0,2.0,2.0,1.0,,3.0,,,,,,,,,,
11940486,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,189,7391,M,pasalicmario,190437,EUR,792288000,M,8,8,True,17.0,16.0,,,7.0,8.0,9.0,6.0,,,,48.0,27.0,6.7,3.0,1,,9.0,1.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,
11940486,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2129,M,,132318,EUR,708220800,D,77,77,True,1.0,1.0,,,1.0,1.0,,,,,,12.0,3.0,6.6,1.0,0,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11940486,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6698,M,scamacca,807301,EUR,915148800,F,90,90,True,3.0,1.0,,,,,3.0,,,,,12.0,4.0,6.5,3.0,0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11940486,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2307,M,,1157713,EUR,916185600,D,4,4,True,2.0,1.0,,,1.0,1.0,1.0,,,,,10.0,4.0,6.6,1.0,0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11940486,away,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3964,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,2.0,2.0,,,,,2.0,,,,,10.0,3.0,6.5,1.0,0,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11940486,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,5827,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940486,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,302,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940486,away,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,538,M,,79680,EUR,631497600,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,José,Luis Palomino,,,,,,,,
11940486,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940486,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2045,M,,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940486,away,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1110,M,,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940486,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,556,M,,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
