match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_hitWoodwork,stat_clearanceOffLine
12765070,home,FC Lugano,Amir Saipi,saipi-amir,A. Saipi,G,1,192,334,M,985068,EUR,963014400,G,1,1,False,49.0,40.0,17.0,9.0,0.0,40.0,45.0,4.0,10.0,1.0,4.0,90.0,61.0,7.7,9.0,0.00029104,0,0.6035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765070,home,FC Lugano,Mattia Zanotti,mattia-zanotti,M. Zanotti,D,46,177,531,M,1012175,EUR,1042243200,D,46,46,False,55.0,52.0,6.0,5.0,0.0,28.0,29.0,29.0,6.0,,,90.0,81.0,7.2,11.0,0.783442,2,,,,24.0,3.0,8.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,0.0659,1.0,,,,,,,,,,,,,
12765070,home,FC Lugano,Antonios Papadopoulos,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,D,6,6,False,59.0,55.0,4.0,2.0,0.0,36.0,37.0,22.0,4.0,,,90.0,72.0,7.8,4.0,0.0110977,1,,,,19.0,,6.0,4.0,,,,,,,5.0,3.0,,,,,3.0,0.0247,,3.0,1.0,1.0,1.0,1.0,0.0789,,,,,,,
12765070,home,FC Lugano,Albian Hajdari,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,5,5,False,89.0,82.0,6.0,4.0,0.0,63.0,67.0,22.0,2.0,,,90.0,101.0,7.6,7.0,0.0284306,1,,,,19.0,,4.0,5.0,2.0,,,,1.0,,2.0,2.0,2.0,,,,2.0,0.0777,1.0,,3.0,,,2.0,,1.0,,,,,,
12765070,home,FC Lugano,Martim Marques,martim-marques,M. Marques,D,26,171,135,M,1142560,EUR,1076457600,D,26,26,False,41.0,35.0,4.0,1.0,0.0,17.0,21.0,22.0,2.0,,,88.0,61.0,7.9,7.0,0.071341,1,,,,20.0,2.0,3.0,4.0,,,2.0,1.0,,,1.0,3.0,1.0,,,,1.0,0.1866,2.0,1.0,,1.0,1.0,,0.8997,,2.0,,,,,
12765070,home,FC Lugano,Mohamed Belhadj Mahmoud,mohamed-haj-mahmoud,M. H. Mahmoud,M,29,179,1631,M,1008597,EUR,956534400,M,29,29,False,46.0,42.0,4.0,3.0,1.0,17.0,19.0,27.0,5.0,,,77.0,56.0,7.4,7.0,0.0519592,2,,,,25.0,,4.0,4.0,,1.0,2.0,,,1.0,,2.0,1.0,,,1.0,1.0,0.1276,1.0,,1.0,1.0,,1.0,0.1055,1.0,,,,,,
12765070,home,FC Lugano,Anto Grgić,anto-grgic,A. Grgić,M,8,188,123,M,318741,EUR,849139200,M,8,8,False,68.0,59.0,6.0,4.0,1.0,26.0,29.0,43.0,12.0,,,90.0,84.0,7.6,12.0,0.194551,2,,,,34.0,4.0,4.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,0.0547,3.0,1.0,,,,1.0,,1.0,1.0,,,,,
12765070,home,FC Lugano,Renato Steffen,renato-steffen,R. Steffen,M,11,170,399,M,243049,EUR,689126400,M,11,11,False,56.0,46.0,3.0,2.0,0.0,19.0,20.0,39.0,3.0,,,90.0,81.0,7.5,16.0,0.644692,5,,,,29.0,3.0,6.0,8.0,1.0,2.0,4.0,3.0,3.0,1.0,,2.0,2.0,,1.0,3.0,2.0,0.716,2.0,,,1.0,,,0.2747,1.0,2.0,2.0,,,,
12765070,home,FC Lugano,Uran Bislimi,bislimi-uran,U. Bislimi,M,25,183,156,M,927386,EUR,938217600,M,25,25,False,45.0,35.0,2.0,2.0,0.0,8.0,8.0,37.0,4.0,,,66.0,64.0,7.4,13.0,0.422716,3,,,,27.0,,4.0,8.0,1.0,1.0,2.0,1.0,,1.0,,4.0,3.0,,1.0,3.0,,0.9067,3.0,1.0,,2.0,,1.0,0.5849,,,2.0,1.0,,,
12765070,home,FC Lugano,Ignacio Aliseda,ignacio-aliseda,I. Aliseda,M,31,169,435,M,940697,EUR,952992000,M,31,31,False,38.0,35.0,4.0,3.0,0.0,9.0,10.0,28.0,3.0,,,66.0,55.0,8.2,6.0,0.262167,3,,,,26.0,,2.0,7.0,,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,,1.0,3.0,,0.2227,3.0,,,,,2.0,,1.0,,,,,,
