match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,captain,stat_aerialLost,stat_wonTackle,stat_aerialWon,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_challengeLost,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117177,home,Fluminense,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,False,19.0,16.0,1.0,1.0,0.0,7.0,7.0,12.0,,3.0,,,,71.0,31.0,7.2,11.0,0.038686,2,,9.0,,8.0,2.0,,2.0,,,,,0.3176,0.3238,2.0,,,4.0,,,,2.0,,,4.0,,,,,1.0,1.0,,,
12117177,home,Fluminense,Antônio Carlos,,,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,19.0,15.0,4.0,3.0,0.0,10.0,12.0,7.0,2.0,,,,,45.0,23.0,6.9,5.0,0.00086133,2,,5.0,,,,,,,1.0,,,0.0769,,,,,,,2.0,,,,,,,2.0,,,,,,,
12117177,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,True,15.0,15.0,,,0.0,9.0,9.0,6.0,5.0,2.0,1.0,,,19.0,23.0,7.0,1.0,0.0334091,0,,6.0,,3.0,3.0,,,,,2.0,,,,1.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,
12117177,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,5.0,3.0,2.0,,0.0,,,6.0,2.0,,,,,19.0,12.0,7.2,2.0,0.0491236,2,,4.0,1.0,1.0,,,1.0,,1.0,2.0,,0.1499,0.0511,1.0,,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,
12117177,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,5.0,3.0,,,0.0,,,5.0,4.0,2.0,3.0,,,14.0,9.0,6.9,2.0,0.0007934,0,,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12117177,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,4.0,4.0,,,0.0,,,4.0,,,,,,13.0,4.0,6.6,,0.00291482,0,,4.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117177,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,home,Fluminense,Esquerdinha,Esquerdinha,,esquerdinha,Esquerdinha,D,28,180,428,M,1597264,EUR,1141084800,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Marcelo12,,,,,,,,,,,,,,,,,,
12117177,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,home,Fluminense,Renato Augusto,,,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,27.0,24.0,5.0,3.0,0.0,22.0,24.0,3.0,,11.0,,4.0,5.0,90.0,42.0,7.8,3.0,0.0002412,0,-0.044,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
12117177,away,Bahia,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,17.0,13.0,,,0.0,10.0,11.0,7.0,4.0,,1.0,,,38.0,28.0,6.6,8.0,0.0178561,0,,4.0,1.0,2.0,,,,,,3.0,,,,1.0,,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,
12117177,away,Bahia,Gabriel Xavier,Gabriel Xavier,,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,59.0,50.0,7.0,2.0,0.0,33.0,38.0,21.0,10.0,4.0,,,,90.0,81.0,7.6,9.0,0.00583045,0,,17.0,,2.0,,,,12.0,1.0,6.0,,,,,,,1.0,5.0,4.0,1.0,,,1.0,,,,,,,,,,
12117177,away,Bahia,Kanu,,,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,66.0,60.0,5.0,4.0,0.0,43.0,45.0,21.0,8.0,3.0,,,,90.0,75.0,7.0,6.0,0.00903705,0,,17.0,,2.0,,,,3.0,,3.0,1.0,,,,,,1.0,1.0,5.0,,,,,,,,,,,,,,
12117177,away,Bahia,Iago Borduchi,,,iago,I. Borduchi,D,25,181,848,M,869644,EUR,859075200,D,25,25,False,49.0,44.0,,,0.0,23.0,26.0,23.0,5.0,3.0,,,,90.0,67.0,7.6,7.0,0.395105,0,,21.0,,1.0,,1.0,,4.0,3.0,4.0,1.0,,,1.0,,,,4.0,1.0,,,,,2.0,,,,,,,,,
12117177,away,Bahia,Everton Ribeiro,,,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,47.0,39.0,2.0,1.0,0.0,15.0,16.0,31.0,8.0,3.0,3.0,,,90.0,62.0,7.2,12.0,0.145316,2,,24.0,,2.0,4.0,1.0,,,,2.0,,0.0301,,1.0,evertonri,True,,1.0,1.0,,,2.0,,1.0,,,,2.0,,,,,
12117177,away,Bahia,Caio Alexandre,,,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,69.0,66.0,2.0,1.0,0.0,29.0,30.0,40.0,1.0,6.0,1.0,,,76.0,73.0,6.5,6.0,0.0263751,0,,37.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,
12117177,away,Bahia,Jean Lucas,,,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,48.0,42.0,6.0,4.0,0.0,15.0,17.0,31.0,6.0,4.0,3.0,,,90.0,61.0,7.1,9.0,0.17926,2,,27.0,,6.0,2.0,,,1.0,1.0,1.0,1.0,0.0603,,1.0,,,,,1.0,,,1.0,4.0,2.0,,2.0,,,,,,,
12117177,away,Bahia,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,7.0,5.0,,,0.0,1.0,1.0,6.0,1.0,1.0,,,,62.0,14.0,6.7,5.0,0.0203327,1,,4.0,,3.0,,,1.0,1.0,,1.0,,0.0388,0.0145,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,
12117177,away,Bahia,Luciano Rodríguez,,,luciano-rodriguez,L. Rodríguez,F,19,179,4244,M,1099361,EUR,1058313600,F,17,17,False,12.0,7.0,1.0,,0.0,4.0,6.0,7.0,4.0,1.0,2.0,,,62.0,25.0,5.8,10.0,0.0598322,3,,3.0,1.0,6.0,2.0,,2.0,,,1.0,2.0,1.3196,0.7231,2.0,,,1.0,,,,2.0,1.0,,1.0,3.0,1.0,,,,,,,
12117177,away,Bahia,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,False,22.0,19.0,,,0.0,10.0,11.0,13.0,2.0,3.0,2.0,,,76.0,33.0,6.9,6.0,0.0296235,2,,10.0,2.0,3.0,1.0,,,,1.0,,1.0,0.2503,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,
12117177,away,Bahia,Santiago Arias,,,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,True,21.0,17.0,1.0,1.0,0.0,8.0,8.0,17.0,1.0,2.0,,,,52.0,32.0,6.4,10.0,0.0520168,0,,10.0,4.0,2.0,,,,,,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,
12117177,away,Bahia,Cauly,,,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,True,6.0,5.0,,,0.0,1.0,1.0,5.0,1.0,,,,,28.0,14.0,6.0,7.0,0.00169026,0,,4.0,,9.0,2.0,,,,,,2.0,,,,,,,,,,4.0,1.0,2.0,1.0,,,,,,,,,
12117177,away,Bahia,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,1.0,,,,0.0,,,1.0,,,,,,28.0,2.0,6.5,1.0,,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,Carlos De Pena,,,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,28.0,22.0,5.0,3.0,0.0,12.0,13.0,16.0,,2.0,,,,14.0,30.0,6.6,6.0,0.0538493,1,,11.0,1.0,2.0,,,,,,,1.0,0.0335,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,
12117177,away,Bahia,Rafael Ratão,,,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,4.0,3.0,,,0.0,1.0,1.0,3.0,3.0,,,,,14.0,7.0,6.8,1.0,0.00030603,0,,2.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12117177,away,Bahia,Adriel,Adriel,,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,Luciano Juba,,,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,F,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,David Duarte,,,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,Víctor Cuesta,,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,Yago Felipe,,,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117177,away,Bahia,Tiago Souza,,,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
