match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_goals,stat_goalAssist,player_sofascoreId,stat_totalOffside,stat_clearanceOffLine
11401901,home,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,194.0,90,M,1087744,EUR,1042588800,F,9,9,False,8.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,,,,65.0,16.0,6.7,4.0,0.0375041,0,,,,34,,1.0,3.0,3.0,4.0,,,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,
11401901,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178.0,40,M,1046725,EUR,1025308800,D,13,13,True,25.0,21.0,5.0,2.0,10.0,10.0,15.0,23.0,4.0,,,,63.0,39.0,7.6,8.0,0.253439,0,,,,6,8.0,1.0,1.0,1.0,4.0,,,,,,,,1.0,,3.0,1.0,,,2.0,,,6.0,,4.0,,,,,,,,
11401901,home,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,180.0,5896,M,794373,EUR,835920000,D,2,2,True,24.0,21.0,4.0,2.0,8.0,9.0,13.0,16.0,2.0,,,,25.0,32.0,7.1,6.0,0.162535,1,,,,2,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,0.0152,,1.0,0.1442,1.0,,,,,,,1.0,,,
11401901,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173.0,300,M,975307,EUR,972518400,F,7,7,True,15.0,14.0,,,7.0,7.0,8.0,9.0,2.0,,,,25.0,19.0,6.9,2.0,0.0154846,1,,,,10,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,0.0149,,,,,,1.0,,,,,,,,
11401901,home,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,178.0,5668,M,1211982,EUR,1081123200,F,26,26,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,,,,11.0,11.0,6.5,4.0,0.001047,0,,,,26,,,,2.0,2.0,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11401901,home,Vitesse,Said Hamulić,said-hamulic,S. Hamulić,F,188.0,431,M,1106808,EUR,973987200,F,10,10,True,,,,,,,,2.0,,,,,11.0,7.0,6.0,3.0,,3,,,,9,2.0,,1.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,0.3393,,1.0,0.0785,1.0,,,2.0,1.0,,,,,,
11401901,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186.0,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196.0,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,0,,Tom Bramel,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185.0,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,,0,,Giovanni van Zwam,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,home,Vitesse,Mats Egbring,egbring-mats,M. Egbring,D,183.0,90,M,1514878,EUR,1158451200,D,56,56,True,,,,,,,,,,,,,,,,,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,home,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,176.0,358,M,1126966,EUR,1061164800,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,home,Vitesse,Jordi Altena,altena-jordi,J. Altena,M,,103,M,1388307,EUR,1070496000,M,44,44,True,,,,,,,,,,,,,,,,,,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177.0,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Jasper Schendelaar,jasper-schendelaar,J. Schendelaar,G,182.0,179,M,856636,EUR,967852800,G,1,1,False,41.0,21.0,33.0,13.0,9.0,11.0,12.0,30.0,17.0,,5.0,10.0,90.0,60.0,8.7,21.0,0.00415732,0,0.4835,Jasper,Schendelaar,1,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Eliano Reijnders,eliano-reijnders,E. Reijnders,D,168.0,8068,M,960112,EUR,972259200,D,23,23,False,16.0,14.0,1.0,,6.0,7.0,8.0,10.0,4.0,,,,90.0,28.0,6.5,7.0,0.0110078,0,,,,2,1.0,,1.0,4.0,3.0,,,,,1.0,2.0,,2.0,,2.0,2.0,,,,,,,2.0,,,,,,,eliano.r,,
11401901,away,PEC Zwolle,Sam Kersten,sam-kersten,S. Kersten,D,191.0,83,M,847072,EUR,886118400,D,4,4,False,29.0,21.0,5.0,,18.0,21.0,3.0,8.0,6.0,,,,90.0,46.0,7.1,8.0,0.00216727,0,,,,4,,5.0,,7.0,2.0,,,,3.0,,1.0,,8.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
11401901,away,PEC Zwolle,Bram van Polen,bram-van-polen,B. v. Polen,D,179.0,52,M,17032,EUR,497836800,D,2,2,False,30.0,23.0,4.0,2.0,16.0,20.0,7.0,10.0,8.0,,,,90.0,46.0,7.0,8.0,0.00186415,0,,,,,,1.0,2.0,3.0,4.0,,,,3.0,1.0,1.0,,8.0,1.0,2.0,1.0,,,,,,,1.0,,,,True,,,,,
11401901,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,187.0,281,M,1005693,EUR,1045612800,D,15,15,False,24.0,14.0,4.0,1.0,5.0,9.0,10.0,17.0,2.0,,,,89.0,52.0,6.6,16.0,0.0258045,0,,,,4,2.0,1.0,1.0,8.0,8.0,1.0,1.0,,2.0,,2.0,,3.0,,5.0,4.0,2.0,,,,,,3.0,1.0,,,,,,,,
11401901,away,PEC Zwolle,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,182.0,150,M,1050828,EUR,1023408000,M,28,28,False,35.0,27.0,2.0,,14.0,19.0,13.0,16.0,9.0,,,,90.0,47.0,6.7,8.0,0.0920937,0,,Zico Buurmeester,,8,,6.0,,9.0,2.0,,,,1.0,,1.0,,2.0,2.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,
11401901,away,PEC Zwolle,Younes Namli,younes-namli,Y. Namli,M,180.0,239,M,235538,EUR,772070400,M,7,7,False,31.0,23.0,3.0,2.0,9.0,9.0,14.0,25.0,4.0,,,,84.0,47.0,7.6,14.0,0.0438006,1,,,,9,3.0,,,2.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,0.0362,,1.0,0.2907,,,,,,,1.0,,,,
11401901,away,PEC Zwolle,Lennart Thy,lennart-thy,L. Thy,F,184.0,263,M,109126,EUR,698976000,M,9,9,False,16.0,13.0,,,5.0,5.0,8.0,11.0,1.0,,,,90.0,29.0,6.9,6.0,0.0328953,0,,,,9,,1.0,,5.0,5.0,2.0,,,1.0,1.0,,,2.0,,4.0,2.0,1.0,,,,,1.0,2.0,,,,,,1.0,,1.0,
11401901,away,PEC Zwolle,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,185.0,272,M,1001468,EUR,949622400,M,11,11,False,43.0,34.0,4.0,1.0,10.0,12.0,24.0,31.0,6.0,,,,90.0,56.0,6.9,13.0,0.0808157,1,,,,6,,1.0,,4.0,7.0,2.0,2.0,2.0,,2.0,,,,,4.0,2.0,1.0,0.0418,,,,,1.0,,,1.0,,,,,,
11401901,away,PEC Zwolle,Odysseus Velanas,odysseus-velanas,O. Velanas,M,180.0,83,M,846003,EUR,897004800,M,18,18,False,12.0,11.0,,,6.0,6.0,5.0,7.0,3.0,,,,65.0,25.0,6.7,6.0,0.00952993,0,,Odysseus,Velanas,18,1.0,2.0,,4.0,1.0,2.0,,,2.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Apostolos Vellios,apostolos-vellios,A. Vellios,F,191.0,184,M,51021,EUR,694828800,F,14,14,False,22.0,10.0,2.0,,3.0,4.0,7.0,18.0,3.0,,,,90.0,40.0,6.6,18.0,0.0424328,1,,Apostolos,Vellios,,,8.0,9.0,14.0,9.0,2.0,,,,4.0,4.0,,3.0,,,,,0.0524,,,,,,,,1.0,,,,,1.0,
11401901,away,PEC Zwolle,Ryan Thomas,ryan-thomas,R. Thomas,M,174.0,138,M,333571,EUR,787881600,M,30,30,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,,25.0,13.0,7.2,2.0,0.00192936,2,,Ryan,Thomas,30,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,0.0567,,1.0,0.0286,,,,,,,,,,,1.0
11401901,away,PEC Zwolle,Dean Huiberts,huiberts-dean,D. Huiberts,M,186.0,75,M,990922,EUR,958435200,M,8,8,True,2.0,1.0,,,,,1.0,2.0,,,,,11.0,4.0,6.3,2.0,0.00102527,0,,,,30,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,183.0,49,M,1172732,EUR,1074211200,D,33,33,True,1.0,1.0,,,1.0,1.0,,,,,,,1.0,2.0,,,5.2e-07,0,,Damian van der Haar,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Mike Hauptmeijer,mike-hauptmeijer,M. Hauptmeijer,G,190.0,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Duke Verduin,duke-verduin,D. Verduin,G,195.0,34,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,,0,,Duke Verduin,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Luis Görlich,luis-gorlich,L. Görlich,D,182.0,16,M,944299,EUR,954547200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,181.0,517,M,1021104,EUR,991094400,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Nico Serrano,nico-serrano,N. Serrano,M,178.0,464,M,1019318,EUR,1046822400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Lennart Czyborra,lennart-czyborra,L. Czyborra,M,181.0,99,M,942990,EUR,925689600,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401901,away,PEC Zwolle,Anthony Fontana,anthony-fontana,A. Fontana,M,173.0,56,M,928318,EUR,939859200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
