match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_errorLeadToAShot,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_aerialLost,stat_totalCross,stat_keyPass,stat_shotOffTarget,player_sofascoreId,stat_accurateCross,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
12624428,home,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,15.0,11.0,,,0.0,4.0,4.0,7.0,11.0,2.0,,,,,,90.0,28.0,6.9,9.0,2,,5.0,9.0,,1.0,2.0,,1.0,,3.0,,,5.0,2.0,1.0,,,1.0,1.0,,,2.0,,,3.0,,,,,,,,
12624428,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,True,36.0,31.0,2.0,2.0,0.0,12.0,13.0,19.0,24.0,,2.0,,,,,45.0,41.0,6.7,7.0,0,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
12624428,home,Al-Fayha,Gabriel Vareta,gabriel-vareta,G. Vareta,D,25,183.0,214,M,1485273,EUR,1116201600,D,23,23,True,12.0,10.0,4.0,2.0,0.0,6.0,6.0,4.0,6.0,,,,,,,16.0,13.0,6.3,2.0,0,,3.0,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
12624428,home,Al-Fayha,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,24,24,True,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,14.0,10.0,6.5,2.0,1,,2.0,1.0,,1.0,,,1.0,,,Sattam Al-Roqi,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,
12624428,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,3.0,,,,,10.0,11.0,6.4,2.0,0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12624428,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,99,99,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,10.0,7.0,6.6,1.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12624428,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624428,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624428,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,D,75,75,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Khalid Al Rammah,,,,,,,,,,,,,,,,,,,,,,
12624428,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624428,away,Al-Hilal,Bono,bono,Bono,G,37,195.0,54623,M,360938,EUR,670809600,G,37,37,False,25.0,13.0,21.0,9.0,0.0,6.0,7.0,7.0,18.0,1.0,10.0,,,,,90.0,33.0,6.9,12.0,0,,,,,,,,,,,,,,,,,,,,,,,BonoY,,,,2.0,2.0,,,,,
12624428,away,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200,D,88,88,False,38.0,33.0,2.0,,0.0,13.0,16.0,20.0,24.0,3.0,6.0,,,,,88.0,54.0,6.7,9.0,0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,Hamad,Al Yami,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,
12624428,away,Al-Hilal,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,126071,EUR,677376000,D,3,3,False,45.0,40.0,13.0,8.0,0.0,25.0,26.0,15.0,19.0,5.0,3.0,,,,,90.0,58.0,7.2,6.0,1,,4.0,3.0,,,,,1.0,,,,,2.0,1.0,1.0,,2.0,1.0,3.0,,,1.0,kkoulibaly26,,,,,,1.0,,,,
12624428,away,Al-Hilal,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200,D,4,4,False,33.0,29.0,4.0,2.0,0.0,26.0,27.0,3.0,6.0,4.0,2.0,,,,,90.0,42.0,7.2,4.0,0,,3.0,3.0,,,,,3.0,,,,,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,
12624428,away,Al-Hilal,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400,D,24,24,False,46.0,37.0,4.0,4.0,0.0,24.0,28.0,13.0,21.0,3.0,9.0,,,,,90.0,70.0,7.2,17.0,1,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,4.0,,,3.0,,,,,,,,,1.0,1.0,,,
12624428,away,Al-Hilal,Rúben Neves,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200,M,8,8,False,68.0,62.0,13.0,9.0,1.0,34.0,36.0,30.0,35.0,4.0,5.0,,,,,90.0,80.0,7.5,7.0,1,,2.0,2.0,2.0,,,,1.0,,,,,1.0,,,,2.0,,,3.0,1.0,,rubenneves,2.0,,1.0,,,,,1.0,,
12624428,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000,M,28,28,False,65.0,59.0,5.0,3.0,0.0,20.0,21.0,40.0,45.0,2.0,10.0,,,,,90.0,77.0,8.3,6.0,2,,4.0,7.0,1.0,,2.0,2.0,3.0,,,,,2.0,,3.0,,1.0,2.0,,1.0,2.0,,,1.0,,,,,,2.0,,1.0,
12624428,away,Al-Hilal,Kaio César,kaio-cesar,Kaio César,M,37,168.0,5030,M,1396009,EUR,1076803200,M,27,27,False,18.0,15.0,1.0,1.0,0.0,2.0,2.0,13.0,18.0,1.0,3.0,,,,,72.0,46.0,7.1,13.0,3,,7.0,9.0,2.0,3.0,4.0,3.0,3.0,,3.0,Kaio César,,,4.0,1.0,,,2.0,,2.0,,2.0,,,,1.0,,,,,,,
12624428,away,Al-Hilal,Malcom,malcom,Malcom,M,10,171.0,13905,M,551772,EUR,856915200,M,77,77,False,43.0,38.0,7.0,5.0,0.0,5.0,5.0,33.0,38.0,,1.0,,,,,87.0,51.0,8.0,9.0,1,,2.0,3.0,,1.0,2.0,1.0,,,1.0,,,1.0,2.0,,,,,,,4.0,1.0,malcomoliveira_97,,,,,,,,2.0,,
12624428,away,Al-Hilal,Salem Al-Dawsari,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,160893,EUR,682560000,M,29,29,False,39.0,32.0,2.0,2.0,1.0,9.0,10.0,24.0,30.0,,6.0,,,,,90.0,55.0,7.9,12.0,2,True,6.0,7.0,1.0,2.0,5.0,3.0,3.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,4.0,2.0,29salem,1.0,,,,,1.0,,2.0,,1.0
12624428,away,Al-Hilal,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,1047227,EUR,1051833600,F,11,11,False,11.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,10.0,,,,,,,63.0,19.0,7.0,8.0,2,,2.0,3.0,,,1.0,,1.0,,2.0,,,,,1.0,,,1.0,,,1.0,2.0,marcosleonardo09,,1.0,,,,,,,,
12624428,away,Al-Hilal,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189.0,24095,M,192144,EUR,779673600,F,9,9,True,13.0,9.0,2.0,2.0,0.0,1.0,1.0,8.0,12.0,,1.0,,,,,27.0,24.0,7.3,9.0,2,,3.0,2.0,,1.0,1.0,,1.0,,1.0,,,,3.0,1.0,,,1.0,1.0,,,,AleksMitrović,,,1.0,,,,1.0,,1.0,
12624428,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,915991,EUR,937094400,F,99,99,True,15.0,10.0,,,0.0,5.0,7.0,5.0,8.0,,2.0,,,,,18.0,24.0,7.1,6.0,0,,2.0,6.0,,,1.0,,4.0,,1.0,,,1.0,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,
12624428,away,Al-Hilal,Khalid Al-Ghannam,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,7,7,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,10.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624428,away,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,1134261,EUR,1027382400,M,15,15,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,9.0,3.0,6.6,,0,,,1.0,,,,,,,1.0,Mohammed Al-Qahtani,,,,,,,,,,,,,,,,,,,,,,
12624428,away,Al-Hilal,Mohammed Al-Owais,mohammed-al-owais,M. Al-Owais,G,33,185.0,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624428,away,Al-Hilal,Mohammed Al-Rubaie,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,920497,EUR,871516800,G,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624428,away,Al-Hilal,Turki Al Ghamil,turki-al-ghamil,T. A. Ghamil,F,,,40,M,1542607,EUR,1107302400,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Turki Al Ghamil,,,,,,,,,,,,,,,,,,,,,,
