match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_fouls,player_sofascoreId,stat_totalCross,stat_challengeLost,stat_totalContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_dispossessed,stat_errorLeadToAShot,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_totalOffside
13981462,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,26.0,18.0,16.0,8.0,0.0,12.0,13.0,6.0,13.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,31.0,6.8,8.0,0.00631819,29.621020675192,4.0,25.725,9.765,0.1552,0,-0.1788,0.13,0.01,-0.02,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,home,Como,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,27,27,False,56.0,44.0,11.0,5.0,0.0,24.0,26.0,20.0,30.0,3.0,3.0,,,,,,90.0,87.0,7.0,16.0,0.00823554,188.81964566153,23.0,79.065,10.71,,2,,0.1,-0.03,-0.07,,1.0,2.0,1.0,7.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0305,0.0217,-0.17,,,,,,,,,,,,,,,,,,,,,,
13981462,home,Como,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,34,34,False,56.0,51.0,4.0,1.0,0.0,43.0,43.0,8.0,13.0,9.0,3.0,,,,,,90.0,67.0,6.5,5.0,0.00221146,128.10181839794,18.0,10.29,8.61,,0,,0.11,0.04,-0.05,,3.0,1.0,4.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13981462,home,Como,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,1403348,EUR,1104969600,D,14,14,False,57.0,55.0,3.0,3.0,0.0,37.0,37.0,18.0,20.0,,6.0,,,,,,45.0,59.0,6.8,2.0,0.00362962,61.344425636889,12.0,26.88,6.3,,0,,-0.02,0.05,0.17,,2.0,2.0,4.0,3.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
13981462,home,Como,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,3,3,False,31.0,25.0,4.0,1.0,0.0,14.0,16.0,11.0,15.0,3.0,2.0,,,,,,90.0,53.0,6.8,8.0,0.00382222,51.548982776538,3.0,39.48,32.025,,0,,-0.05,0.0,-0.15,,,1.0,2.0,8.0,,,1.0,3.0,2.0,,4.0,,,,,,1.0,alexxv_5,1.0,1.0,1.0,32.275327558369,1.0,,,,,,,,,,,,,
13981462,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,55.0,49.0,4.0,3.0,0.0,29.0,30.0,20.0,25.0,1.0,3.0,,,,,,90.0,61.0,6.4,7.0,0.0106125,161.23911322835,21.0,42.525,13.125,,0,,0.09,0.08,-0.2,,,1.0,6.0,2.0,,,,,,,1.0,,,,Maximo Perrone,,2.0,maxiperrone16,,3.0,1.0,,,,,,,,,,,,,,,
13981462,home,Como,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,M,8,8,False,14.0,12.0,1.0,1.0,0.0,9.0,9.0,3.0,5.0,,1.0,,,,,,21.0,17.0,6.3,4.0,0.0006056,25.043251418743,3.0,1.575,7.245,,1,,-0.1,0.01,-0.12,,,,1.0,,,1.0,,,,1.0,,0.0944,,0.01,,,,sergiroberto,,,,,,True,1.0,1.0,,,,,,,,,,
13981462,home,Como,Nicolas-Gerrit Kühn,nicolas-gerrit-kuhn,N. Kühn,F,19,174,2326,M,877835,EUR,946684800,M,19,19,False,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,,1.0,,,,,,45.0,16.0,6.3,3.0,0.00240225,53.573718966893,7.0,-3.15,10.29,,1,,-0.05,-0.32,-0.04,,,,2.0,,,,,,,1.0,,0.1829,,-0.3,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
13981462,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,10,10,False,35.0,28.0,3.0,,0.0,11.0,12.0,17.0,23.0,,3.0,,,,,,89.0,59.0,8.3,17.0,0.230354,126.76200628672,19.0,50.61,18.06,,3,,0.45,0.21,-0.06,,2.0,2.0,7.0,9.0,3.0,,,3.0,3.0,4.0,4.0,0.3498,1.0742,0.5,,,3.0,nicopaz1o,6.0,,2.0,18.60929187261,1.0,,1.0,,,3.0,1.0,1.0,4.0,,,,,
13981462,home,Como,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185,4146,M,1800245,EUR,1132531200,M,17,17,False,27.0,22.0,2.0,1.0,1.0,5.0,6.0,17.0,21.0,1.0,4.0,,,,,,82.0,38.0,7.0,10.0,0.209143,165.37323673366,15.0,70.77,18.69,,2,,0.38,0.51,-0.07,,,,2.0,1.0,1.0,,,,,3.0,,0.3765,0.1646,0.01,,,2.0,,1.0,,1.0,86.218556443692,5.0,,1.0,,1.0,,1.0,,4.0,1.0,1.0,,,
