match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
12501515,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,30.0,15.0,22.0,7.0,0.0,9.0,9.0,6.0,21.0,1.0,1.0,12.0,1.0,2.0,1.0,90.0,39.0,6.5,15.0,0.00250604,0,-0.8879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,False,37.0,23.0,12.0,4.0,0.0,10.0,15.0,13.0,24.0,4.0,4.0,2.0,,,,90.0,58.0,6.5,21.0,0.0238368,1,,,,2.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0211,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,32.0,24.0,7.0,2.0,0.0,13.0,16.0,11.0,16.0,6.0,9.0,4.0,3.0,,,90.0,50.0,7.0,10.0,0.0031089,0,,,,,3.0,1.0,6.0,,,,2.0,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,40.0,29.0,5.0,2.0,0.0,18.0,23.0,11.0,17.0,10.0,7.0,,1.0,,,90.0,52.0,6.5,12.0,0.00376496,0,,,,,6.0,9.0,11.0,,,,,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,
12501515,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,20.0,11.0,4.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,,2.0,1.0,,,90.0,35.0,6.4,14.0,0.00816329,1,,,,1.0,4.0,2.0,9.0,2.0,1.0,,,,0.0256,,,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
12501515,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,287573,EUR,830390400,M,6,6,False,19.0,15.0,4.0,1.0,1.0,7.0,7.0,11.0,16.0,5.0,1.0,3.0,2.0,,,84.0,33.0,7.3,7.0,0.0816744,1,,,,4.0,,3.0,2.0,,,,1.0,1.0,0.0193,,,1.0,2.0,1.0,1.0,2.0,,3.0,,,,,,,,,,,,
12501515,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,29.0,22.0,8.0,3.0,0.0,15.0,17.0,7.0,12.0,5.0,4.0,6.0,,,,71.0,45.0,6.9,11.0,0.00293114,1,,,,,2.0,2.0,6.0,1.0,,,3.0,3.0,0.0204,2.0,2.0,1.0,,1.0,,1.0,,,True,1.0,0.4019,,,,,,,,,
12501515,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,28.0,23.0,1.0,,0.0,11.0,13.0,12.0,16.0,3.0,7.0,1.0,1.0,,,90.0,47.0,6.8,10.0,0.0274373,0,,,,1.0,2.0,1.0,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
12501515,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,F,10,10,False,23.0,13.0,1.0,,0.0,3.0,4.0,10.0,20.0,11.0,,4.0,2.0,,,90.0,45.0,8.0,15.0,0.0222131,4,,,,1.0,5.0,3.0,8.0,6.0,4.0,1.0,2.0,1.0,0.1968,,,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,0.2402,1.0,,,,,,,,
12501515,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,F,13,13,False,16.0,13.0,1.0,1.0,0.0,5.0,6.0,8.0,13.0,2.0,1.0,2.0,,,,77.0,38.0,6.4,15.0,0.0303264,3,,,,3.0,4.0,1.0,10.0,2.0,,1.0,1.0,,0.1543,2.0,1.0,2.0,2.0,,2.0,4.0,,,,,,,,,,,,,,
12501515,home,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,False,21.0,13.0,2.0,,0.0,5.0,9.0,9.0,13.0,8.0,,6.0,4.0,,,84.0,45.0,6.9,15.0,0.0500879,1,,,,1.0,1.0,,9.0,1.0,,1.0,4.0,2.0,0.0499,2.0,,5.0,1.0,,,3.0,,1.0,,,,,,,,,,,,
12501515,home,Empoli,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,8,8,True,9.0,5.0,2.0,,0.0,3.0,3.0,2.0,6.0,,1.0,,,,,19.0,13.0,7.0,5.0,0.00053388,1,,,,,2.0,,2.0,,,,,,0.0153,,,,,,,1.0,,,,1.0,0.2701,1.0,,,,,,,,
12501515,home,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,7,7,True,5.0,3.0,1.0,,0.0,3.0,4.0,,1.0,1.0,1.0,,,,,13.0,7.0,6.4,2.0,9.447e-05,1,,,,,,1.0,1.0,,,,,,0.0186,,,1.0,,,1.0,,,,,,,,,,,,,,,
12501515,home,Empoli,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,17,17,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,,,1.0,,,,11.0,3.0,6.7,,0.00586424,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,3.0,1.0,,,1.0,,1.0,1.0,2.0,2.0,,1.0,,,,11.0,5.0,6.7,2.0,0.00586877,1,,,,,,1.0,1.0,1.0,1.0,,,,0.0883,,,1.0,1.0,,,,,,,1.0,0.2133,,,,,,,,,
12501515,home,Empoli,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501515,home,Empoli,Thomas Campaniello,thomas-campaniello,T. Campaniello,F,89,185,378,M,1825909,EUR,1204243200,F,89,89,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
