match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,captain,stat_goals,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_errorLeadToAShot,stat_accurateCross,stat_penaltyWon,stat_bigChanceCreated,stat_totalOffside,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
13981635,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,False,32.0,21.0,23.0,12.0,0.0,16.0,19.0,5.0,13.0,1.0,8.0,1.0,2.0,2.0,1.0,90.0,39.0,8.2,11.0,0.0019079,37.772210783521,5.0,14.595,12.915,0.7999,0,1.1435,0.13,0.02,0.19,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981635,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194.0,3375,M,1012176,EUR,1071100800,D,42,42,False,60.0,53.0,3.0,1.0,0.0,39.0,39.0,14.0,21.0,6.0,8.0,,,,,90.0,77.0,7.9,7.0,0.0202528,98.610727287815,13.0,29.505,25.935,,0,,0.18,0.04,1.0,,,,3.0,3.0,6.0,5.0,1.0,3.0,4.0,1.0,1.0,2.0,26.356006696766,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981635,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,False,36.0,34.0,1.0,,0.0,32.0,33.0,2.0,3.0,1.0,3.0,,,,,45.0,39.0,6.8,2.0,0.00086449,84.655871270674,8.0,37.59,24.57,,0,,0.06,0.03,0.16,,,,,,,,,,1.0,,,,29.05269206115,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981635,home,Atalanta,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184.0,1976,M,1634980,EUR,1203724800,D,69,69,False,38.0,32.0,2.0,,0.0,21.0,27.0,11.0,11.0,3.0,4.0,,,,,90.0,55.0,7.3,8.0,0.031908,115.5554341822,14.0,53.13,35.7,,1,,0.13,0.1,0.27,,,,,1.0,3.0,3.0,,1.0,2.0,,1.0,2.0,36.220773045312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1462,0.298,0.22,,,,,,,,,,,,,,,,
13981635,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,False,34.0,27.0,5.0,2.0,0.0,17.0,19.0,10.0,15.0,2.0,3.0,,,,,90.0,56.0,6.4,16.0,0.00802486,126.13735071785,17.0,37.695,15.12,,0,,-0.22,0.37,0.23,,,,2.0,,3.0,1.0,,,,1.0,,,7.3795999891593,1.0,,1.0,,,,2.0,,,,4.0,,,,,,,,,,,,,,,
13981635,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,M,15,15,False,53.0,46.0,4.0,4.0,0.0,17.0,18.0,29.0,35.0,,7.0,,,,,79.0,56.0,8.3,7.0,0.0511603,68.757630069367,9.0,48.195,10.71,,1,,0.42,0.08,-0.02,,,,1.0,2.0,2.0,2.0,,,1.0,,,1.0,,,,,,,1.0,,0.1595,0.7756,0.51,,True,1.0,2.0,,,,,,,,,,,,
13981635,home,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,False,41.0,36.0,4.0,3.0,0.0,14.0,16.0,22.0,25.0,1.0,9.0,,,,,90.0,55.0,7.0,7.0,0.0432214,134.27623717182,14.0,75.81,30.555,,3,,0.2,0.38,-0.07,,,,1.0,1.0,7.0,5.0,1.0,,2.0,2.0,1.0,4.0,57.759576323376,3.0,,2.0,1.0,1.0,,,0.5077,,-0.53,1.0,,,1.0,ederson99,1.0,2.0,1.0,1.0,,,,,,,
13981635,home,Atalanta,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175.0,16244,M,984184,EUR,1011744000,M,59,59,False,25.0,21.0,3.0,1.0,0.0,11.0,13.0,10.0,12.0,2.0,3.0,,,,,61.0,49.0,7.2,15.0,0.0511317,54.901989114783,7.0,14.385,9.87,,0,,0.07,0.04,-0.01,,,,,,3.0,4.0,1.0,,1.0,,2.0,,19.690923551671,2.0,2.0,2.0,2.0,,,1.0,,,,9.0,,,,nico_zale,,,,,1.0,1.0,,,,,
13981635,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14835,M,960441,EUR,984182400,F,17,17,False,30.0,26.0,1.0,,1.0,5.0,6.0,21.0,24.0,1.0,5.0,,,,,72.0,45.0,8.5,9.0,0.66534,228.09822141322,18.0,173.355,28.98,,1,,0.98,0.43,-0.02,,,,,1.0,4.0,6.0,2.0,,,1.0,1.0,,117.27592241974,6.0,1.0,4.0,3.0,,1.0,1.0,0.0207,0.0701,0.01,2.0,,,4.0,cdk,,,1.0,,,,2.0,1.0,,,
13981635,home,Atalanta,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172.0,8190,M,865651,EUR,950832000,F,18,18,False,26.0,21.0,1.0,1.0,0.0,9.0,9.0,12.0,17.0,1.0,3.0,,,,,90.0,43.0,7.4,11.0,0.206918,60.277491589311,11.0,22.89,5.46,,5,,0.41,0.38,0.16,,,,3.0,1.0,5.0,2.0,,,,1.0,,,14.63292650971,2.0,,2.0,,1.0,2.0,2.0,1.4017,1.5236,0.19,2.0,,1.0,2.0,giacomo.raspadori,,3.0,1.0,,1.0,,,,,,
