match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_goals,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_hitWoodwork,stat_fouls,stat_aerialLost,captain,stat_dispossessed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock
11406862,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,27.0,25.0,2.0,2.0,0.0,5.0,5.0,60.0,39.0,7.8,0.173389,3,20.0,23.0,1.0,1.0,2.0,1.0,,,1.0,,,,5.0,0.164,1.0,,,1.0,0.1544,,5.0,,,,,1.0,1.0,1.0,1.0,,,4.0,1.0,True,1.0,,,,,
11406862,home,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,True,11.0,11.0,1.0,1.0,0.0,3.0,3.0,30.0,16.0,6.8,0.00424307,0,8.0,8.0,,,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,
11406862,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,7.0,6.0,,,0.0,,,30.0,17.0,7.3,0.0131947,1,6.0,9.0,2.0,,1.0,,,,,,,2.0,5.0,0.8587,,,,1.0,0.9699,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
11406862,home,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,30.0,10.0,6.7,0.00996159,2,4.0,6.0,2.0,,,1.0,,,,,,,3.0,0.168,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
11406862,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,25.0,22.0,5.0,4.0,0.0,7.0,8.0,24.0,30.0,7.0,0.0113909,0,15.0,18.0,1.0,,3.0,,,1.0,2.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
11406862,home,Inter,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,,973290,EUR,918432000,M,17,17,True,4.0,4.0,1.0,1.0,0.0,,,13.0,6.0,6.6,0.00508099,0,4.0,4.0,,,1.0,,,,,,,,1.0,,,,,,,,3.0,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,
11406862,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,home,Inter,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,home,Inter,Aleksandar Stanković,aleksandar-stankovic,A. Stanković,M,25,187,2746,M,,1153957,EUR,1123027200,M,50,50,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,D,32,32,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,34.0,21.0,22.0,9.0,0.0,17.0,21.0,90.0,45.0,7.0,0.00039581,0,4.0,13.0,,,,,,,4.0,,,,14.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,6.0,7.0,-0.7082,
11406862,away,Salernitana,Triantafyllos Pasalidis,triantafyllos-pasalidis,T. Pasalidis,D,,185,43,M,,859266,EUR,837648000,D,4,4,False,32.0,22.0,9.0,3.0,0.0,17.0,20.0,90.0,47.0,6.1,0.00074888,0,5.0,12.0,,,1.0,,6.0,1.0,1.0,1.0,,,10.0,,,Triantafyllos,Pasalidis,,,,4.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,1.0
11406862,away,Salernitana,Jérôme Boateng,jerome-boateng,J. Boateng,D,,192,1892,,,19382,EUR,589248000,D,5,5,False,6.0,6.0,,,0.0,6.0,6.0,24.0,11.0,6.2,3.207e-05,0,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,
11406862,away,Salernitana,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,26,184,1270,M,,1095023,EUR,1026950400,D,24,24,False,25.0,15.0,8.0,,0.0,11.0,17.0,90.0,46.0,6.3,0.00048656,0,4.0,8.0,,,,,11.0,2.0,,,,,12.0,,,Marco Pellegrino,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,2.0
11406862,away,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,,603738,EUR,842054400,M,6,6,False,22.0,21.0,,,0.0,19.0,20.0,90.0,43.0,6.2,0.00304651,0,2.0,2.0,,3.0,6.0,,6.0,,2.0,1.0,,,5.0,,,,,,,,5.0,2.0,1.0,,,,2.0,,1.0,,,,2.0,,,,,,,
11406862,away,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,,804621,EUR,829094400,M,18,18,False,13.0,13.0,,,0.0,10.0,10.0,65.0,18.0,6.4,0.00052718,0,3.0,3.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0
11406862,away,Salernitana,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,,798002,EUR,848880000,M,26,26,False,25.0,21.0,2.0,2.0,0.0,10.0,13.0,90.0,36.0,6.1,0.00606105,0,11.0,12.0,,1.0,2.0,,2.0,,1.0,1.0,,,9.0,,1.0,,,,,,5.0,,3.0,,,,,,2.0,,,1.0,1.0,,,,,,,
11406862,away,Salernitana,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,,922928,EUR,970531200,M,59,59,False,16.0,12.0,2.0,,0.0,9.0,10.0,83.0,23.0,6.2,0.00115019,0,3.0,6.0,,1.0,1.0,,1.0,,3.0,,,,6.0,,,,,,,,3.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,
11406862,away,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,87,180,936,M,,27982,EUR,541468800,F,87,87,False,29.0,21.0,4.0,2.0,0.0,12.0,16.0,90.0,34.0,6.5,0.00254497,1,9.0,14.0,1.0,,1.0,1.0,,,1.0,,,,9.0,0.0316,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,
11406862,away,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,boulaye_dia,960080,EUR,848102400,F,10,10,False,4.0,4.0,,,0.0,2.0,2.0,64.0,11.0,6.3,0.00046489,0,2.0,2.0,,,3.0,,,,1.0,,,,4.0,,,,,,,,3.0,,2.0,,,,3.0,,1.0,,,,,,1.0,,,,,
11406862,away,Salernitana,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,33,33,False,16.0,11.0,,,0.0,10.0,10.0,83.0,27.0,6.3,0.00030421,0,1.0,6.0,,,1.0,,,,1.0,1.0,,,9.0,,,,,,,,8.0,,2.0,,,,,,1.0,,,2.0,3.0,,1.0,,,,,1.0
11406862,away,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,18,184,222,M,,848185,EUR,889660800,M,25,25,True,19.0,16.0,2.0,,0.0,14.0,16.0,66.0,28.0,6.5,0.00068243,0,2.0,3.0,,,2.0,,4.0,,3.0,,,,3.0,,,,,,,,4.0,,,,,,2.0,,,,,1.0,3.0,,,,,,,1.0
11406862,away,Salernitana,Shon Weissman,shon-weissman,S.Weissman,F,18,174,695,M,,790817,EUR,824256000,F,14,14,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,26.0,3.0,6.5,0.00019235,0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,20,181,801,M,,1064080,EUR,1043798400,M,99,99,True,6.0,5.0,,,0.0,2.0,3.0,25.0,11.0,6.3,0.00046349,0,3.0,3.0,,,1.0,,1.0,,,,,,3.0,,,,,,,,3.0,,,,,,1.0,,,,,1.0,,,2.0,,,,,
11406862,away,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,,791566,EUR,886118400,M,20,20,True,,,,,0.0,,,7.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Simy,simy,Simy,F,9,198,516,M,,170499,EUR,705196800,F,9,9,True,1.0,,,,0.0,,,7.0,1.0,,,0,,1.0,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,2.0,2.0,,,,,,,
11406862,away,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,,188,146,M,,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Pasquale Allocca,allocca-pasquale,P. Allocca,G,,186,6,M,,1498819,EUR,1115596800,G,62,62,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Konstantinos Manolas,konstantinos-manolas,K. Manolas,D,44,185,1080,M,,41234,EUR,676771200,D,44,44,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Konstantinos,Manolas,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Iron Gomis,iron-gomis,I. Gomis,M,17,182,122,M,,979593,EUR,942019200,M,11,11,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Agustín Martegani,agustin-martegani,A. Martegani,M,19,183,565,M,,984926,EUR,958780800,M,7,7,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406862,away,Salernitana,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,M,55,55,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Emanuel,Vignato,,,,,,,,,,,,,,,,,,,,,,,
