match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_saves,stat_goalsPrevented,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced
10385362,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,12.0,6.0,10.0,4.0,5.0,6.0,1.0,6.0,8.0,1.0,1.0,1.0,90.0,21.0,7.0,7.0,0.0,0.0,9.295e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385362,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,61.0,49.0,11.0,4.0,26.0,31.0,26.0,34.0,7.0,,,,90.0,87.0,8.1,16.0,0.0,0.0,1.29119,0,True,1.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,
10385362,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,49.0,39.0,8.0,5.0,29.0,32.0,10.0,17.0,7.0,,,,83.0,55.0,6.8,11.0,0.0,0.0,0.017247,0,,,,,,2.0,2.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
10385362,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,37.0,32.0,6.0,3.0,22.0,25.0,10.0,12.0,4.0,,,,71.0,44.0,6.9,6.0,0.0,0.0,0.00797683,0,,,,,,1.0,4.0,,,,2.0,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
10385362,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,48.0,38.0,3.0,,30.0,34.0,8.0,15.0,4.0,,,,90.0,68.0,6.8,12.0,0.0,0.0,0.00270997,0,,,1.0,,1.0,3.0,6.0,,1.0,,,1.0,1.0,1.0,,1.0,,4.0,,1.0,,,,,,,,,,,,,,
10385362,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,54.0,40.0,5.0,3.0,17.0,18.0,24.0,38.0,5.0,,,,90.0,65.0,7.5,15.0,0.1146,0.0,0.223098,3,,,2.0,1.0,2.0,4.0,4.0,,,1.0,2.0,,3.0,1.0,,,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,
10385362,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,73.0,61.0,10.0,7.0,28.0,33.0,33.0,41.0,11.0,,,,83.0,92.0,7.5,16.0,0.0,0.0,0.0752272,0,,,1.0,,1.0,4.0,6.0,,2.0,,,1.0,1.0,,,4.0,2.0,,3.0,,,,2.0,1.0,,,,,,,,,,
10385362,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,False,33.0,24.0,2.0,1.0,12.0,14.0,13.0,20.0,6.0,,,,71.0,47.0,6.9,14.0,0.046,0.0,0.0644131,1,,,1.0,1.0,,3.0,3.0,,2.0,,,,2.0,2.0,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,
10385362,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,47.0,38.0,1.0,1.0,6.0,8.0,32.0,40.0,3.0,,,,86.0,60.0,7.2,12.0,0.3402,0.7043,0.0930616,3,,,1.0,,,3.0,2.0,,,,,,1.0,1.0,,1.0,2.0,,,2.0,,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,
10385362,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,False,18.0,14.0,,,3.0,4.0,11.0,14.0,2.0,,,,86.0,27.0,8.5,7.0,1.8935,1.858,0.0551632,5,,1.0,,,2.0,5.0,2.0,,,,,,,,1.0,1.0,2.0,1.0,,2.0,2.0,,2.0,,1.0,3.0,2.0,1.0,1.0,,,,,
10385362,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,50.0,44.0,,,20.0,21.0,24.0,31.0,7.0,,,,90.0,72.0,7.8,14.0,0.6638,0.8578,0.0470163,4,,,2.0,,1.0,6.0,6.0,1.0,2.0,,,,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,2.0,,2.0,1.0,,2.0,1.0,,,,,,,
10385362,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,10.0,7.0,2.0,1.0,3.0,4.0,4.0,6.0,1.0,,,,19.0,14.0,6.6,5.0,0.0,0.0,0.00317779,0,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
10385362,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,10.0,4.0,,,1.0,2.0,4.0,9.0,1.0,,,,19.0,16.0,6.6,8.0,0.1401,0.0,0.156663,2,,,1.0,1.0,,3.0,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
10385362,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,,,,11.0,6.0,6.5,1.0,0.0698,0.0,0.00045338,1,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10385362,home,Newcastle United,Jonjo Shelvey,Jonjo,Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,8,8,True,9.0,6.0,3.0,1.0,4.0,4.0,2.0,5.0,1.0,,,,11.0,9.0,6.4,3.0,0.0,0.0,0.00077055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385362,home,Newcastle United,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12573,M,st_maximin,347010,EUR,858124800,F,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,8.0,5.0,6.5,1.0,0.0,0.0,0.00386502,0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
10385362,home,Newcastle United,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,20,20,True,2.0,2.0,,,2.0,2.0,,,,,,,8.0,3.0,6.1,,0.231,0.0,1.135e-05,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
10385362,home,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1739,M,,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385362,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385362,home,Newcastle United,Ryan Fraser,,,ryan-fraser,R. Fraser,M,7,163,555,M,,138261,EUR,762048000,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385362,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,13.0,7.0,10.0,4.0,6.0,7.0,1.0,6.0,5.0,,,,35.0,15.0,6.8,6.0,0.0,0.0,9.322e-05,0,True,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.0932,,,
10385362,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,28.0,18.0,2.0,,13.0,16.0,6.0,14.0,4.0,,,,69.0,46.0,6.2,13.0,0.0,0.0,0.0470965,0,,,2.0,1.0,,1.0,4.0,,2.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,
10385362,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,43.0,37.0,7.0,2.0,35.0,37.0,2.0,6.0,4.0,,,,90.0,52.0,6.2,7.0,0.0,0.0,0.00045443,0,,,,,,,4.0,,,,5.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
10385362,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,32.0,22.0,6.0,2.0,18.0,22.0,4.0,10.0,5.0,,,,90.0,42.0,6.4,10.0,0.0,0.0,0.00082632,0,,,,,2.0,2.0,3.0,,,,2.0,1.0,,,,2.0,,1.0,4.0,,,,,,,,,,,,,,,
10385362,away,Aston Villa,Ashley Young,,,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,25.0,22.0,2.0,1.0,14.0,15.0,8.0,10.0,5.0,,,,90.0,50.0,6.1,8.0,0.0,0.0,0.0112085,0,,,,,,2.0,4.0,,2.0,,2.0,1.0,2.0,1.0,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,1.0,,
10385362,away,Aston Villa,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,False,31.0,24.0,3.0,,16.0,19.0,8.0,13.0,4.0,,,,69.0,43.0,6.4,12.0,0.0,0.0,0.00405321,0,,,1.0,,2.0,4.0,4.0,1.0,1.0,,,,4.0,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,
10385362,away,Aston Villa,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,49.0,44.0,,,28.0,30.0,16.0,20.0,5.0,,,,90.0,65.0,6.7,9.0,0.0,0.0,0.014521,0,,,1.0,,,3.0,6.0,1.0,,,,,4.0,3.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,
