match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_totalCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_lastManTackle,stat_bigChanceCreated
11408322,away,Vitória SC,Tomás Ribeiro,,,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,4,4,False,48.0,41.0,6.0,3.0,0.0,29.0,29.0,19.0,5.0,,,,,90.0,57.0,6.8,7.0,0.00524797,0,,12.0,2.0,3.0,3.0,4.0,,4.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Bruno Gaspar,,,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,M,76,76,False,24.0,21.0,3.0,3.0,0.0,11.0,11.0,17.0,3.0,,,,,86.0,48.0,6.8,8.0,0.155438,0,,12.0,1.0,1.0,5.0,3.0,1.0,,,2.0,2.0,,3.0,1.0,,2.0,,,1.0,,4.0,,,,2.0,,,,,,,,,,,1.0,
11408322,away,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,42.0,34.0,8.0,4.0,0.0,14.0,16.0,31.0,4.0,,,,,79.0,56.0,7.2,12.0,0.12811,1,,22.0,,,3.0,4.0,,,,,,1.0,2.0,1.0,1.0,,3.0,3.0,2.0,,5.0,,0.0339,,2.0,,1.0,,,,,,,,,,
11408322,away,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,39.0,37.0,,,0.0,16.0,18.0,25.0,3.0,,,,,90.0,51.0,6.8,7.0,0.0988429,0,,23.0,1.0,1.0,5.0,4.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,,4.0,,,,2.0,,,,,,,,,,,,
11408322,away,Vitória SC,André André,,,andre-andre,A. André,M,11,174,123,M,59777,EUR,620092800,M,21,21,False,36.0,33.0,4.0,3.0,1.0,11.0,11.0,26.0,7.0,,,,,86.0,57.0,6.9,9.0,0.417999,1,,22.0,1.0,,8.0,6.0,,,,,,4.0,3.0,,,1.0,6.0,2.0,1.0,,1.0,1.0,0.0368,,,,,,,,,,,,,,1.0
11408322,away,Vitória SC,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,32.0,30.0,1.0,,0.0,11.0,12.0,21.0,2.0,,,,,90.0,53.0,6.2,11.0,0.0301031,0,,20.0,,1.0,6.0,1.0,,,,,,,,2.0,1.0,1.0,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,
11408322,away,Vitória SC,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,15.0,8.0,1.0,1.0,0.0,3.0,4.0,15.0,5.0,,,,,90.0,42.0,7.5,17.0,0.0284955,2,,6.0,2.0,1.0,8.0,6.0,,3.0,1.0,2.0,1.0,1.0,3.0,2.0,,4.0,3.0,2.0,,,4.0,,0.1153,,1.0,,1.0,,1.0,,0.0829,1.0,,,,,
11408322,away,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,79,79,False,13.0,11.0,1.0,1.0,1.0,4.0,4.0,9.0,,,,,,70.0,21.0,8.4,4.0,0.135135,1,,7.0,,,2.0,3.0,,,,,,3.0,2.0,,1.0,2.0,,,2.0,,,,0.7207,,,,,,1.0,1.0,0.9952,,,,,,1.0
11408322,away,Vitória SC,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168,4877,M,1396009,EUR,1076803200,F,37,37,True,5.0,4.0,,,0.0,1.0,1.0,5.0,2.0,,,,,20.0,13.0,6.6,4.0,0.00192274,1,,3.0,,,3.0,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,0.0364,,,,,,,,,,,,,,
11408322,away,Vitória SC,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,D,28,28,True,7.0,7.0,,,0.0,4.0,4.0,3.0,2.0,,,,,11.0,9.0,6.8,,0.00137584,0,,3.0,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,True,3.0,2.0,,,0.0,,,3.0,,,,,,4.0,5.0,,1.0,0.00223625,0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Gonçalo Nogueira,Gonçalo Nogueira,,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,64,64,True,1.0,1.0,1.0,1.0,0.0,,,1.0,,,,,,4.0,3.0,,,0.00068895,0,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Charles,,,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Afonso Freitas,,,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,D,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Alberto Costa,Alberto Baio,,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408322,away,Vitória SC,Ronaldo Lumungo,,,ronaldo,R. Lumungo,F,90,178,117,M,1089977,EUR,994809600,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
