match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wasFouled,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_hitWoodwork
12528213,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193.0,23292,M,EDzeko,14990,EUR,511401600,F,9,9,False,14.0,12.0,,,1.0,6.0,7.0,6.0,7.0,,3.0,,,,,73.0,27.0,7.3,6.0,0.0806343,4,,,,3.0,1.0,1.0,1.0,,,0.5992,2.0,1.0,1.0,,,,2.0,,,1.0,,,,1.0,,1.0,,3.0,1.0,1.231,True,2.0,
12528213,home,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191.0,1866,M,,880207,EUR,822009600,D,50,50,True,29.0,28.0,3.0,2.0,0.0,23.0,24.0,5.0,5.0,,2.0,,,,,29.0,29.0,6.5,1.0,0.00282713,0,,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12528213,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4232,M,irfankahveci,226986,EUR,805766400,M,17,17,True,14.0,14.0,,,1.0,9.0,9.0,5.0,5.0,,4.0,,,,,29.0,21.0,7.2,3.0,0.154886,1,,,,4.0,1.0,,,1.0,,0.0187,1.0,,3.0,,3.0,3.0,,,,,,,,2.0,,,,1.0,,0.0236,,,
12528213,home,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190.0,34537,M,ennesyri15,846470,EUR,865123200,F,19,19,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,,17.0,5.0,5.9,2.0,1.464e-05,2,,,,,,,,,,0.4054,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,0.2135,,2.0,1.0
12528213,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174.0,1762,M,,856849,EUR,777254400,M,8,8,True,5.0,5.0,,,0.0,,,5.0,7.0,,1.0,,,,,13.0,10.0,6.9,3.0,0.00565903,1,,2.0,,,,,,,,0.0956,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0
12528213,home,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183.0,2907,M,,72127,EUR,676252800,F,23,23,True,4.0,1.0,,,0.0,,,1.0,4.0,,1.0,,,,,13.0,4.0,6.6,3.0,0.0003509,0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,
12528213,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,,594618,EUR,891216000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528213,home,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176.0,1692,M,,1085938,EUR,976406400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528213,home,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179.0,1219,M,,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528213,home,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3376,M,,999396,EUR,972604800,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528213,home,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173.0,4740,M,cengizunder,758876,EUR,868838400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191.0,136,M,,105974,EUR,626227200,G,1,1,False,57.0,43.0,15.0,4.0,0.0,43.0,55.0,,2.0,,14.0,,4.0,5.0,,90.0,70.0,6.6,14.0,0.00010453,0,-0.3043,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12528213,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183.0,410,M,,354860,EUR,775612800,D,94,94,False,47.0,37.0,4.0,1.0,0.0,25.0,30.0,12.0,20.0,2.0,3.0,,,,,90.0,66.0,6.6,14.0,0.114977,0,,3.0,,3.0,,,,1.0,,,1.0,,5.0,,4.0,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,
12528213,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188.0,78,M,,1003161,EUR,950054400,D,4,4,False,79.0,72.0,8.0,5.0,0.0,67.0,73.0,5.0,6.0,4.0,6.0,,,,,90.0,89.0,6.3,8.0,0.00214022,0,,,,2.0,,,1.0,1.0,,,,1.0,2.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,
12528213,away,Alanyaspor,Fidan Aliti,fidan-aliti,F. Aliti,D,5,182.0,318,M,,385296,EUR,749606400,D,5,5,False,49.0,42.0,6.0,3.0,0.0,37.0,42.0,5.0,7.0,2.0,2.0,,,,,90.0,60.0,6.5,10.0,0.00603659,0,,,,2.0,,,1.0,2.0,,,1.0,,4.0,1.0,2.0,1.0,2.0,,,,,,,,,,2.0,,,,,,
12528213,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185.0,293,M,,171625,EUR,779068800,D,29,29,False,48.0,36.0,12.0,7.0,0.0,33.0,41.0,3.0,8.0,3.0,2.0,,,,,90.0,66.0,6.1,15.0,0.00136869,2,,1.0,,4.0,2.0,,1.0,1.0,,0.0234,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,2.0,1.0,,,,,,,
12528213,away,Alanyaspor,Richard,richard-candido,Richard,M,36,191.0,350,M,,897617,EUR,761529600,M,25,25,False,31.0,26.0,4.0,2.0,0.0,22.0,26.0,4.0,5.0,3.0,4.0,,,,,78.0,45.0,6.6,7.0,0.00520586,0,,,,4.0,1.0,,1.0,1.0,,,,,4.0,3.0,2.0,2.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,
12528213,away,Alanyaspor,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180.0,298,M,,847013,EUR,869788800,M,42,42,False,36.0,32.0,2.0,1.0,0.0,17.0,18.0,15.0,20.0,,2.0,,,,,90.0,43.0,6.3,9.0,0.0106348,0,,2.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,
12528213,away,Alanyaspor,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188.0,669,M,,881222,EUR,871084800,M,9,9,False,12.0,10.0,,,0.0,6.0,8.0,4.0,4.0,,2.0,,,,,74.0,27.0,5.9,7.0,0.00138147,1,,,,5.0,4.0,,,1.0,1.0,0.0708,,,7.0,,1.0,,1.0,,,4.0,,1.0,,1.0,,,1.0,1.0,,0.4741,,1.0,
12528213,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166.0,110,M,,60510,EUR,627177600,M,7,7,False,27.0,23.0,1.0,,0.0,15.0,18.0,8.0,9.0,,3.0,,,,,73.0,37.0,6.5,11.0,0.0782907,0,,,,2.0,,,,1.0,1.0,,1.0,,3.0,,3.0,2.0,7.0,,,,1.0,,,,,,,,,,True,,
12528213,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181.0,157,M,,1084884,EUR,979084800,M,88,88,False,14.0,11.0,1.0,1.0,0.0,10.0,11.0,1.0,3.0,,4.0,,,,,73.0,22.0,6.3,6.0,0.00260029,1,,,,5.0,1.0,,1.0,2.0,2.0,0.0041,1.0,1.0,1.0,,,,1.0,Yusuf Ozdemir,,1.0,,,,1.0,1.0,,,,,,,,
12528213,away,Alanyaspor,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190.0,1064,M,,123917,EUR,687830400,F,10,10,False,17.0,13.0,1.0,1.0,0.0,6.0,7.0,7.0,10.0,,3.0,,,,,89.0,27.0,6.7,7.0,0.0343624,4,,,,2.0,,3.0,,1.0,,0.2457,,,7.0,,,,1.0,,,3.0,,,,1.0,1.0,,4.0,,,,,,
12528213,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171.0,91,M,,802150,EUR,902793600,M,17,17,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,,17.0,11.0,6.8,4.0,0.00152978,0,,,,1.0,2.0,,,,,,,,2.0,,,,1.0,,,,,2.0,,1.0,,,,,,,,,
12528213,away,Alanyaspor,Juan Christian,juan-christian,J. Christian,M,70,177.0,138,M,,1412631,EUR,984182400,F,70,70,True,6.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,2.0,,,,,17.0,9.0,7.0,2.0,0.0294218,0,,1.0,,,,,,,,,2.0,,1.0,,1.0,1.0,,Juan Christian,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Rony Lopes,rony-lopes,R. Lopes,M,16,174.0,626,M,,190147,EUR,820108800,F,11,11,True,7.0,5.0,1.0,,0.0,3.0,4.0,2.0,3.0,,3.0,,,,,16.0,10.0,6.7,3.0,0.0292104,1,,,,,,,,,,0.0441,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
12528213,away,Alanyaspor,Buluthan Bulut,bulut-buluthan,B. Bulut,M,21,171.0,9,M,,1046689,EUR,1027209600,M,21,21,True,6.0,5.0,,,0.0,4.0,4.0,1.0,2.0,,1.0,,,,,12.0,6.0,6.5,1.0,0.00019059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Bera Ceken,bera-ceken,B. Ceken,F,,178.0,20,M,,1568920,EUR,1124323200,F,22,22,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,,1.0,2.0,,1.0,1.396e-05,0,,,,,,,,,,,,,,,,,,Bera Ceken,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195.0,33,M,,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yusuf Karagoz,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Mert Furkan Bayram,mert-furkan-bayram,M. F. Bayram,G,23,187.0,50,M,,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mert Furkan Bayram,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184.0,122,M,,1133301,EUR,984700800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nuno Lima,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189.0,69,M,,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528213,away,Alanyaspor,Ismail Zehir,ismail-zehir,I. Zehir,M,,,3,M,,1138143,EUR,1056844800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ismail Zehir,,,,,,,,,,,,,,,
