match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_totalOffside
11408352,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,F,33,33,False,27.0,21.0,,,9.0,11.0,14.0,19.0,3.0,8.0,,2.0,,,,89.0,49.0,7.0,10.0,0.066774,2,,3.0,8.0,3.0,,2.0,1.0,1.0,,,0.031,1.0,,2.0,,,4.0,,3.0,2.0,,1.0,1.0,,0.0996,,1.0,,
11408352,home,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,,11.0,8.0,6.6,1.0,0.00026608,0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
11408352,home,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,10,10,True,6.0,5.0,,,2.0,2.0,3.0,4.0,,,,1.0,,,,11.0,7.0,6.5,2.0,0.00215053,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11408352,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,64,64,True,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,home,Estoril Praia,Heriberto Tavares,,,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,True,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,home,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,home,Estoril Praia,Eliaquim Mangala,,,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,home,Estoril Praia,Raúl Parra,,,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,home,Estoril Praia,Michel Costa,,,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,home,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,away,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,20.0,16.0,7.0,3.0,15.0,16.0,1.0,4.0,,,,6.0,,1.0,2.0,90.0,26.0,6.5,4.0,0.0002802,0,-0.5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,away,Famalicão,Nathan,,,nathan,Nathan,D,22,183,482,M,1016912,EUR,999648000,D,22,22,False,31.0,24.0,4.0,2.0,10.0,13.0,14.0,20.0,1.0,4.0,4.0,2.0,,,,67.0,50.0,6.8,11.0,0.0373914,0,,,4.0,1.0,,3.0,3.0,3.0,,1.0,,2.0,,2.0,,,,,2.0,,,,,,,,,,
11408352,away,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,53.0,46.0,6.0,3.0,37.0,40.0,9.0,13.0,4.0,5.0,3.0,2.0,,,,90.0,63.0,7.0,7.0,0.0069393,1,,1.0,2.0,1.0,1.0,,,,1.0,2.0,0.011,,,,,,1.0,,,,,,,,,,,True,
11408352,away,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,72.0,69.0,5.0,4.0,42.0,43.0,27.0,29.0,3.0,5.0,3.0,5.0,,,,90.0,82.0,6.8,4.0,0.0120496,1,,,,,,2.0,1.0,,1.0,,0.464,,,1.0,,,,,,,,,,,,1.0,,,
11408352,away,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,60.0,42.0,7.0,4.0,24.0,31.0,19.0,31.0,,1.0,4.0,2.0,,,,90.0,88.0,6.8,24.0,0.181522,0,,2.0,4.0,,,1.0,,2.0,,1.0,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,1.0
11408352,away,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,46.0,40.0,7.0,6.0,20.0,22.0,24.0,30.0,1.0,5.0,1.0,4.0,,,,90.0,64.0,7.9,11.0,0.554455,0,,,4.0,,,1.0,1.0,2.0,,1.0,,3.0,,,3.0,2.0,1.0,,6.0,4.0,2.0,1.0,,,,,,,
11408352,away,Famalicão,Mirko Topić,,,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,36.0,27.0,6.0,3.0,16.0,22.0,11.0,14.0,,1.0,,5.0,,,,67.0,46.0,6.6,13.0,0.00951922,0,,,3.0,,,1.0,1.0,,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,
11408352,away,Famalicão,Chiquinho,,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,M,10,10,False,15.0,11.0,1.0,,2.0,2.0,9.0,15.0,3.0,8.0,,3.0,,,,82.0,33.0,6.4,13.0,0.0543543,1,,,13.0,3.0,,2.0,2.0,4.0,,,0.0374,2.0,,1.0,6.0,1.0,2.0,,2.0,,,1.0,,,,,1.0,,
11408352,away,Famalicão,Óscar Aranda,,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,17.0,14.0,,,4.0,4.0,11.0,15.0,1.0,10.0,,4.0,,,,60.0,36.0,7.1,9.0,0.0300158,3,,,5.0,1.0,,,,,2.0,,0.0771,,,1.0,6.0,4.0,5.0,,2.0,1.0,,2.0,,,,,1.0,,
11408352,away,Famalicão,José Luis Rodríguez,,,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,M,7,7,False,22.0,17.0,,,5.0,5.0,14.0,23.0,,4.0,,2.0,,,,90.0,45.0,7.5,12.0,0.060158,2,,3.0,6.0,,2.0,2.0,2.0,,,1.0,0.0262,3.0,,,3.0,1.0,1.0,,6.0,2.0,,1.0,1.0,,0.106,,1.0,,
11408352,away,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,14.0,8.0,3.0,1.0,2.0,3.0,6.0,12.0,3.0,3.0,,2.0,,,,90.0,25.0,6.7,10.0,0.0349671,3,,7.0,7.0,,,,,,1.0,,0.5641,,,3.0,,,,,1.0,,,,2.0,,1.0078,1.0,,,
11408352,away,Famalicão,Otso Liimatta,,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,15.0,10.0,1.0,,3.0,3.0,7.0,12.0,2.0,4.0,,1.0,,,,30.0,23.0,6.8,8.0,0.00295109,1,,,1.0,,,,,,,,0.0711,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,
11408352,away,Famalicão,Filipe Soares,,,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,19,19,True,15.0,12.0,2.0,1.0,6.0,7.0,6.0,9.0,,3.0,,3.0,,,,23.0,21.0,6.9,4.0,0.00425184,1,,,,,,2.0,1.0,,1.0,,0.0413,,,,,,1.0,,1.0,,,,,,,,,,
11408352,away,Famalicão,Sorriso,Sorriso,,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,F,77,77,True,14.0,12.0,1.0,1.0,6.0,6.0,6.0,11.0,,2.0,1.0,1.0,,,,23.0,27.0,6.7,6.0,0.00376179,0,,2.0,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,3.0,,,1.0,,,,,,,
11408352,away,Famalicão,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,4.0,2.0,,,,,2.0,4.0,,,,,,,,8.0,4.0,6.5,2.0,0.00261545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,away,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,away,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,away,Famalicão,Tom Lacoux,,,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,away,Famalicão,Théo Fonseca,Théo Fonseca,,theo-fonseca,T. Fonseca,F,95,178,41,M,1161023,EUR,960681600,F,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408352,away,Famalicão,Florian Danho,Florian Danho,,florian-danho,F. Danho,F,22,188,1575,M,1388727,EUR,961545600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
