match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_aerialLost,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalOffside
11067348,home,Botafogo,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,20.0,11.0,16.0,7.0,7.0,7.0,4.0,13.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,31.0,7.1,10.0,0.0,0.0,0.00107582,0,0.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067348,home,Botafogo,Leonel Di Plácido,,,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,False,36.0,29.0,,,8.0,9.0,23.0,32.0,4.0,6.0,,,,,,,90.0,72.0,7.1,17.0,0.0,0.0,0.200518,0,,1.0,5.0,2.0,8.0,6.0,4.0,1.0,4.0,1.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,
11067348,home,Botafogo,Adryelson,,,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,20.0,18.0,2.0,1.0,13.0,15.0,5.0,5.0,6.0,2.0,,,,,,,90.0,30.0,6.9,2.0,0.0,0.0,0.00117789,0,,,,,3.0,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11067348,home,Botafogo,Víctor Cuesta,,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,27.0,24.0,4.0,3.0,16.0,17.0,8.0,10.0,11.0,7.0,,,,,,,90.0,42.0,7.5,3.0,0.1371,0.4078,0.00587694,1,,,,,,4.0,,,,,1.0,,,3.0,,1.0,,True,1.0,1.0,,,,,,,,,,
11067348,home,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,False,27.0,21.0,5.0,1.0,8.0,10.0,14.0,18.0,3.0,4.0,,,,,,,90.0,51.0,7.1,10.0,0.0,0.0,0.116099,0,,,1.0,1.0,5.0,9.0,2.0,,3.0,1.0,5.0,3.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,
11067348,home,Botafogo,Gabriel Pires,,,gabriel-pires,G. Pires,M,10,186,398,M,178407,EUR,748310400,M,14,14,False,40.0,31.0,7.0,5.0,13.0,17.0,19.0,24.0,2.0,5.0,,,,,,,88.0,61.0,7.5,12.0,0.0,0.0,0.170958,0,,,1.0,1.0,6.0,8.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,
11067348,home,Botafogo,Marlon Freitas,,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,55.0,51.0,9.0,8.0,19.0,20.0,32.0,36.0,4.0,6.0,,,,,,,90.0,68.0,7.4,5.0,0.1398,0.0,0.0832101,4,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,3.0,1.0,,,,,,2.0,2.0,,,,,,
11067348,home,Botafogo,Júnior Santos,,,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,M,37,37,False,31.0,24.0,2.0,,5.0,7.0,20.0,28.0,3.0,1.0,,,,,,,87.0,65.0,8.1,16.0,0.2655,0.0,0.513553,4,,,4.0,1.0,8.0,15.0,,3.0,7.0,7.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,,,,3.0,1.0,2.0,2.0,2.0,1.0,,,,
11067348,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,False,28.0,25.0,,,3.0,5.0,22.0,27.0,,2.0,,,,,,,71.0,42.0,6.4,11.0,0.1424,0.0,0.0341288,3,,,4.0,,5.0,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,2.0,,1.0,2.0,1.0,,,,,
11067348,home,Botafogo,Victor Sá,,,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,M,7,7,False,23.0,18.0,,,9.0,9.0,10.0,15.0,,4.0,,,,,,,80.0,43.0,7.7,7.0,0.4448,1.1049,0.0847578,7,,,1.0,1.0,7.0,8.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,,,1.0,,1.0,4.0,,2.0,3.0,,,,1.0,,,
