match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_accurateCross,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_blockedScoringAttempt
11392870,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,F,33,33,False,18.0,14.0,,,9.0,12.0,5.0,6.0,4.0,,,55.0,36.0,7.0,9.0,0.0,0.0,0.163991,0,,,,,5.0,9.0,2.0,7.0,5.0,,,,1.0,,2.0,3.0,,,,,Désiré Doué,,,1.0,,,DD14,,,,,,
11392870,home,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,13.0,11.0,1.0,1.0,4.0,5.0,7.0,12.0,3.0,,,35.0,28.0,7.1,10.0,0.0963,0.0324,0.00596656,1,,,,,4.0,3.0,,3.0,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,4.0,1.0,,,,,,,,,
11392870,home,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,True,15.0,14.0,2.0,2.0,5.0,5.0,9.0,11.0,3.0,,,27.0,21.0,6.8,3.0,0.0312,0.0,0.00815126,1,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,
11392870,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,True,5.0,5.0,,,,,5.0,5.0,1.0,,,27.0,11.0,6.3,3.0,0.0947,0.0,0.00306446,1,,,1.0,,2.0,2.0,,,,,,,,,2.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,
11392870,home,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,,,27.0,8.0,6.5,3.0,0.0,0.0,0.00034628,0,,,3.0,1.0,4.0,1.0,,,,,,1.0,,,1.0,,,,,,Bertug Yildirim,,,1.0,,1.0,,,,,,,
11392870,home,Stade Rennais,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,39,39,True,5.0,4.0,,,1.0,1.0,3.0,4.0,3.0,,,9.0,10.0,6.5,3.0,0.0,0.0,0.00175377,0,,,2.0,1.0,3.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11392870,home,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,home,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,home,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,,,,,,
11392870,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,55.0,34.0,31.0,10.0,29.0,34.0,5.0,21.0,3.0,,2.0,90.0,62.0,6.2,22.0,0.0,0.0,0.00741961,0,-1.8221,,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,
11392870,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,63.0,59.0,4.0,2.0,41.0,43.0,18.0,20.0,7.0,,,90.0,92.0,7.5,8.0,0.1101,0.2025,0.00629013,1,,,1.0,1.0,5.0,7.0,1.0,1.0,,1.0,1.0,1.0,6.0,5.0,,,,4.0,1.0,,,,,1.0,,,,,,,,,
11392870,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,79.0,71.0,6.0,2.0,61.0,62.0,10.0,17.0,5.0,,,90.0,92.0,7.6,9.0,0.3932,0.8316,0.00370967,2,,,1.0,3.0,2.0,4.0,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,4.0,1.0,,Leny Yoro,,,,,,YL15,,,,1.0,,
11392870,away,Lille,Samuel Umtiti,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,14,14,False,70.0,66.0,7.0,5.0,57.0,57.0,9.0,13.0,3.0,,,90.0,73.0,6.3,4.0,0.0,0.0,0.00382114,0,,,,,5.0,,2.0,,,,,1.0,,,,,,2.0,3.0,,,,,,,,samumtiti,,,,,,
11392870,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,36.0,26.0,,,18.0,20.0,8.0,16.0,5.0,,,90.0,57.0,6.8,14.0,0.0,0.0,0.00299507,0,,,1.0,3.0,2.0,8.0,,1.0,1.0,,,1.0,4.0,3.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,
11392870,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,63.0,55.0,1.0,1.0,36.0,38.0,19.0,25.0,13.0,,,90.0,82.0,7.0,11.0,0.0135,0.0,0.0275951,1,,,1.0,1.0,7.0,6.0,3.0,,,,,3.0,5.0,3.0,3.0,,1.0,3.0,3.0,,,,,,,,,,True,,,,1.0
11392870,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,56.0,51.0,8.0,6.0,40.0,42.0,11.0,14.0,6.0,,,90.0,63.0,6.8,5.0,0.0,0.0,0.0129264,0,,,1.0,,4.0,3.0,2.0,2.0,2.0,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11392870,away,Lille,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,12,12,False,34.0,22.0,,,8.0,11.0,14.0,23.0,7.0,,,80.0,51.0,7.2,16.0,0.1959,0.512,0.325357,2,,,2.0,1.0,6.0,9.0,1.0,7.0,5.0,1.0,,1.0,3.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0
11392870,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,43.0,38.0,1.0,1.0,19.0,20.0,20.0,25.0,7.0,,,89.0,63.0,8.0,12.0,0.1042,0.2529,0.52824,1,,1.0,1.0,1.0,7.0,8.0,3.0,1.0,1.0,1.0,,,3.0,2.0,3.0,3.0,3.0,2.0,1.0,,,,2.0,2.0,,,,1.0,,2.0,,,
11392870,away,Lille,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,M,17,17,False,15.0,9.0,1.0,1.0,3.0,5.0,6.0,10.0,2.0,,,80.0,26.0,6.6,10.0,0.0,0.0,0.1132,0,,,3.0,3.0,8.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,
11392870,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,30.0,24.0,,,12.0,16.0,12.0,14.0,5.0,,,90.0,44.0,7.3,8.0,0.0927,0.0421,0.0672146,1,,,4.0,1.0,6.0,8.0,1.0,,,1.0,,,2.0,2.0,2.0,5.0,1.0,,1.0,,,,,,,1.0,jodavid,,,,,,
11392870,away,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,True,2.0,2.0,,,,,2.0,2.0,,,,10.0,14.0,6.2,4.0,0.1294,0.0,0.0107332,2,,,1.0,,4.0,1.0,,2.0,1.0,,,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0
11392870,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,10.0,7.0,,,5.0,5.0,2.0,5.0,,,,10.0,11.0,6.4,3.0,0.0,0.0,0.00218741,0,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11392870,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,3.0,2.0,,,,,2.0,3.0,,,,8.0,4.0,6.2,1.0,0.0,0.0,0.00295005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,away,Lille,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,away,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,edonzhegrova10,,,,,,
11392870,away,Lille,Ignacio Miramón,ignacio-miramon,I. Miramón,M,5,179,823,M,1090319,EUR,1055376000,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,away,Lille,Alan Virginius,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392870,away,Lille,Aaron Malouda,malouda-aaron,A. Malouda,F,19,183,388,M,1513467,EUR,1133308800,F,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Aaron,Malouda,,,,,,,,,,,
