match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_interceptionWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_totalContest,stat_wonContest,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_unsuccessfulTouch,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_goodHighClaim,stat_punches
11396395,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,False,25.0,15.0,13.0,3.0,14.0,16.0,1.0,9.0,3.0,1.0,2.0,90.0,31.0,6.3,10.0,0.0001932,0,-0.5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396395,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,72.0,62.0,4.0,2.0,37.0,41.0,26.0,32.0,3.0,,,88.0,78.0,6.6,10.0,0.0817138,1,,True,1.0,1.0,4.0,3.0,6.0,4.0,1.0,2.0,1.0,1.0,2.0,0.047,0.2907,1.0,,,,,,,,,,,,,,,,,,,,
11396395,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,61.0,59.0,6.0,6.0,42.0,42.0,17.0,19.0,4.0,,,74.0,66.0,6.8,2.0,0.00779942,0,,,,,1.0,,1.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396395,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,74.0,63.0,7.0,2.0,47.0,51.0,16.0,24.0,4.0,,,90.0,87.0,6.4,12.0,0.00979058,2,,,1.0,,1.0,,3.0,1.0,,2.0,1.0,,1.0,0.0475,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396395,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,M,21,21,False,50.0,39.0,2.0,,9.0,11.0,31.0,43.0,1.0,,,84.0,70.0,7.6,16.0,0.616076,1,,,4.0,1.0,1.0,3.0,2.0,5.0,,,1.0,,1.0,0.1219,,3.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11396395,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,37.0,34.0,1.0,1.0,13.0,13.0,21.0,28.0,4.0,,,57.0,50.0,6.8,10.0,0.0216599,2,,,4.0,,,,3.0,2.0,,,1.0,1.0,1.0,0.082,,1.0,,,,2.0,1.0,,,,,,2.0,1.0,,,,,,,,
11396395,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,False,54.0,52.0,3.0,2.0,23.0,24.0,29.0,31.0,9.0,,,90.0,63.0,6.9,5.0,0.0256078,0,,,1.0,,1.0,1.0,4.0,6.0,,,,4.0,2.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,
11396395,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,False,23.0,21.0,1.0,,9.0,11.0,12.0,12.0,5.0,,,84.0,48.0,7.3,8.0,0.0512569,1,,,,,,,7.0,8.0,1.0,3.0,,4.0,2.0,0.6983,0.9314,1.0,,1.0,,,3.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,
11396395,home,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,False,27.0,21.0,2.0,,5.0,5.0,17.0,26.0,4.0,,,57.0,46.0,6.9,15.0,0.57987,4,,,4.0,1.0,,,6.0,1.0,1.0,,,,,0.4293,0.0277,1.0,1.0,,1.0,2.0,,3.0,1.0,,,,4.0,,1.0,1.0,,,,,,
11396395,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,18.0,12.0,,,2.0,2.0,10.0,16.0,2.0,,,90.0,27.0,7.1,9.0,0.308418,2,,,,,4.0,1.0,6.0,3.0,1.0,,,2.0,1.0,0.1109,0.0415,1.0,,,1.0,,,,,,,,1.0,2.0,,,1.0,1.0,,,,
