match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_lastManTackle,stat_aerialWon,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAShot
14167886,home,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196.0,1367,M,343971,EUR,762134400,F,19,19,False,30.0,20.0,,,0.0,6.0,9.0,14.0,21.0,1.0,,90.0,45.0,6.3,17.0,0.169466,3,-0.21,0.05,0.21,,,9.0,6.0,,,,,1.0,,1.0,1.0,5.0,1.0,4.0,0.4227,4.0,0.1,,,,4.0,,3.0,,4.0,,2.0,2.0,0.3042,1.0,,,,,,,,,
14167886,home,Stade Brestois,Daouda Guindo,daouda-guindo,D. Guindo,D,27,183.0,703,M,1135887,EUR,1034553600,D,27,27,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,12.0,4.0,6.6,,0.00222498,0,-0.03,0.02,0.13,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14167886,home,Stade Brestois,Hamidou Makalou,hamdiou-makalou,H. Makalou,M,33,164.0,1318,M,1597197,EUR,1152921600,M,33,33,True,1.0,,,,0.0,,,,1.0,,,12.0,3.0,6.6,2.0,,0,-0.02,,0.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,Hamdiou,Makalou,,,,,,,,,,,,,,,,,,,,
14167886,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190.0,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,home,Stade Brestois,Raphaël Le Guen,raphael-le-guen,R. L. Guen,D,71,196.0,33,,1894085,EUR,1157068800,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Raphaël,Le Guen,,,,,,,,,,,,,,,,,,,,
14167886,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182.0,203,M,1129751,EUR,870566400,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,home,Stade Brestois,Serigne Diop,serigne-diop,S. Diop,F,29,187.0,192,M,1922996,EUR,1115856000,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Serigne Diop,,,,,,,,,,,,,,,,,,,,,
14167886,home,Stade Brestois,Ibrahim Yayiya Kante,ibrahim-yayiya-kante,I. Y. Kante,F,21,,74,M,1606631,EUR,1174176000,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,away,Nantes,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184.0,1194,M,48535,EUR,654739200,G,1,1,False,30.0,26.0,9.0,5.0,0.0,24.0,25.0,2.0,5.0,7.0,2.0,90.0,43.0,9.4,4.0,0.0018492,0,0.07,0.0,0.22,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,4.0,5.0,1.0,1.2975,1.7726,0.88,
14167886,away,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179.0,199,M,802143,EUR,886896000,D,98,98,False,48.0,39.0,6.0,,0.0,19.0,20.0,20.0,28.0,1.0,,90.0,79.0,7.5,19.0,0.0109955,0,-0.01,0.02,0.75,1.0,,6.0,6.0,1.0,,,,,2.0,,,2.0,1.0,1.0,,,,,,True,1.0,,9.0,,5.0,,3.0,,,,,,,,,,,,
14167886,away,Nantes,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,6,189.0,1826,M,804764,EUR,852076800,D,6,6,False,71.0,63.0,13.0,7.0,0.0,42.0,43.0,21.0,28.0,4.0,,90.0,87.0,7.7,8.0,0.0323114,0,0.35,0.19,0.23,,,1.0,5.0,,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,,,,,,,7.0,,2.0,,,,,,,,,,,,,,1.0
14167886,away,Nantes,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184.0,472,M,1197153,EUR,1052611200,D,80,80,False,54.0,49.0,4.0,2.0,0.0,42.0,43.0,7.0,11.0,3.0,,90.0,60.0,6.9,5.0,0.00193907,0,-0.04,0.06,0.17,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,
14167886,away,Nantes,Louis Leroux,louis-leroux,L. Leroux,M,66,184.0,364,M,1405998,EUR,1137974400,D,66,66,False,33.0,28.0,2.0,1.0,0.0,14.0,15.0,14.0,18.0,3.0,,90.0,54.0,6.9,10.0,0.0541573,0,0.16,0.02,0.13,3.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,6.0,,1.0,1.0,1.0,,,,,,,,,,,,
14167886,away,Nantes,Hyeok-kyu Kwon,hyeok-kyu-kwon,H. K. Kwon,M,8,190.0,664,M,1025895,EUR,984441600,M,5,5,False,35.0,32.0,1.0,,0.0,23.0,24.0,9.0,11.0,2.0,,90.0,51.0,7.2,3.0,0.00506101,0,-0.05,0.13,0.63,,,6.0,5.0,1.0,,,,,2.0,1.0,,,2.0,2.0,,,,,,,3.0,,7.0,,2.0,,,,,,,,,,,,,,
14167886,away,Nantes,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171.0,500,M,1046028,EUR,1041206400,M,15,15,False,27.0,24.0,1.0,1.0,0.0,9.0,10.0,15.0,17.0,2.0,,63.0,45.0,6.5,11.0,0.00869051,0,-0.15,0.26,-0.05,,,8.0,6.0,1.0,6.0,4.0,,,,2.0,1.0,3.0,,2.0,,,,Mayckel Lahdo,,,,,1.0,,,,3.0,,,,,,,,,,,,
14167886,away,Nantes,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177.0,1229,M,942937,EUR,929491200,M,7,7,False,15.0,11.0,,,0.0,5.0,6.0,6.0,9.0,3.0,,87.0,26.0,6.8,7.0,0.0178754,0,-0.22,0.08,0.18,3.0,1.0,1.0,5.0,,1.0,1.0,,,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
14167886,away,Nantes,Dehmaine Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181.0,341,M,1405912,EUR,1113696000,M,17,17,False,42.0,34.0,6.0,3.0,0.0,21.0,23.0,13.0,19.0,5.0,,85.0,65.0,7.4,14.0,0.0101382,0,-0.12,0.2,0.27,4.0,,4.0,10.0,1.0,6.0,5.0,,,,4.0,2.0,1.0,1.0,1.0,,1.0,,Dehmaine,Tabibou,,1.0,,3.0,,,2.0,,,,,,,,,,,,,
14167886,away,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182.0,1315,M,999070,EUR,1048809600,M,10,10,False,18.0,12.0,1.0,,0.0,3.0,5.0,9.0,13.0,6.0,,90.0,45.0,6.9,15.0,0.0208678,3,0.01,0.37,0.18,,,7.0,9.0,,9.0,5.0,,1.0,,1.0,1.0,3.0,1.0,2.0,0.0537,,-0.39,,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
14167886,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185.0,32494,M,873551,EUR,880675200,F,31,31,False,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,2.0,,85.0,22.0,6.0,7.0,0.00420969,3,-0.05,0.23,0.17,,,8.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,2.0,0.0994,,-0.4,,,,2.0,2.0,2.0,,,2.0,3.0,,,,,mostafamohamed11,,,,,,,
14167886,away,Nantes,Bahereba Guirassy,bahereba-guirassy,B. Guirassy,F,11,177.0,1755,M,1406007,EUR,1156809600,F,11,11,True,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,3.0,,27.0,19.0,6.7,10.0,0.00588042,0,-0.07,0.27,0.31,1.0,1.0,4.0,3.0,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,3.0,,3.0,,,,1.0,,,,,,,,
14167886,away,Nantes,Bahmed Deuff,bahmed-deuff,B. Deuff,M,52,178.0,109,M,1562126,EUR,1141948800,M,52,52,True,1.0,1.0,,,0.0,1.0,1.0,,,,,9.0,1.0,6.6,,1.78e-05,0,0.01,0.01,0.13,,,,,,,,,,,,,,,,,,,Bahmed Deuff,,,,,,,,,,,,,,,,,,,,,
14167886,away,Nantes,Youssef El Arabi,youssef-el-arabi,Y. E. Arabi,F,19,183.0,2462,M,45512,EUR,539308800,F,19,19,True,1.0,,,,0.0,,,,1.0,1.0,,9.0,2.0,6.5,1.0,,0,0.0,0.01,-0.01,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14167886,away,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178.0,184,M,886286,EUR,915753600,D,3,3,True,,,,,0.0,,,,,,,3.0,2.0,,1.0,3.57e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,away,Nantes,Patrik Carlgren,patrik-carlgren,P. Carlgren,G,30,188.0,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,away,Nantes,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,312,M,151900,EUR,765072000,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,away,Nantes,Yassine Benhattab,benhattab-yassine,Y. Benhattab,M,90,170.0,1201,M,1049528,EUR,1037577600,M,90,90,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,away,Nantes,Sacha Ziani,sacha-ziani,S. Ziani,M,69,168.0,39,M,1406000,EUR,1060214400,M,69,69,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167886,away,Nantes,Amady Camara,camara-amady,A. Camara,F,14,180.0,638,M,1516047,EUR,1117238400,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Amady Camara,,,,,,,,,,,,,,,,,,,,,
