match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,player_sofascoreId,stat_goals
12421248,home,Royal Antwerp FC,Mahamadou Doumbia,Mahamadou Doumbia,,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,20,20,True,17.0,16.0,1.0,1.0,0.0,9.0,9.0,7.0,9.0,2.0,,2.0,,,,,33.0,29.0,6.2,5.0,0.00567083,1,,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,0.0214,,,2.0,,,,,,,,1.0,,
12421248,home,Royal Antwerp FC,Michel Ange Balikwisha,,,michel-ange-balikwisha,M. A. Balikwisha,M,10,177.0,4201,M,923969,EUR,989452800,F,10,10,True,12.0,10.0,1.0,,0.0,6.0,8.0,5.0,6.0,,,2.0,,,,,20.0,17.0,7.1,3.0,0.558482,1,,,,,,,,,,,2.0,1.0,,,,,,0.0265,1.0,2.0,,,,,,2.0,1.0,,,,
12421248,home,Royal Antwerp FC,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188.0,4453,M,909318,EUR,896918400,F,27,27,True,6.0,6.0,,,0.0,,,6.0,6.0,,,1.0,,,,,20.0,8.0,5.9,,0.0140189,2,,,2.0,,,,,,,,,,2.0,2.0,,,,0.6003,,,,2.0,1.2948,,,,,,,mohamedbayo27,
12421248,home,Royal Antwerp FC,Andreas Verstraeten,Andreas,Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,D,75,75,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,,,,,8.0,6.0,6.2,,0.00012159,0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12421248,home,Royal Antwerp FC,Niels Devalckeneer,Niels,Devalckeneer,devalckeneer-niels,N. Devalckeneer,G,81,193.0,72,M,1391493,EUR,1084752000,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,home,Royal Antwerp FC,Kadan Young,,,kadan-young,K. Young,M,19,176.0,316,M,1167065,EUR,1137628800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,home,Royal Antwerp FC,Youssef Hamdaoui,,,youssef-hamdaoui,Y. Hamdaoui,M,43,,475,M,1590946,EUR,1205971200,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,away,KAA Gent,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190.0,77,M,1046454,EUR,714009600,G,32,32,False,27.0,19.0,19.0,11.0,0.0,14.0,15.0,5.0,12.0,,,13.0,,1.0,4.0,6.0,90.0,43.0,8.8,8.0,0.00281417,0,1.7097,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12421248,away,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180.0,256,M,1046245,EUR,1006300800,D,18,18,False,74.0,61.0,10.0,7.0,0.0,30.0,32.0,33.0,45.0,4.0,2.0,4.0,2.0,,,,87.0,103.0,7.4,15.0,0.0938448,1,,,4.0,1.0,,,2.0,1.0,3.0,,3.0,2.0,,,1.0,,1.0,0.0146,2.0,1.0,,,,,,,,,,,
12421248,away,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189.0,608,M,801003,EUR,870912000,D,23,23,False,59.0,54.0,7.0,5.0,0.0,39.0,40.0,15.0,19.0,2.0,6.0,4.0,,,,,90.0,68.0,7.3,5.0,0.00470723,0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12421248,away,KAA Gent,Samuel Kotto,,,kotto-samuel,S. Kotto,D,22,190.0,2111,M,1103229,EUR,1062547200,D,2,2,False,52.0,46.0,5.0,2.0,0.0,34.0,35.0,12.0,17.0,3.0,4.0,3.0,,,,,90.0,64.0,7.1,6.0,0.00511374,0,,3.0,6.0,,,,,,4.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,
12421248,away,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184.0,265,M,997024,EUR,985651200,D,20,20,False,54.0,42.0,11.0,5.0,0.0,15.0,16.0,28.0,43.0,6.0,5.0,5.0,1.0,,,,90.0,82.0,7.4,18.0,0.129971,2,,1.0,5.0,3.0,1.0,1.0,3.0,3.0,,,5.0,1.0,1.0,,,,1.0,0.0799,,1.0,1.0,,,,,,2.0,,,,
12421248,away,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185.0,595,M,1034816,EUR,902793600,M,15,15,False,36.0,27.0,,,1.0,7.0,12.0,20.0,26.0,3.0,,5.0,1.0,,,,87.0,47.0,7.2,15.0,0.140137,0,,,6.0,1.0,,,2.0,1.0,4.0,,2.0,,,,,,1.0,,,2.0,2.0,,,,,1.0,,,,,
12421248,away,KAA Gent,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,5,5,False,59.0,57.0,6.0,5.0,0.0,23.0,23.0,34.0,36.0,7.0,3.0,4.0,2.0,,,,90.0,79.0,7.5,6.0,0.0662606,0,,1.0,4.0,,1.0,1.0,3.0,2.0,1.0,,,,2.0,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,
12421248,away,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189.0,582,M,1124749,EUR,1091232000,M,16,16,False,51.0,47.0,9.0,9.0,0.0,20.0,21.0,27.0,35.0,3.0,1.0,4.0,,,,,90.0,70.0,7.4,11.0,0.0391023,0,,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,,5.0,,,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,
12421248,away,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176.0,162,M,45990,EUR,572832000,M,24,24,False,56.0,49.0,4.0,2.0,0.0,17.0,18.0,32.0,42.0,6.0,1.0,2.0,1.0,,,,65.0,68.0,7.2,14.0,0.0825826,0,,4.0,3.0,,,,1.0,1.0,,True,4.0,,2.0,,,,2.0,,,2.0,1.0,,,,,,,,,,
12421248,away,KAA Gent,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,13,175.0,635,M,822673,EUR,892684800,F,14,14,False,19.0,12.0,2.0,1.0,0.0,2.0,2.0,10.0,19.0,2.0,,2.0,,,,,88.0,31.0,7.3,12.0,0.022709,5,,1.0,2.0,,1.0,1.0,,,,,2.0,,,,1.0,,,0.3817,,,2.0,3.0,0.766,,,,1.0,1.0,,,
12421248,away,KAA Gent,Hyllarion Goore,Bi Christ Hyllarion,Goore,bi-goore,H. Goore,F,45,183.0,294,M,2048955,EUR,1124841600,F,45,45,False,5.0,5.0,,,0.0,,,5.0,5.0,3.0,,,1.0,,,,65.0,12.0,6.8,1.0,0.00378034,2,,,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,0.1265,,,1.0,,,,,,2.0,,,,
12421248,away,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176.0,575,M,1135616,EUR,1107129600,F,11,11,True,11.0,6.0,2.0,2.0,0.0,1.0,2.0,5.0,9.0,3.0,,2.0,1.0,,,,25.0,20.0,6.9,9.0,0.0187098,1,,,1.0,,,,2.0,2.0,,,,,,,,,2.0,0.0346,,1.0,1.0,,,,,,1.0,,,,
12421248,away,KAA Gent,Aimé Omgba,,,aime-omgba,A. Omgba,M,10,183.0,241,M,1459382,EUR,1035244800,M,10,10,True,16.0,14.0,,,0.0,3.0,3.0,11.0,13.0,2.0,3.0,2.0,,,,,25.0,23.0,7.6,3.0,0.0140997,2,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,0.5596,,,,2.0,0.9558,,,,,,,,1.0
12421248,away,KAA Gent,Gilles De Meyer,Gilles De Meyer,,gilles-de-meyer,G. D. Meyer,D,35,179.0,119,M,1425339,EUR,1158451200,D,35,35,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,10.0,4.0,6.5,1.0,0.0012539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,away,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,8,8,True,5.0,3.0,1.0,1.0,0.0,,,3.0,5.0,,,1.0,,,,,10.0,6.0,6.6,2.0,0.0121392,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,away,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188.0,952,M,982523,EUR,1012262400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,,,,9.0,6.0,6.6,2.0,0.00158953,0,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12421248,away,KAA Gent,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188.0,78,M,1048440,EUR,1017705600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,away,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186.0,141,M,1082541,EUR,1041206400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,away,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176.0,599,M,1094395,EUR,1020384000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421248,away,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184.0,273,M,1092662,EUR,1020556800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
