match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_penaltyConceded,player_sofascoreId,stat_totalOffside
11067587,home,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,32.0,18.0,22.0,8.0,12.0,13.0,6.0,19.0,1.0,1.0,1.0,8.0,1.0,2.0,3.0,90.0,41.0,7.4,14.0,0.0,0.0,0.00613482,0,0.5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067587,home,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,16,16,False,19.0,12.0,3.0,1.0,7.0,11.0,5.0,8.0,2.0,7.0,2.0,2.0,,,,90.0,42.0,7.0,13.0,0.0,0.0,0.00591568,0,,3.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067587,home,Coritiba,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,19.0,16.0,4.0,2.0,12.0,14.0,4.0,5.0,1.0,4.0,11.0,,,,,90.0,36.0,7.3,3.0,0.0,0.0,0.0009774,0,,2.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067587,home,Coritiba,Henrique,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,18.0,16.0,6.0,4.0,13.0,14.0,3.0,4.0,2.0,2.0,11.0,,,,,90.0,31.0,7.3,2.0,0.0,0.0,0.00334909,0,,1.0,,,,,,,,1.0,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067587,home,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,D,83,83,False,19.0,11.0,3.0,,8.0,12.0,3.0,11.0,2.0,3.0,5.0,8.0,,,,90.0,50.0,7.1,20.0,0.0,0.0,0.00655235,0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,4.0,,,,,,,,,,,,,,,,
11067587,home,Coritiba,Andrey,andrey,Andrey,M,5,176,251,M,822513,EUR,887500800,M,7,7,False,29.0,24.0,2.0,,19.0,23.0,5.0,6.0,,3.0,,7.0,,,,79.0,35.0,7.0,6.0,0.0102,0.0,0.0314274,1,,,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11067587,home,Coritiba,Robson,robson,Robson,F,11,179,708,M,850987,EUR,675561600,M,30,30,False,15.0,7.0,1.0,,3.0,7.0,5.0,9.0,,3.0,,5.0,,,,79.0,26.0,7.2,10.0,0.7884,0.9867,0.0911241,1,,5.0,2.0,,,,1.0,,1.0,,2.0,3.0,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11067587,home,Coritiba,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,17,17,False,13.0,8.0,3.0,1.0,5.0,5.0,3.0,8.0,1.0,3.0,2.0,2.0,,,,74.0,24.0,7.1,6.0,0.1032,0.0,0.132298,2,,8.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,1.0,2.0,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,
11067587,home,Coritiba,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,20.0,16.0,,,10.0,11.0,6.0,9.0,,7.0,,5.0,,,,90.0,35.0,7.5,6.0,0.0805,0.0304,0.0162549,2,,2.0,,,3.0,2.0,4.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
11067587,home,Coritiba,Marcelino Moreno,marcelino-moreno,M. Moreno,M,10,175,936,M,848472,EUR,804038400,M,10,10,False,13.0,12.0,,,5.0,5.0,8.0,15.0,1.0,5.0,,4.0,,,,66.0,33.0,6.9,13.0,0.0441,0.0904,0.0665077,1,,4.0,,1.0,3.0,1.0,1.0,1.0,3.0,,2.0,1.0,,,,,,7.0,,1.0,1.0,1.0,,,,,,,,,,,,
