match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,captain,stat_errorLeadToAShot,player_firstName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyWon,player_lastName,stat_penaltyConceded,stat_penaltyFaced,stat_totalOffside
12436970,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,39.0,20.0,26.0,7.0,0.0,15.0,18.0,5.0,21.0,1.0,3.0,8.0,1.0,1.0,3.0,4.0,1.0,90.0,50.0,7.1,19.0,0.00269646,0,0.1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436970,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,False,26.0,22.0,4.0,3.0,0.0,18.0,20.0,5.0,8.0,7.0,1.0,3.0,4.0,,,,,90.0,60.0,7.2,14.0,0.156898,0,,TariqLamptey,2.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12436970,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,52.0,35.0,13.0,1.0,0.0,26.0,29.0,9.0,23.0,8.0,6.0,4.0,1.0,,,,,90.0,70.0,6.9,19.0,0.00186267,1,,,,,,4.0,,,,,2.0,,3.0,3.0,,2.0,,4.0,2.0,1.0,0.1561,,,,,,,,,,,,,,
12436970,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,False,36.0,28.0,7.0,1.0,0.0,21.0,21.0,7.0,15.0,2.0,4.0,2.0,,,,,,90.0,46.0,7.1,8.0,0.00870748,0,,,,,1.0,1.0,,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,True,,,,,,,,,,,,,
12436970,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,26.0,23.0,,,0.0,12.0,14.0,12.0,14.0,3.0,2.0,4.0,1.0,,,,,72.0,42.0,6.6,9.0,0.0121873,0,,pervisestupinan,2.0,1.0,2.0,4.0,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12436970,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,False,43.0,38.0,3.0,1.0,0.0,12.0,15.0,26.0,28.0,6.0,3.0,3.0,3.0,,,,,85.0,53.0,6.6,6.0,0.0292719,0,,carlos_baleba,,,3.0,6.0,2.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
12436970,home,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11180,M,1065588,EUR,1048723200,M,25,25,False,36.0,31.0,2.0,1.0,0.0,13.0,14.0,18.0,22.0,6.0,1.0,3.0,,,,,,72.0,59.0,7.1,11.0,0.422932,1,,,,,,8.0,3.0,5.0,3.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,0.0321,,,Diego Gomez,1.0,,,,,,,,,,
12436970,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,1400106,EUR,1090454400,M,17,17,False,20.0,12.0,,,0.0,3.0,5.0,10.0,17.0,9.0,7.0,4.0,,,,,,90.0,47.0,7.4,14.0,0.164873,1,,minteh01,2.0,1.0,3.0,8.0,3.0,1.0,1.0,,,1.0,7.0,5.0,3.0,,1.0,1.0,2.0,,0.0566,,,,,1.0,0.0754,,,,,,,,
12436970,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,M,14,14,False,19.0,10.0,1.0,,1.0,1.0,3.0,9.0,16.0,9.0,,,,,,,,89.0,44.0,6.8,18.0,0.218489,4,,,,,5.0,15.0,1.0,5.0,2.0,1.0,1.0,,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,0.3902,,,,2.0,1.0,0.0164,1.0,,,,,,,
12436970,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,20.0,13.0,1.0,,0.0,2.0,4.0,11.0,17.0,6.0,1.0,4.0,1.0,,,,,90.0,44.0,5.7,18.0,0.0902354,2,,KaoruM,1.0,,4.0,12.0,,10.0,3.0,,,,2.0,,1.0,,,,1.0,2.0,0.6249,,,,,,,2.0,1.0,,,,,,
