match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,captain,stat_aerialLost,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_totalOffside,stat_bigChanceMissed
10408593,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,25,25,False,39.0,30.0,17.0,8.0,24.0,25.0,6.0,14.0,10.0,1.0,2.0,2.0,1.0,1.0,90.0,45.0,6.6,9.0,0.0,0.0,0.00222128,0,-0.1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408593,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,False,27.0,23.0,3.0,3.0,4.0,4.0,19.0,27.0,4.0,,,,,,82.0,56.0,7.3,13.0,0.0,0.0,0.0189982,0,,,,4.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10408593,home,Osasuna,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,23,23,False,54.0,48.0,3.0,1.0,35.0,39.0,13.0,15.0,4.0,,,,,,90.0,62.0,6.9,6.0,0.0,0.0,0.00361257,0,,,,,,4.0,,,,5.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,
10408593,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,62.0,50.0,6.0,2.0,32.0,35.0,18.0,27.0,7.0,,,,,,90.0,71.0,7.1,13.0,0.0,0.0,0.0167572,0,,,,,2.0,6.0,,,,2.0,1.0,1.0,1.0,,1.0,4.0,True,1.0,2.0,1.0,,,,,,,,,,,,,
10408593,home,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,False,47.0,38.0,4.0,1.0,12.0,17.0,27.0,35.0,2.0,,,,,,90.0,74.0,6.4,15.0,0.2099,0.0,0.360234,1,,,,5.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10408593,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,61.0,52.0,9.0,7.0,17.0,20.0,35.0,43.0,9.0,,,,,,82.0,72.0,7.6,11.0,0.0426,0.0,0.0468901,1,,,,2.0,,3.0,,,,,,2.0,1.0,,1.0,,,,,,,,1.0,3.0,1.0,,,,,,,,
10408593,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,48.0,43.0,7.0,4.0,24.0,26.0,19.0,22.0,13.0,,,,,,90.0,61.0,6.9,7.0,0.0394,0.0,0.0137383,2,,,,,4.0,4.0,,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,1.0,2.0,,,,,,,,,,
10408593,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,22,22,False,65.0,58.0,3.0,3.0,14.0,15.0,44.0,50.0,9.0,,,,,,90.0,73.0,8.5,9.0,0.1412,0.0,0.376628,1,,,,,4.0,3.0,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,7.0,2.0,2.0,1.0,,,,,,
10408593,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,False,21.0,15.0,,,1.0,1.0,15.0,22.0,2.0,,,,,,59.0,39.0,6.5,18.0,0.1315,0.0306,0.0544147,2,,,,2.0,6.0,2.0,,4.0,1.0,,,1.0,1.0,4.0,,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,
10408593,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,13.0,11.0,,,2.0,2.0,9.0,12.0,,,,,,,71.0,24.0,7.3,5.0,0.582,1.0254,0.0236321,3,,,,1.0,4.0,3.0,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,2.0,1.0,budimir_ante,1.0,3.0,
10408593,home,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,12,12,False,20.0,16.0,,,1.0,3.0,15.0,21.0,2.0,,,,,,82.0,55.0,7.0,25.0,0.2758,0.6359,0.66786,3,,,,4.0,10.0,9.0,,12.0,6.0,,,1.0,,7.0,2.0,,,1.0,,1.0,,2.0,,1.0,,,,1.0,2.0,ez_abde,1.0,,
10408593,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,30.0,28.0,3.0,1.0,11.0,11.0,17.0,19.0,2.0,,,,,,31.0,35.0,7.5,2.0,0.3367,0.7438,0.0345216,2,,,,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,2.0,,,1.0,,
