match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_interceptionWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_accurateCross,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
11391282,home,RC Lens,Adrien Thomasson,,,adrien-thomasson,A. Thomasson,M,177,523,M,231946,EUR,755481600,M,28,28,True,17.0,14.0,1.0,1.0,0.0,3.0,3.0,18.0,,,1.0,,20.0,25.0,6.4,5.0,0.653456,1,,28,14.0,4.0,1.0,,3.0,,1.0,,,,,,,1.0,3.0,,,,,,0.1946,,1.0,1.0,,,,,,3.0,1.0,,,
11391282,home,RC Lens,Morgan Guilavogui,,,morgan-guilavogui,M. Guilavogui,F,188,3076,M,990743,EUR,889488000,F,27,27,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,7.0,3.0,1.0,1.0,,8.0,17.0,7.3,3.0,0.0405416,2,,29,5.0,,,,1.0,,,1.0,,,2.0,1.0,1.0,,1.0,MorganGuila,,,1.0,,0.0662,0.0987,,,1.0,,,,,,,,,
11391282,home,RC Lens,Wesley Saïd,,,wesley-said,W. Saïd,F,171,742,M,227862,EUR,798249600,F,22,22,True,6.0,6.0,,,0.0,1.0,1.0,5.0,1.0,,1.0,,8.0,8.0,6.6,1.0,0.0126423,1,,22,5.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.0628,,,1.0,,,,,,,,,,
11391282,home,RC Lens,Ayanda Sishuba,,,sishuba-ayanda,A. Sishuba,M,169,460,M,1514294,EUR,1107302400,M,32,32,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,1.0,3.0,,1.0,8.7e-07,0,,28,,,,,2.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391282,home,RC Lens,Yannick Pandor,,,yannick-pandor,Y. Pandor,G,192,520,M,1047983,EUR,988588800,G,40,40,True,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391282,home,RC Lens,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,179,600,M,143344,EUR,723254400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391282,home,RC Lens,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,180,2025,M,993455,EUR,954028800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391282,home,RC Lens,Andy Diouf,,,andy-diouf,A. Diouf,M,187,3993,M,1048889,EUR,1053129600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Dimitry Bertaud,,,bertaud-dimitry,D. Bertaud,G,179,4975,M,794465,EUR,897091200,G,16,16,False,38.0,21.0,28.0,11.0,0.0,16.0,21.0,17.0,1.0,,18.0,10.0,90.0,63.0,9.4,17.0,0.00398921,0,1.8981,16,5.0,,,1.0,,,,,,,,,,,,d_bertaud16,,,,,,,,,,,,,,,,1.0,8.0,
11391282,away,Montpellier,Bećir Omeragić,,,becir-omeragic,B. Omeragić,D,187,462,M,940918,EUR,1011484800,D,27,27,False,51.0,42.0,6.0,1.0,0.0,34.0,37.0,14.0,2.0,3.0,2.0,,90.0,59.0,6.4,10.0,0.00609384,0,,27,8.0,,1.0,1.0,3.0,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,True,,,,,,,
11391282,away,Montpellier,Christopher Jullien,,,christopher-jullien,C. Jullien,D,195,127,M,229598,EUR,732758400,D,6,6,False,43.0,39.0,3.0,2.0,0.0,30.0,34.0,9.0,2.0,4.0,,,82.0,51.0,6.5,4.0,0.00595311,0,,6,9.0,,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,187,581,M,904759,EUR,924048000,D,5,5,False,61.0,47.0,7.0,4.0,0.0,35.0,45.0,16.0,4.0,5.0,7.0,,90.0,77.0,6.7,15.0,0.00516516,0,,27,12.0,,1.0,1.0,4.0,2.0,,1.0,1.0,,2.0,2.0,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Silvan Hefti,,,silvan-hefti,S. Hefti,D,182,208,M,814214,EUR,877737600,M,36,36,False,31.0,27.0,2.0,,1.0,16.0,18.0,16.0,4.0,,1.0,,90.0,51.0,7.0,8.0,0.548683,0,,30,13.0,3.0,1.0,,6.0,3.0,1.0,,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,
11391282,away,Montpellier,Joris Chotard,,,joris-chotard,J. Chotard,M,179,541,M,976396,EUR,1001289600,M,13,13,False,65.0,56.0,7.0,4.0,0.0,39.0,44.0,22.0,2.0,1.0,6.0,,90.0,77.0,7.1,11.0,0.184589,1,,13,17.0,1.0,,,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.0244,,,1.0,,,,,,,,,,1.0
11391282,away,Montpellier,Khalil Fayad,Khalil Fayad,,khalil-fayad,K. Fayad,M,172,588,M,1387157,EUR,1086739200,M,22,22,False,42.0,38.0,,,0.0,20.0,21.0,23.0,4.0,,4.0,,45.0,54.0,6.8,7.0,0.0144557,2,,10,18.0,2.0,,,2.0,,,1.0,,,2.0,1.0,2.0,1.0,,,1.0,,,,0.1803,,,1.0,1.0,,,,,,,,,
11391282,away,Montpellier,Lucas Mincarelli Davin,,,mincarelli-davin-lucas,L. M. Davin,D,180,94,M,1512339,EUR,1074124800,M,35,35,False,28.0,23.0,3.0,1.0,0.0,14.0,14.0,16.0,1.0,1.0,2.0,,79.0,51.0,7.0,9.0,0.0754393,2,,21,10.0,2.0,1.0,,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,0.1609,0.4032,,1.0,,1.0,,,,1.0,,,,
11391282,away,Montpellier,Othmane Maamma,,,maamma-othmane,O. Maamma,F,180,11668,M,1515917,EUR,1128556800,F,42,42,False,19.0,17.0,,,0.0,8.0,8.0,11.0,4.0,,4.0,,59.0,36.0,7.2,10.0,0.00940783,1,,42,9.0,,,,5.0,,3.0,3.0,1.0,,2.0,2.0,1.0,,,,,2.0,1.0,,0.1727,0.57,,,,1.0,,,,,,,,
11391282,away,Montpellier,Akor Adams,,,akor-adams,A. Adams,F,190,25542,M,946381,EUR,949104000,F,8,8,False,12.0,10.0,1.0,1.0,0.0,5.0,7.0,5.0,2.0,,1.0,,79.0,32.0,6.3,12.0,0.066908,1,,9,5.0,,2.0,1.0,8.0,,2.0,2.0,,,,,1.0,3.0,1.0,,,6.0,,,0.0877,,,1.0,,,,,,,,,,
11391282,away,Montpellier,Tanguy Coulibaly,,,tanguy-coulibaly,T. Coulibaly,M,180,478,M,954060,EUR,982454400,F,70,70,False,19.0,17.0,,,0.0,4.0,5.0,14.0,8.0,,5.0,,59.0,39.0,6.8,12.0,0.022059,2,,70,13.0,,,2.0,7.0,1.0,3.0,4.0,2.0,,2.0,1.0,2.0,1.0,1.0,,,3.0,,,0.134,,,2.0,,,,,,,,,,
11391282,away,Montpellier,Leo Leroy,,,leo-leroy,L. Leroy,M,185,170,M,976001,EUR,950486400,M,18,18,True,17.0,15.0,3.0,2.0,0.0,8.0,9.0,8.0,3.0,,2.0,,45.0,24.0,6.8,4.0,0.00134967,0,,22,7.0,,,,4.0,,1.0,1.0,,1.0,3.0,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Wahbi Khazri,,,wahbi-khazri,W. Khazri,F,176,1610,M,51640,EUR,665971200,F,10,10,True,8.0,7.0,1.0,,0.0,,,8.0,,,1.0,,31.0,18.0,6.0,8.0,0.052471,1,,,7.0,,2.0,,9.0,2.0,,3.0,,,,,,2.0,,,,4.0,,,0.0373,,,1.0,,,,,,,,,,
11391282,away,Montpellier,Yann Karamoh,,,yann-karamoh,Y. Karamoh,F,185,1024,M,802149,EUR,899856000,F,23,23,True,13.0,9.0,1.0,,0.0,6.0,8.0,6.0,4.0,,4.0,,31.0,22.0,6.6,8.0,0.00441203,1,,75,3.0,1.0,,1.0,3.0,,2.0,2.0,1.0,,,,2.0,,1.0,,,,,,0.0241,,,,1.0,,,,,,,,,
11391282,away,Montpellier,Issiaga Sylla,Issiaga,Sylla,issiaga-sylla,I. Sylla,D,180,3382,M,291695,EUR,757382400,D,3,3,True,3.0,1.0,2.0,,0.0,,,3.0,2.0,1.0,,,11.0,9.0,6.7,3.0,0.00053344,0,,4,1.0,,,,,,,,,,2.0,1.0,,,,ISylla,,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Sacha Delaye,Sacha Delaye,,sacha-delaye,S. Delaye,M,171,34,M,1122641,EUR,1019520000,F,19,19,True,4.0,4.0,,,0.0,4.0,4.0,,3.0,,3.0,,11.0,9.0,6.7,,2.676e-05,0,,19,,,2.0,,3.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Belmin Dizdarević,,,belmin-dizdarevic,B. Dizdarević,G,189,91,M,983676,EUR,997315200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Falaye Sacko,,,falaye-sacko,F. Sacko,D,179,2233,M,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Theo Sainte Luce,,,theo-sainte-luce,T. S. Luce,D,181,53,M,901152,EUR,908841600,D,17,17,True,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391282,away,Montpellier,Enzo Tchato Mbiayi,Enzo Tchato Mbiayi,,enzo-tchato-mbiayi,E. T. Mbiayi,D,180,511,M,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
