match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_interceptionWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_totalOffside
14062155,home,FC St. Pauli,Nikola Vasilj,,,nikola-vasilj,N. Vasilj,G,22,194,1626,M,325061,EUR,817862400,G,22,22,False,40.0,12.0,32.0,4.0,0.0,9.0,9.0,3.0,31.0,7.0,1.0,4.0,6.0,1.0,1.0,90.0,48.0,8.2,28.0,0.00449307,83.26295159279,8.0,72.975,19.215,1.3786,0,1.5861,0.06,0.02,-0.09,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062155,home,FC St. Pauli,Hauke Wahl,,,hauke-wahl,H. Wahl,D,5,189,150,M,253469,EUR,766368000,D,5,5,False,38.0,30.0,10.0,5.0,0.0,13.0,16.0,17.0,22.0,4.0,,,,,,90.0,51.0,6.9,8.0,0.361952,41.363488748352,5.0,26.775,10.185,,0,,0.29,0.02,0.5,,5.0,2.0,6.0,3.0,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14062155,home,FC St. Pauli,Eric Smith,,,eric-smith,E. Smith,D,8,191,412,M,542038,EUR,852681600,D,8,8,False,35.0,31.0,7.0,5.0,0.0,13.0,14.0,18.0,21.0,3.0,,,,,,45.0,44.0,6.6,7.0,0.0363804,84.928998649036,10.0,65.835,17.01,,0,,0.21,0.1,0.71,,,,1.0,2.0,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14062155,home,FC St. Pauli,Karol Mets,,,karol-mets,K. Mets,D,3,190,509,M,57627,EUR,737510400,D,3,3,False,42.0,39.0,7.0,4.0,0.0,17.0,17.0,22.0,25.0,3.0,,,,,,90.0,53.0,7.4,3.0,0.0190131,,,,,,0,,0.25,,0.13,,,5.0,,7.0,5.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14062155,home,FC St. Pauli,Arkadiusz Pyrka,,,arkadiusz-pyrka,A. Pyrka,D,11,177,950,M,971481,EUR,1032480000,M,11,11,False,27.0,18.0,6.0,2.0,0.0,7.0,9.0,11.0,18.0,3.0,,,,,,90.0,51.0,6.2,14.0,0.220796,54.820547795072,6.0,32.13,21.315,,0,,0.1,0.17,-0.03,,4.0,,8.0,,7.0,1.0,,2.0,1.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14062155,home,FC St. Pauli,James Sands,,,james-sands,J. Sands,M,6,186,445,M,885892,EUR,962841600,M,6,6,False,35.0,25.0,3.0,,0.0,10.0,12.0,15.0,23.0,4.0,,,,,,90.0,50.0,6.1,13.0,0.0246227,67.07835828731,9.0,-15.12,9.03,,1,,-0.09,0.05,0.16,,5.0,1.0,7.0,2.0,4.0,,1.0,,,,,,,1.0,,,,,,,2.0,1.0,0.0225,0.0251,-0.04,,,,,,,,,
14062155,home,FC St. Pauli,Jackson Irvine,,,jackson-irvine,J. Irvine,M,7,190,924,M,181581,EUR,731462400,M,7,7,False,25.0,17.0,1.0,1.0,0.0,7.0,8.0,10.0,17.0,4.0,,,,,,90.0,43.0,7.3,9.0,0.337141,70.784534902587,5.0,38.22,29.82,,1,,0.31,0.07,0.16,,6.0,6.0,6.0,11.0,5.0,,3.0,,,,,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,0.0586,,-0.42,True,1.0,1.0,,,,,,
14062155,home,FC St. Pauli,Louis Oppie,,,louis-oppie,L. Oppie,D,23,184,183,M,1137900,EUR,1021593600,M,23,23,False,24.0,18.0,5.0,,0.0,6.0,7.0,12.0,17.0,4.0,,,,,,90.0,47.0,6.6,13.0,0.0085901,11.713487590931,2.0,4.62,7.56,,0,,0.22,0.05,0.2,,,1.0,1.0,2.0,7.0,,1.0,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14062155,home,FC St. Pauli,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,F,16,16,False,35.0,25.0,4.0,1.0,2.0,4.0,4.0,21.0,31.0,4.0,,,,,,90.0,49.0,7.8,17.0,0.327839,68.726349487303,5.0,30.135,29.4,,0,,0.64,0.03,0.0,,2.0,1.0,5.0,2.0,2.0,,,1.0,2.0,1.0,,,,2.0,2.0,1.0,2.0,,,4.0,1.0,,,,,,1.0,,,,,,,
14062155,home,FC St. Pauli,Mathias Pereira Lage,,,mathias-pereira-lage,M. P. Lage,M,28,180,340,M,831400,EUR,849312000,F,28,28,False,16.0,10.0,,,0.0,4.0,4.0,6.0,12.0,1.0,,,,,,45.0,25.0,6.0,9.0,0.0737211,25.891213862971,4.0,8.82,8.085,,3,,-0.13,-0.52,0.13,,3.0,1.0,3.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,2.0,0.4029,0.2398,-0.26,,,1.0,2.0,,,,,
