match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_totalContest,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
12448391,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,16.0,12.0,1.0,1.0,0.0,1.0,1.0,,,,,27.0,31.0,7.4,8.0,0.215059,1,,14.0,20.0,5.0,3.0,,1.0,3.0,,,,,4.0,,,,,1.0,,1.0,,0.0799,2.0,,1.0,2.0,,,,,,,,,,,,,
12448391,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,True,7.0,7.0,,,0.0,1.0,1.0,1.0,,,,27.0,11.0,6.3,,0.0171413,3,,6.0,6.0,,,1.0,2.0,1.0,,,,,,2.0,,,,,,1.0,,0.8571,,luukdejong9,,,,2.0,,,,1.0,,1.0,1.0,,,,
12448391,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,True,10.0,9.0,1.0,1.0,0.0,2.0,2.0,1.0,,,,16.0,25.0,7.9,6.0,0.0627273,2,,7.0,10.0,2.0,,,3.0,4.0,,,,,1.0,1.0,,,,,,1.0,,0.0299,6.0,johanbakayoko,,4.0,1.0,,1.0,0.4247,,,,,,,,,
12448391,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,37.0,11.0,29.0,4.0,0.0,8.0,15.0,8.0,4.0,,,90.0,48.0,5.3,27.0,0.00084242,0,-2.584,3.0,22.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
12448391,away,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,12.0,7.0,2.0,,0.0,6.0,8.0,1.0,,,,57.0,23.0,6.0,8.0,0.00013409,0,,1.0,4.0,,,,3.0,2.0,,1.0,,1.0,,,4.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185,170,M,1049446,EUR,1091836800,D,3,3,False,19.0,17.0,3.0,2.0,0.0,14.0,14.0,4.0,,,,57.0,31.0,6.3,4.0,0.00579352,0,,3.0,5.0,,,,1.0,1.0,,1.0,1.0,,,,5.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,4,4,False,31.0,24.0,5.0,1.0,0.0,22.0,25.0,2.0,,,,90.0,43.0,6.1,7.0,0.00061174,0,,2.0,6.0,,,2.0,3.0,3.0,,1.0,,2.0,,2.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0
12448391,away,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,False,25.0,19.0,4.0,2.0,0.0,16.0,20.0,2.0,,,,90.0,46.0,5.8,8.0,0.00125214,0,,3.0,5.0,,,1.0,2.0,3.0,,2.0,1.0,,,,3.0,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175,308,M,815080,EUR,754444800,M,35,35,False,22.0,16.0,1.0,,0.0,10.0,13.0,9.0,,,,90.0,48.0,6.1,17.0,0.0257441,0,,6.0,11.0,2.0,,,10.0,8.0,3.0,6.0,4.0,1.0,,1.0,,,4.0,1.0,,,3.0,,3.0,,3.0,1.0,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,12.0,7.0,,,0.0,5.0,6.0,1.0,,,,90.0,30.0,6.2,9.0,0.00030141,0,,2.0,6.0,,,2.0,4.0,3.0,,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,10,10,False,23.0,20.0,,,0.0,14.0,16.0,4.0,,,,90.0,34.0,6.2,3.0,0.00713693,1,,6.0,7.0,,,,4.0,1.0,,,,2.0,,2.0,4.0,,,,,1.0,3.0,0.0217,1.0,,,1.0,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,7,7,False,9.0,9.0,,,0.0,4.0,4.0,2.0,,,,44.0,19.0,5.4,5.0,0.00204418,1,,5.0,6.0,1.0,,,6.0,2.0,1.0,2.0,2.0,2.0,,,,,1.0,,True,,,0.0358,3.0,,,,1.0,,,0.2532,,,,,,,,,
12448391,away,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,F,11,11,False,5.0,4.0,,,0.0,4.0,4.0,1.0,,,,57.0,17.0,6.4,7.0,2.125e-05,0,,,1.0,,,1.0,2.0,4.0,,,,,,,,,3.0,1.0,,,,,4.0,,,2.0,,,,,,,1.0,,,,,,
12448391,away,PEC Zwolle,Dylan Vente,,,dylan-vente,D. Vente,F,9,181,657,M,825843,EUR,926208000,F,9,9,False,11.0,7.0,1.0,,0.0,5.0,8.0,3.0,,,,72.0,22.0,6.3,7.0,0.0252152,1,,2.0,3.0,,,2.0,5.0,3.0,,,,,,4.0,1.0,,2.0,1.0,,,,0.0283,1.0,,,,,1.0,,,,,,,,,,,
12448391,away,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,True,9.0,8.0,,,0.0,3.0,3.0,,,,,33.0,14.0,6.3,3.0,0.027753,1,,5.0,6.0,,,,3.0,,2.0,,,,,1.0,1.0,,1.0,,,,,0.0129,,eliano.r,,,1.0,,,0.0366,,,,,,,,,
12448391,away,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,True,8.0,7.0,,,0.0,3.0,3.0,4.0,,,,33.0,27.0,6.4,8.0,0.00104071,0,,4.0,6.0,1.0,,1.0,4.0,8.0,1.0,2.0,,,,,,,3.0,1.0,,,,,6.0,,1.0,4.0,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174,138,M,333571,EUR,787881600,M,30,30,True,13.0,10.0,1.0,1.0,0.0,7.0,10.0,3.0,,,,33.0,22.0,6.2,6.0,0.0328774,0,,3.0,3.0,,,,5.0,1.0,3.0,1.0,,,2.0,,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,True,4.0,2.0,,,0.0,2.0,2.0,1.0,,,,18.0,5.0,6.2,3.0,5.632e-05,0,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Kenneth Vermeer,Kenneth,Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Teun Gijselhart,Teun,Gijselhart,gijselhart-teun,T. Gijselhart,M,8,176,53,M,1405763,EUR,1112745600,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184,124,M,927605,EUR,975110400,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448391,away,PEC Zwolle,Braydon Manu,Braydon,Manu,braydon-manu,B. Manu,F,37,170,211,M,844625,EUR,859507200,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
