match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,description,reason,injury,from,playerName,rescinded
12448391,FT,6.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12448391,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
12448391,,6.0,0.0,,89,,,2,,,goal,,189257091.0,True,regular,1088896.0,Johan Bakayoko,,,,,,
12448391,,,,,82,,,9,,,inGamePenalty,,118498362.0,True,missed,40878.0,Luuk de Jong,Woodwork,woodwork,,,,
12448391,,,,,74,,,17,,,substitution,,123223961.0,True,regular,,,,,False,,,
12448391,,,,,72,,,19,,,substitution,,123223950.0,False,regular,,,,,False,,,
12448391,,5.0,0.0,,71,,,20,,,goal,,189255880.0,True,ownGoal,856636.0,Jasper Schendelaar,,,,owngoal,,
12448391,,,,,63,,,28,,,substitution,,123223898.0,True,injury,,,,,True,,,
12448391,,,,,63,,,28,,,substitution,,123223899.0,True,regular,,,,,False,,,
12448391,,,,,63,,,28,,,substitution,,123223896.0,True,regular,,,,,False,,,
12448391,,,,,63,,,28,,,substitution,,123223897.0,True,regular,,,,,False,,,
12448391,,4.0,0.0,,58,,,33,,,goal,,189254920.0,True,regular,986395.0,Ricardo Pepi,,,,,,
12448391,,,,,57,,,34,,,substitution,,123223861.0,False,regular,,,,,False,,,
12448391,,,,,57,,,34,,,substitution,,123223860.0,False,regular,,,,,False,,,
12448391,,,,,57,,,34,,,substitution,,123223846.0,False,regular,,,,,False,,,
12448391,,3.0,0.0,,50,,,41,,,goal,,189254310.0,True,regular,975798.0,Malik Tillman,,,,,,
12448391,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12448391,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,
12448391,,,,,44,,,2,,,card,,121671460.0,False,red,235538.0,Younes Namli,,Foul,,,Younes Namli,False
12448391,,2.0,0.0,,40,,,6,,,goal,,189251429.0,True,regular,875136.0,Noa Lang,,,,,,
12448391,,1.0,0.0,,9,,,37,,,goal,,189248238.0,True,regular,986395.0,Ricardo Pepi,,,,,,
