match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_interceptionWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot
12528116,home,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,586,M,580392,EUR,832809600,M,21,21,False,16.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,11.0,4.0,,2.0,,,,,90.0,24.0,7.0,4.0,0.00450583,1.0,,3.0,1.0,4.0,5.0,,,,,1.0,0.047,,,,1.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,
12528116,home,Gaziantep FK,David Okereke,david-okereke,D. Okereke,F,77,182,891,M,831290,EUR,872812800,F,77,77,True,12.0,9.0,,,0.0,1.0,1.0,8.0,12.0,,,,,,,,24.0,16.0,6.9,5.0,0.00765122,2.0,,,3.0,,3.0,,,,,1.0,0.0582,,,1.0,,,,,1.0,,,,,,,1.0,0.0294,,,,,,
12528116,home,Gaziantep FK,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,2.0,1.0,2.0,1.0,0.0,1.0,1.0,,1.0,,,,,,,,1.0,4.0,,1.0,1.242e-05,0.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12528116,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528116,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528116,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528116,home,Gaziantep FK,Izzet Ali Erdal,izzet-ali-erdal,I. A. Erdal,D,40,185,36,M,1195754,EUR,1117152000,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Izzet Ali Erdal,,,,,,,,,,,,,,,,,,,,,
12528116,home,Gaziantep FK,Anel Husić,anel-husic,A. Husić,D,51,189,170,M,1122387,EUR,983404800,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Anel Husic,,,,,,,,,,,,,,,,,,,,,
12528116,home,Gaziantep FK,Nevzat Gezer,nevzat-gezer,N. Gezer,M,,178,5,M,2010873,EUR,1136246400,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528116,home,Gaziantep FK,Kenan Kodro,kenan-kodro,K. Kodro,F,19,187,435,M,591140,EUR,745718400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528116,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,30.0,19.0,25.0,14.0,0.0,8.0,9.0,11.0,21.0,9.0,,,2.0,3.0,,,90.0,40.0,7.8,11.0,0.00210017,0.0,0.3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
12528116,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,3,3,False,46.0,42.0,4.0,1.0,0.0,36.0,38.0,6.0,8.0,3.0,,,,,,,90.0,59.0,7.3,4.0,0.00280609,0.0,,2.0,1.0,2.0,2.0,,7.0,1.0,1.0,,,Nuno Lima,,,,,,,,,,,,,2.0,,,,,1.0,,,
12528116,away,Alanyaspor,Fidan Aliti,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,37.0,32.0,3.0,1.0,0.0,18.0,21.0,14.0,16.0,1.0,,1.0,,,,,90.0,47.0,7.0,6.0,0.00858704,0.0,,,2.0,3.0,3.0,,5.0,1.0,,3.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,
12528116,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,51.0,39.0,11.0,1.0,0.0,28.0,29.0,11.0,22.0,5.0,,,,,,,90.0,63.0,6.8,12.0,0.00518401,0.0,,4.0,1.0,9.0,7.0,,5.0,2.0,1.0,3.0,,,,,2.0,2.0,2.0,,,2.0,,,,,1.0,,,,,,,,
12528116,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,M,94,94,False,26.0,17.0,7.0,3.0,0.0,9.0,9.0,8.0,18.0,,,,,,,,90.0,53.0,6.9,14.0,0.0130517,1.0,,1.0,,2.0,3.0,,7.0,3.0,2.0,,0.1834,,,1.0,1.0,,,,,,,1.0,,,,1.0,0.4213,1.0,,1.0,,,
12528116,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,False,48.0,42.0,4.0,3.0,0.0,22.0,23.0,20.0,26.0,10.0,,1.0,,,,,90.0,61.0,7.1,9.0,0.0169087,1.0,,,1.0,2.0,3.0,,1.0,2.0,1.0,1.0,0.0223,,,1.0,1.0,,,,1.0,,,1.0,,,2.0,,,,,,,,
12528116,away,Alanyaspor,Richard,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,26.0,21.0,1.0,1.0,0.0,10.0,12.0,11.0,14.0,3.0,,,,,,,73.0,37.0,6.7,6.0,0.0212234,1.0,,1.0,2.0,4.0,6.0,,3.0,2.0,1.0,1.0,0.1343,,,,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,
12528116,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,M,88,88,False,34.0,27.0,2.0,1.0,0.0,9.0,11.0,19.0,24.0,7.0,,,,,,,90.0,64.0,7.4,12.0,0.0893205,1.0,,1.0,1.0,3.0,4.0,,6.0,2.0,1.0,,0.1277,Yusuf Ozdemir,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,,,1.0,,1.0,,,
12528116,away,Alanyaspor,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,14.0,12.0,,,0.0,4.0,4.0,9.0,12.0,4.0,,4.0,,,,,87.0,30.0,7.1,9.0,0.0615579,1.0,,,3.0,4.0,6.0,,1.0,1.0,1.0,1.0,0.0224,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,
12528116,away,Alanyaspor,Andraž Šporar,andraz-sporar,A. Šporar,F,99,186,1339,M,166987,EUR,762307200,F,10,10,False,26.0,20.0,,,0.0,2.0,4.0,18.0,22.0,1.0,,4.0,,,,,90.0,37.0,7.5,12.0,0.361104,1.0,,3.0,3.0,6.0,3.0,,1.0,,,1.0,0.4732,,,,1.0,,,,,,1.0,2.0,,1.0,1.0,1.0,0.9646,,,,1.0,,
12528116,away,Alanyaspor,Ui-Jo Hwang,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,12.0,10.0,,,0.0,4.0,5.0,6.0,8.0,1.0,,5.0,,,,,75.0,25.0,6.3,11.0,0.00317728,1.0,,,1.0,5.0,2.0,,,,,1.0,0.0489,,,1.0,2.0,,1.0,,,1.0,,,,1.0,,1.0,0.0584,,,,,1.0,1.0
12528116,away,Alanyaspor,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,298,M,847013,EUR,869788800,M,42,42,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,17.0,4.0,6.6,,2.181e-05,0.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,
12528116,away,Alanyaspor,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,52,175,507,M,149659,EUR,789091200,M,52,52,True,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,,2.0,,,,,15.0,10.0,6.9,3.0,0.00470416,1.0,,,,,2.0,,,1.0,1.0,1.0,0.0115,,,1.0,,,,,,1.0,,,1.0,,,1.0,0.1642,,,,,,
12528116,away,Alanyaspor,Enes Keskin,enes-keskin,E. Keskin,M,8,185,32,M,897168,EUR,991526400,M,8,8,True,3.0,2.0,,,0.0,,,3.0,4.0,1.0,,,,,,,10.0,5.0,6.3,2.0,0.0233342,0.0,,2.0,1.0,3.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
12528116,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,
12528116,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528116,away,Alanyaspor,Batuhan Yavuz,yavuz-batuhan,B. Yavuz,D,2,177,42,M,1195735,EUR,1115164800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Batuhan Yavuz,,,,,,,,,,,,,,,,,,,,,
12528116,away,Alanyaspor,Umut Mert Toy,toy-umut-mert,U. M. Toy,D,4,188,9,M,1474708,EUR,1083974400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Umut Mert Toy,,,,,,,,,,,,,,,,,,,,,
12528116,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528116,away,Alanyaspor,Arda Goroglu,arda-goroglu,A. Goroglu,M,24,181,3,M,1215919,EUR,1160006400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arda Goroglu,,,,,,,,,,,,,,,,,,,,,
12528116,away,Alanyaspor,Yusuf Karademir,yusuf-karademir,Y. Karademir,M,38,181,10,M,2085002,EUR,1199404800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Yusuf Karademir,,,,,,,,,,,,,,,,,,,,,
